gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Significant
CELF1	8463.97744220009	0.31163494775240097	0.09466489720837828	3.2919799940882397	9.948468842187431e-4	0.005684839338392818	P-Adj < 0.05
TARDBP	5521.1539405894	0.24334986256874036	0.08281541814210336	2.9384608328750477	0.0032984633231254406	0.013888266623686064	P-Adj < 0.05
SNRNP70	7497.213973183784	0.8606930905779515	0.2486120087001359	3.4619932282357246	5.361906461332019e-4	0.0034316201352524926	P-Adj < 0.05
SF3A1	6758.864341981941	-0.6722802518258483	0.13786389558500792	-4.876405450267544	1.080364351120735e-6	1.9206477353257513e-5	P-Adj < 0.05
RBM25	5368.188739065679	0.7940921781312285	0.1519373521000164	5.226444762631497	1.728004105395558e-7	4.608010947721488e-6	P-Adj < 0.05
ZNF638	8571.06609471437	0.3314530678359543	0.11662373129743299	2.8420722279124155	0.00448213358763723	0.017491253024925775	P-Adj < 0.05
CLK1	2687.8364175497836	0.8970345479789279	0.21306605125465433	4.210124244086176	2.5523028966880248e-5	2.5523028966880246e-4	P-Adj < 0.05
SRSF10	4317.458205414364	0.9774437074788147	0.16503395817473712	5.922682327257172	3.1673232742717663e-9	2.5338586194174133e-7	P-Adj < 0.05
PABPN1	4541.290640654594	0.46362131174315796	0.15723936409860045	2.948506656720094	0.0031931326272526214	0.013808141090822148	P-Adj < 0.05
RBM5	6391.856002173989	0.7050103693842966	0.14700184437169464	4.795928734075442	1.6192284454804723e-6	2.3552413752443234e-5	P-Adj < 0.05
HNRNPAB	3577.6237077380847	-0.4771491031549313	0.16419561017850975	-2.9059796582636137	0.003661052485524747	0.014644209942098987	P-Adj < 0.05
RALY	3752.1860263721214	-0.6759981973752663	0.15515316604207638	-4.35697327112191	1.3187336486612353e-5	1.7583115315483136e-4	P-Adj < 0.05
RBM15B	4443.507816606579	-0.4699307507651052	0.15819384726226343	-2.9706006832618796	0.0029721796189218492	0.013249766061457724	P-Adj < 0.05
HNRNPH2	3426.9139056623662	-0.7523738341688108	0.19927107224779755	-3.7756299782098774	1.596037714102294e-4	0.0012160287345541285	P-Adj < 0.05
TIA1	3508.904880745855	0.7936855470961584	0.1849061458414743	4.29236975052527	1.7677625052542524e-5	2.1757076987744645e-4	P-Adj < 0.05
RBM6	4727.5342815191925	0.8038131599631917	0.2032132701628359	3.9555151064647096	7.636992197172364e-5	7.187757362044578e-4	P-Adj < 0.05
TRA2A	2310.7827640214246	0.610631015667872	0.12430107989809369	4.9125157735434675	8.991514701931509e-7	1.798302940386302e-5	P-Adj < 0.05
ZRANB2	2489.811218504686	0.784198884821666	0.13512971354319936	5.8033045749850345	6.502052587523673e-9	3.4677613800126256e-7	P-Adj < 0.05
RBM17	2753.1544690497863	-0.36070305410013886	0.09322089837731143	-3.8693368158735595	1.0913179481493426e-4	9.190045879152358e-4	P-Adj < 0.05
RBM10	3063.9646020431437	-0.49379337184974975	0.16274611580151924	-3.0341330692768533	0.0024122800197305763	0.01169590312596643	P-Adj < 0.05
DAZAP1	2759.0323731981803	0.4704458521967535	0.17745314954069985	2.651098914921508	0.008023034090588113	0.027312456478597834	P-Adj < 0.05
SNRPA	1242.3303175029507	-0.47685701121066937	0.16057575387932965	-2.9696700759008765	0.002981197363827988	0.013249766061457724	P-Adj < 0.05
CLK3	2070.5905795521653	0.6246145382975737	0.16783294336809787	3.7216444266704203	1.9792960584596767e-4	0.0014394880425161285	P-Adj < 0.05
RBM28	4465.3732950691365	0.6824540504445631	0.16139081920475584	4.228580372832339	2.3517050534866045e-5	2.508485390385711e-4	P-Adj < 0.05
PTBP2	2513.8689594601137	0.9077146923583748	0.1760303142962962	5.156581671668774	2.5149881386240737e-7	5.748544316855026e-6	P-Adj < 0.05
ELAVL4	1981.0024686753916	1.4064838413461345	0.4445318311920846	3.163966543350605	0.0015563468535836	0.00803275795397987	P-Adj < 0.05
RBM42	1631.656167686489	-0.7101822347557262	0.2655728955509077	-2.6741517927969096	0.007491853271534172	0.026058620074901465	P-Adj < 0.05
RBM15	2305.3970164535845	0.6130295065236179	0.17351052185199223	3.53309701325516	4.1072172573068444e-4	0.002738144838204563	P-Adj < 0.05
IGF2BP1	197.9317358979338	6.301177005789658	0.8708761351057807	7.235445721594251	4.640026887194821e-13	7.424043019511714e-11	P-Adj < 0.05
CLK4	1231.9686168773624	0.8831185465688492	0.23344094045423017	3.7830491294734943	1.5491882102493595e-4	0.0012160287345541285	P-Adj < 0.05
RBM41	1025.2738005177514	0.5913539049857902	0.17136310635003008	3.450882267376022	5.587572558823877e-4	0.003438506190045463	P-Adj < 0.05
ZC3H10	1124.9251042442716	0.31741794210303725	0.12984019119330514	2.4446817213205403	0.014498002263537174	0.04460923773396054	P-Adj < 0.05
CELF6	361.8860407210759	1.0456804266158428	0.35903465226398446	2.912477723311771	0.0035857377567036024	0.014644209942098987	P-Adj < 0.05
RBM20	229.55016833740567	1.2388480276150435	0.48478507966796236	2.5554582423690757	0.0106048084450435	0.034627945942999186	P-Adj < 0.05
RBM24	238.16966129520327	1.4621104848026438	0.5210612351467505	2.8060242946126253	0.005015691054185693	0.019107394492135974	P-Adj < 0.05
