Sample	Total	AS_neg	AS_pos	AS_total	SI	Histology
BS_S3MET0JZ	1775	84	199	283	0.15943661971831	H3.1 K28
BS_STAJHZDX	2980	33	27	60	0.0201342281879195	H3.1 K28
BS_SW9Z10F9	3007	274	114	388	0.129032258064516	H3.1 K28
BS_T3DGY9J9	1964	21	10	31	0.0157841140529532	H3.1 K28
BS_TGS109T3	2943	40	41	81	0.0275229357798165	H3.1 K28
BS_TR2P8KRF	1300	29	54	83	0.0638461538461538	H3.1 K28
BS_TTE04ZP8	2985	2	7	9	0.00301507537688442	H3.1 K28
BS_TXZ7KHTQ	1532	46	26	72	0.0469973890339426	H3.1 K28
BS_VBMRQK4F	3216	11	43	54	0.0167910447761194	H3.1 K28
BS_VF3NVT4G	2813	8	5	13	0.00462140063988624	H3.1 K28
BS_VF5XWFXD	3537	28	4	32	0.00904721515408538	H3.1 K28
BS_VKYEM67A	3729	81	209	290	0.0777688388307857	H3.1 K28
BS_X20JCR4H	3819	18	73	91	0.0238282272846295	H3.1 K28
BS_X4DD4KSZ	3795	8	8	16	0.00421607378129117	H3.1 K28
BS_XG0DBWVT	3422	41	160	201	0.0587375803623612	H3.1 K28
BS_XM1AHBDJ	1183	139	42	181	0.153000845308538	H3.1 K28
BS_XZM79E42	2258	61	23	84	0.0372010628875111	H3.1 K28
BS_YDEVMD24	1792	51	56	107	0.0597098214285714	H3.1 K28
BS_YR12D1ZY	2233	19	9	28	0.0125391849529781	H3.1 K28
BS_YTWEM5SG	3119	11	6	17	0.00545046489259378	H3.1 K28
BS_Z3RCA1T9	3994	12	10	22	0.00550826239359039	H3.1 K28
BS_ZF6BSFNF	3198	18	13	31	0.00969355847404628	H3.1 K28
BS_ZM97KKXE	3818	73	38	111	0.0290728129910948	H3.1 K28
BS_ZVWE73JZ	3338	23	16	39	0.0116836428999401	H3.1 K28
BS_0ZA67BBC	2638	15	8	23	0.00871872630780895	H3.3 K28
BS_2ARXK0TD	2824	17	94	111	0.0393059490084986	H3.3 K28
BS_30YWQ3FY	2398	156	269	425	0.177231025854879	H3.3 K28
BS_ENEYB4TG	3045	17	21	38	0.0124794745484401	H3.3 K28
BS_HZ9AYDCQ	3498	16	15	31	0.00886220697541452	H3.3 K28
BS_KS8HMGA6	2791	5	7	12	0.00429953421712648	H3.3 K28
BS_QNNX91SM	2821	17	7	24	0.00850762141084722	H3.3 K28
BS_V558NW3Q	2956	18	32	50	0.016914749661705	H3.3 K28
BS_X3HR4Z21	2495	119	40	159	0.0637274549098196	H3.3 K28
BS_XGDPK33A	5020	11	14	25	0.0049800796812749	H3.3 K28
BS_Z0ZPD9S9	1859	191	63	254	0.13663259817106	H3.3 K28
