Sample	Total	AS_neg	AS_pos	AS_total	SI	Histology
BS_8TR7980G	6480	292	236	528	0.0814814814814815	LGG
BS_8VAZSJEN	9572	35	30	65	0.00679063936481404	LGG
BS_8Z3SCKB5	13031	118	231	349	0.0267822883892257	LGG
BS_92HCM7BN	6304	50	58	108	0.0171319796954315	LGG
BS_9477AG24	8982	396	395	791	0.0880650189267424	LGG
BS_94MT16N2	8283	190	278	468	0.0565012676566461	LGG
BS_9755PSCS	8204	224	140	364	0.0443686006825939	LGG
BS_97GBG8T6	3985	290	207	497	0.124717691342535	LGG
BS_9BJARSX3	14655	299	252	551	0.0375980893892869	LGG
BS_9DZ253JY	4221	598	684	1282	0.303719497749348	LGG
BS_9F09XV62	9218	290	370	660	0.0715990453460621	LGG
BS_9HSGV9TJ	12124	279	233	512	0.0422302870339822	LGG
BS_9JBX2E8G	10359	358	200	558	0.053866203301477	LGG
BS_9P9MB8X8	10695	40	75	115	0.010752688172043	LGG
BS_9Q6Z6VJC	13085	54	39	93	0.00710737485670615	LGG
BS_9RT63JD9	12630	109	113	222	0.0175771971496437	LGG
BS_9S7AG4EN	9355	241	200	441	0.0471405665419562	LGG
BS_9SJWWYQ4	8928	47	43	90	0.0100806451612903	LGG
BS_9YXH2CZ0	6822	102	81	183	0.0268249780123131	LGG
BS_A13BMEF5	11211	29	48	77	0.00686825439300687	LGG
BS_A1V3BH0Z	8740	1055	409	1464	0.167505720823799	LGG
BS_A1VEGWTR	13805	41	69	110	0.00796812749003984	LGG
BS_A2YNJVVG	10117	324	312	636	0.0628644855194228	LGG
BS_A46RDWGM	12071	71	90	161	0.0133377516361528	LGG
BS_A76PNWQS	7059	576	436	1012	0.143363082589602	LGG
BS_A7W82CVE	1938	297	182	479	0.247162022703818	LGG
BS_A96FKXN5	5558	294	235	529	0.0951781216264843	LGG
BS_AG3D3435	11806	79	172	251	0.0212603760799593	LGG
BS_AKT8HK8J	9346	137	122	259	0.0277123903274128	LGG
BS_AM0BZ61K	3363	381	175	556	0.165328575676479	LGG
BS_AP0SZ364	13835	25	43	68	0.00491507047343694	LGG
BS_ARBQDTT5	9911	46	44	90	0.00908081929169609	LGG
BS_ATHSTZ5R	7558	94	81	175	0.0231542736173591	LGG
BS_AV9PD1CR	2769	261	138	399	0.14409534127844	LGG
BS_AVYNZHSB	9583	151	186	337	0.035166440571846	LGG
BS_AW7J9F9R	3885	928	453	1381	0.355469755469755	LGG
BS_B0SVFK4P	11264	486	724	1210	0.107421875	LGG
BS_B1J776DQ	2136	229	224	453	0.212078651685393	LGG
BS_B2QMR6Z9	10882	501	715	1216	0.111744164675611	LGG
BS_B3M5SGPA	13623	235	211	446	0.0327387506422961	LGG
BS_B5JM6T8K	7291	240	156	396	0.0543135372376903	LGG
BS_B6JKQFKA	4036	369	215	584	0.144697720515362	LGG
BS_B6M763JS	10509	182	227	409	0.0389190217908459	LGG
BS_B7GEH89C	5665	90	104	194	0.0342453662842012	LGG
BS_BANCTAV6	16960	2514	861	3375	0.198997641509434	LGG
BS_BC936YNZ	9042	33	104	137	0.0151515151515152	LGG
BS_BJBM0BN7	8217	285	279	564	0.0686381891201168	LGG
BS_BKQZ550R	13691	36	26	62	0.00452852238696954	LGG
BS_BN986DF6	10941	102	53	155	0.0141668951649758	LGG
BS_BNECCX4D	11172	86	153	239	0.0213927676333691	LGG
BS_BPM1MRGT	8549	480	601	1081	0.12644753772371	LGG
BS_BPSTSCBJ	14097	74	86	160	0.0113499326097751	LGG
BS_BW79W2PD	10356	1181	680	1861	0.179702587871765	LGG
BS_C51RB0YR	16001	567	217	784	0.0489969376913943	LGG
BS_C6SKJG3N	13213	41	47	88	0.00666010746991599	LGG
BS_C7A2TYAC	13635	52	48	100	0.00733406674000733	LGG
BS_C8KEG501	5576	217	207	424	0.0760401721664275	LGG
BS_CB6VK7PB	16266	36	49	85	0.00522562400098365	LGG
BS_CGB2WS2A	13373	81	96	177	0.0132356240185448	LGG
BS_CH8Q6FCN	7867	551	285	836	0.106266683615101	LGG
BS_CMDJJQ7K	5150	159	87	246	0.0477669902912621	LGG
BS_CPWBFHAC	14772	532	239	771	0.0521933387489846	LGG
BS_CS170P7T	8369	136	205	341	0.0407456087943601	LGG
BS_CTR5X93B	11154	43	48	91	0.00815850815850816	LGG
BS_CVGFNCBJ	11839	254	303	557	0.0470478925584931	LGG
BS_CVGPSXV7	8281	178	247	425	0.0513223040695568	LGG
BS_CX7NH77G	3834	221	148	369	0.0962441314553991	LGG
BS_D3YBV7KB	13613	88	85	173	0.0127084404613237	LGG
BS_DEHJF4C7	14530	145	137	282	0.0194081211286992	LGG
BS_DMJHAG9X	5652	108	61	169	0.0299009200283086	LGG
BS_DPF1CX0G	11546	65	70	135	0.0116923609908193	LGG
BS_DSS3S5XD	13459	60	97	157	0.0116650568392897	LGG
BS_DV86M0Y7	13315	81	142	223	0.0167480285392415	LGG
BS_DZ4B5A40	18616	485	571	1056	0.0567253975075204	LGG
BS_E0XXZRKS	13837	608	496	1104	0.0797860807978608	LGG
BS_E1B3BKYA	12134	668	822	1490	0.122795450799407	LGG
BS_E1CGF3KV	11810	236	429	665	0.0563082133784928	LGG
BS_E2DEWCSK	6759	66	57	123	0.0181979582778518	LGG
BS_E3EJHXQV	9215	118	154	272	0.029517091698318	LGG
BS_E4QK839R	13485	308	221	529	0.039228772710419	LGG
BS_E6DT3HPT	1463	321	112	433	0.295967190704033	LGG
BS_EBMCTR80	12187	181	98	279	0.022893246902437	LGG
BS_ECGQWHNQ	11105	356	335	691	0.0622242233228276	LGG
BS_EFEZB0ZH	12031	132	86	218	0.0181198570359904	LGG
BS_EHVYJAVA	16049	44	64	108	0.00672939123932955	LGG
BS_EMAJ7P3P	11280	851	389	1240	0.109929078014184	LGG
BS_EN2VK7NY	15539	45	40	85	0.00547010747152326	LGG
BS_ERJT2RFF	1462	407	169	576	0.393980848153215	LGG
BS_ET8CJXSF	14871	66	46	112	0.00753143702508237	LGG
BS_EXYHZ6D4	1918	304	147	451	0.235140771637122	LGG
BS_EY2B6KD0	1531	211	154	365	0.238406270411496	LGG
BS_EYSS0ZDS	13471	148	103	251	0.0186326182169104	LGG
BS_EYYMKWB7	13618	230	213	443	0.0325304743721545	LGG
BS_F1K9QTBS	4312	176	68	244	0.0565862708719852	LGG
BS_F349AQKV	3211	182	70	252	0.0784802242292121	LGG
BS_F37P8QT7	332	49	33	82	0.246987951807229	LGG
BS_F6V1Y4QS	15377	432	244	676	0.0439617610717305	LGG
BS_F77MGAQT	9166	570	277	847	0.0924067204887628	LGG
BS_F8N6CFQE	11833	34	44	78	0.0065917349784501	LGG
BS_FGQA2S06	9129	259	243	502	0.0549895936028042	LGG
BS_FJWZ3M7V	13793	23	35	58	0.00420503153773653	LGG
BS_FR42HY0Z	6132	309	179	488	0.0795825179386823	LGG
BS_FZRCFK0W	3198	344	157	501	0.156660412757974	LGG
BS_G1DAGKSY	4869	381	150	531	0.1090573012939	LGG
BS_G5QBBHDV	5566	289	467	756	0.135824649658642	LGG
BS_G7AGNB5G	12584	76	74	150	0.0119198982835346	LGG
BS_G9219PMD	1283	260	128	388	0.302416212003118	LGG
BS_G9XE3N9T	12816	144	278	422	0.0329275905118602	LGG
BS_GCA4GET3	12876	59	124	183	0.0142124883504194	LGG
BS_GHNJ4CYC	9887	35	51	86	0.00869829068473753	LGG
BS_GHZJ8FX3	986	234	129	363	0.36815415821501	LGG
BS_GPEGRCCT	14609	79	74	153	0.0104729960982956	LGG
BS_GR46VD0Q	15927	261	273	534	0.0335279713693728	LGG
BS_GSV81YTV	7777	517	624	1141	0.146714671467147	LGG
BS_GWCRMKE6	13748	42	78	120	0.00872854233343032	LGG
BS_GYA4V1RD	19226	32	70	102	0.00530531571829814	LGG
BS_GYXSDZ56	15052	32	37	69	0.00458410842412968	LGG
BS_H08FEN68	7473	1045	661	1706	0.228288505285695	LGG
BS_H0WF1WHE	7461	200	194	394	0.0528079345932181	LGG
BS_H1XPVS9A	12466	90	76	166	0.0133162201187229	LGG
BS_H3FE3TH9	13930	51	47	98	0.00703517587939699	LGG
BS_H8A9PSYA	10232	42	56	98	0.00957779515246286	LGG
BS_H9EX5WX3	17716	205	257	462	0.0260781214721156	LGG
BS_HA20Y4XY	13820	60	43	103	0.00745296671490593	LGG
BS_HC5M8JTC	13773	58	58	116	0.00842227546649241	LGG
BS_HK9P0Q4G	10138	605	414	1019	0.100512921680805	LGG
BS_HM0R6SXQ	8279	113	109	222	0.0268148327092644	LGG
BS_HNMQ7488	10546	223	107	330	0.0312914849231936	LGG
BS_HPEYQCY8	3401	203	98	301	0.088503381358424	LGG
BS_HQ5BJ6MW	10243	44	73	117	0.0114224348335449	LGG
BS_HQDXQ5Y4	4735	418	318	736	0.155438225976769	LGG
BS_HQNTHFJT	5599	948	603	1551	0.277013752455796	LGG
BS_HQYGYPCV	8650	265	164	429	0.0495953757225434	LGG
BS_HSHN8PBB	12334	77	117	194	0.0157288795200259	LGG
BS_HSPV8GXC	440	85	31	116	0.263636363636364	LGG
BS_HSTNFPKW	6618	86	58	144	0.0217588395285585	LGG
BS_HV8PFRBR	9619	116	192	308	0.0320199604948539	LGG
BS_HWVD3RH0	2817	251	169	420	0.149094781682641	LGG
BS_HX0S30NE	13032	48	97	145	0.0111264579496624	LGG
BS_J5H5VXWY	8057	151	163	314	0.0389723222042944	LGG
BS_J6VKB1VE	7264	324	311	635	0.0874174008810573	LGG
BS_JDWFEE36	6614	948	418	1366	0.206531599637133	LGG
BS_JFR750KD	15078	129	73	202	0.013397002254941	LGG
BS_JG9JZTA9	11143	203	300	503	0.0451404469173472	LGG
BS_JGKZ54SA	6123	113	79	192	0.0313571778539931	LGG
BS_JH29M4KG	15328	42	59	101	0.006589248434238	LGG
BS_JKDKZSX8	2864	228	168	396	0.138268156424581	LGG
BS_JKXA3FQC	14320	66	34	100	0.00698324022346369	LGG
BS_JMHG7GCN	12028	48	69	117	0.00972730295976056	LGG
BS_JN3S2H2Z	1929	636	261	897	0.465007776049767	LGG
BS_JNXMRAW1	2883	344	287	631	0.218869233437392	LGG
BS_JVA2NQFF	16245	26	61	87	0.00535549399815328	LGG
BS_JWSR581E	13806	17	35	52	0.00376647834274953	LGG
BS_K2VYFVKZ	14320	20	40	60	0.00418994413407821	LGG
BS_K5802F84	18825	229	570	799	0.0424435590969456	LGG
BS_K7MVS0Z7	13215	33	35	68	0.00514566780174045	LGG
BS_K838XW6V	4023	305	159	464	0.115336813323391	LGG
BS_K8ZGHV4D	4779	451	287	738	0.154425612052731	LGG
BS_KEA474HN	14317	58	45	103	0.00719424460431655	LGG
BS_KSC2H2HV	4130	451	232	683	0.165375302663438	LGG
BS_KT975AEF	15183	237	324	561	0.0369492195218336	LGG
BS_M4TTKPNR	14679	55	79	134	0.00912868724027522	LGG
BS_M8M56Z4Y	13028	215	177	392	0.0300890389929383	LGG
BS_M8WP5T16	15781	189	159	348	0.0220518344845067	LGG
BS_MBQND18D	5982	777	403	1180	0.197258441992645	LGG
BS_MBSTWZA6	17122	79	57	136	0.00794299731339797	LGG
BS_ME3HKN2C	12794	186	319	505	0.0394716273253087	LGG
BS_MF9X3PKH	14459	17	55	72	0.00497959748253683	LGG
BS_MX92FD6D	13036	139	162	301	0.0230899048787972	LGG
BS_MY9D8XZ1	10991	77	60	137	0.0124647438813575	LGG
BS_N1E0H8YQ	18743	549	134	683	0.0364402710345196	LGG
BS_N210XMKR	11180	76	128	204	0.0182468694096601	LGG
BS_N5B2CZMH	10403	346	368	714	0.0686340478708065	LGG
BS_N6NE6B3W	27015	718	1332	2050	0.0758837682768832	LGG
BS_N87X1T8T	10848	352	305	657	0.0605641592920354	LGG
BS_NB5XWMJT	13446	112	104	216	0.0160642570281124	LGG
BS_NBZNAG7Q	9505	309	235	544	0.0572330352446081	LGG
BS_NG9X6SJA	9880	156	149	305	0.0308704453441296	LGG
BS_NQB91P48	12419	92	107	199	0.016023834447218	LGG
BS_NRFQEQKP	13344	40	56	96	0.00719424460431655	LGG
BS_NRPG5K4K	26399	40	152	192	0.00727300276525626	LGG
BS_NS7GSHB9	11334	56	81	137	0.0120875242632786	LGG
BS_NWNB68G0	2765	323	195	518	0.187341772151899	LGG
BS_NY5T05AK	4524	184	82	266	0.0587975243147657	LGG
BS_NYS8TRCB	15098	144	190	334	0.0221221353821698	LGG
BS_P2Y2NANM	7733	123	112	235	0.0303892409155567	LGG
BS_P412CPXJ	4793	1113	355	1468	0.306279991654496	LGG
BS_PDVD0GCM	4960	275	180	455	0.0917338709677419	LGG
BS_PEP9NZXN	16198	68	46	114	0.00703790591431041	LGG
BS_PK18H7E7	16006	166	56	222	0.0138697988254405	LGG
BS_PN2CE34A	11098	443	558	1001	0.0901964317895116	LGG
BS_PRCG6W20	4594	318	198	516	0.112320417936439	LGG
BS_PWDRF91N	11785	244	171	415	0.0352142554094188	LGG
BS_Q2PBFNDF	5535	450	170	620	0.112014453477868	LGG
BS_Q3TBCK4V	11208	59	49	108	0.00963597430406852	LGG
BS_Q6VH5GJ8	11329	392	321	713	0.0629358284049784	LGG
BS_Q79NP5YY	11317	27	56	83	0.00733409914288239	LGG
BS_Q7WNW1AS	6289	142	180	322	0.0512005088249324	LGG
BS_QBMW69AM	12899	836	517	1353	0.104891852081557	LGG
BS_QC3XCE6X	14995	221	346	567	0.0378126042014005	LGG
BS_QF1FGWVF	9790	659	679	1338	0.136670071501532	LGG
BS_QH82PBMB	10673	82	91	173	0.0162091258315375	LGG
BS_QQE8MWWV	7719	924	418	1342	0.173856717191346	LGG
BS_QRNSKFMS	13052	80	94	174	0.0133312902237205	LGG
BS_QTMN8HYC	6536	325	247	572	0.087515299877601	LGG
BS_QTSXW7DA	13161	66	79	145	0.0110173998936251	LGG
BS_R13X6TMW	11462	88	93	181	0.0157913104170302	LGG
BS_R244Z0WX	10805	173	277	450	0.04164738546969	LGG
BS_R3AJB6VS	19660	360	508	868	0.0441505595116989	LGG
BS_R7V8BC98	11811	154	152	306	0.0259080518161036	LGG
BS_R81XA0F9	3525	309	206	515	0.146099290780142	LGG
BS_R9CKW9DY	18621	319	385	704	0.0378067772944525	LGG
BS_RARBBY7C	8142	467	372	839	0.103045934659789	LGG
BS_RC8E5TVQ	2989	167	94	261	0.0873201739712278	LGG
BS_RMT7ABN6	9558	143	114	257	0.0268884703912953	LGG
BS_RNANA568	21364	397	386	783	0.0366504399925108	LGG
BS_RPJ1EPHA	6278	110	89	199	0.0316979929913985	LGG
BS_RPZQQM2D	2527	335	164	499	0.197467352592006	LGG
BS_RRAEQZ97	13304	40	63	103	0.00774203247143716	LGG
BS_RWJZFTP9	14775	30	86	116	0.00785109983079526	LGG
BS_RYZG8SPC	6360	180	110	290	0.0455974842767296	LGG
BS_S1KK7XRH	15784	72	80	152	0.00963000506842372	LGG
BS_S50KQEXV	8522	87	57	144	0.0168974419150434	LGG
BS_S7CZY2CH	12098	116	107	223	0.0184327988097206	LGG
BS_SDA4RMMG	15202	37	52	89	0.0058544928298908	LGG
BS_SDZY6RZ3	10968	75	79	154	0.0140408460977389	LGG
BS_SFKZSJN1	16234	147	271	418	0.0257484292226192	LGG
BS_SH2S6SFN	4351	383	259	642	0.147552286830614	LGG
BS_SHMC4902	14074	37	34	71	0.00504476339349154	LGG
BS_SJ0HXCD0	2789	700	294	994	0.356400143420581	LGG
BS_SNE31RRX	2318	270	197	467	0.201466781708369	LGG
BS_SQERZ97M	5936	444	524	968	0.163072776280323	LGG
BS_SQX5E15Z	15377	57	75	132	0.00858424920335566	LGG
BS_SXRS2P6T	13279	34	50	84	0.00632577754348972	LGG
BS_T0MXH2CA	6335	144	99	243	0.0383583267561168	LGG
BS_T0RKFEKR	10729	49	74	123	0.0114642557554292	LGG
BS_T11NFKSD	3086	255	237	492	0.159429682436811	LGG
BS_T1W4JA94	10192	78	48	126	0.0123626373626374	LGG
BS_T2QPMZCM	14181	260	490	750	0.0528876665961498	LGG
BS_T3H5AY8A	13733	376	165	541	0.0393941600524285	LGG
BS_T4JFN54G	7697	49	58	107	0.0139015200727556	LGG
BS_T55Y4Z0Y	14096	172	177	349	0.0247587968217934	LGG
BS_T5P5ME9M	7011	321	244	565	0.080587647981743	LGG
BS_TDJXQBVY	3166	262	213	475	0.150031585596968	LGG
BS_TMTV769C	12602	61	121	182	0.0144421520393588	LGG
BS_TRZZRYKF	7574	268	89	357	0.0471349353049908	LGG
BS_TV80600R	7231	531	313	844	0.116719679159176	LGG
BS_TVV122JG	6460	120	133	253	0.0391640866873065	LGG
BS_TWFDEMBZ	6358	141	70	211	0.0331865366467443	LGG
BS_V036JAV6	5238	501	321	822	0.156930126002291	LGG
BS_V11VZZH8	4719	261	189	450	0.0953591862682772	LGG
BS_V2G1YE8R	5740	584	331	915	0.159407665505226	LGG
BS_V33RCK1Y	5253	192	72	264	0.0502569960022844	LGG
BS_V3REENH9	4625	81	76	157	0.0339459459459459	LGG
BS_V72GX2AZ	9567	55	67	122	0.0127521689139751	LGG
BS_V7BJM89K	12055	166	340	506	0.041974284529241	LGG
BS_V7BZ049H	4957	130	142	272	0.0548718983256002	LGG
BS_V89HGTET	13374	42	68	110	0.0082249140122626	LGG
BS_VBEY9DVY	4149	393	264	657	0.158351409978308	LGG
BS_VP3C8WZT	12411	51	41	92	0.00741277898638305	LGG
BS_VP5Y45Z7	12020	48	62	110	0.00915141430948419	LGG
BS_VR7FR1NE	10926	76	94	170	0.0155592165476844	LGG
BS_VSSBS981	13555	612	391	1003	0.0739948358539284	LGG
BS_VZWXGYT2	3787	628	306	934	0.246633218906786	LGG
BS_W4HGV6E7	21135	303	835	1138	0.0538443340430565	LGG
BS_WCRKYV0T	15187	572	1002	1574	0.103641272140647	LGG
BS_WVRX4C9Z	10262	213	182	395	0.0384915221204444	LGG
BS_WYMX429C	7944	124	104	228	0.0287009063444109	LGG
BS_X0F9AYEC	15227	194	339	533	0.0350036120049911	LGG
BS_X16PENSA	15744	20	79	99	0.00628810975609756	LGG
BS_X59HSFGG	11636	77	108	185	0.0158989343416982	LGG
BS_X5DFR216	4583	345	205	550	0.120008727907484	LGG
BS_X6GFVDVA	7563	136	76	212	0.0280312045484596	LGG
BS_X91K8KMG	10943	130	99	229	0.0209266197569222	LGG
BS_X9EGD530	10962	192	181	373	0.0340266374749133	LGG
BS_XGSA3GQE	13327	32	61	93	0.00697831469948225	LGG
BS_XKKB4MZV	8832	156	95	251	0.028419384057971	LGG
BS_XV4GV9Y9	9995	639	767	1406	0.140670335167584	LGG
BS_XX39AH8F	2511	559	250	809	0.322182397451215	LGG
BS_Y0PCBNJV	13915	25	26	51	0.00366510959396335	LGG
BS_Y274AC0H	6148	212	239	451	0.0733571893298634	LGG
BS_Y7F9E2E9	14650	91	213	304	0.0207508532423208	LGG
BS_Y7W8BR6B	11988	381	329	710	0.0592258925592259	LGG
BS_YA8RBGD8	15305	98	49	147	0.0096047043449853	LGG
BS_YASWHXJC	4764	137	77	214	0.0449202350965575	LGG
BS_YBGXGEM3	10540	154	204	358	0.033965844402277	LGG
BS_YCREDZTJ	14371	258	304	562	0.0391065339920674	LGG
BS_YEQVW4ND	13015	137	218	355	0.0272762197464464	LGG
BS_YG0A13JH	4057	522	330	852	0.210007394626571	LGG
BS_YH817HDT	6980	326	246	572	0.0819484240687679	LGG
BS_YMAJC22S	15698	457	434	891	0.056758822779972	LGG
BS_YT4E515V	12803	296	404	700	0.0546746856205577	LGG
