Sample	Total	AS_neg	AS_pos	AS_total	SI	Histology
BS_0WQJP6ZG	789	6	8	14	0.017743979721166	EPN
BS_0WVJYM9R	2603	4	2	6	0.00230503265462927	LGG
BS_0WZKC4JH	1202	104	41	145	0.12063227953411	LGG
BS_0X9EGHY2	1434	17	29	46	0.0320781032078103	LGG
BS_0XEG6SNV	2876	14	174	188	0.0653685674547983	EPN
BS_0XHT9W4Q	2100	29	20	49	0.0233333333333333	HGG
BS_0Y5J2AQ4	1229	20	2	22	0.0179007323026851	LGG
BS_0Y66ZBWE	2328	5	13	18	0.0077319587628866	LGG
BS_0ZA67BBC	1715	4	3	7	0.00408163265306122	HGG
BS_10Z9BMZ7	1493	32	9	41	0.0274614869390489	MB
BS_12G04QJM	730	75	21	96	0.131506849315068	HGG
BS_130PVKA7	204	31	21	52	0.254901960784314	LGG
BS_13CGKADW	2079	12	3	15	0.00721500721500722	LGG
BS_15ETQ0E4	1881	4	10	14	0.00744284954811271	ATRT
BS_166N7SZQ	910	26	11	37	0.0406593406593407	LGG
BS_16KA9ZAW	417	10	1	11	0.026378896882494	LGG
BS_17WYVEEC	1594	11	5	16	0.0100376411543287	LGG
BS_17ZSMXFH	1168	8	61	69	0.0590753424657534	HGG
BS_18M3RHYN	2354	52	17	69	0.0293118096856415	EPN
BS_196BBNEJ	1943	8	7	15	0.00772002058672156	EPN
BS_19Z0ERYF	1709	15	8	23	0.013458162668227	MB
BS_1A6MQ9ZA	1103	2	3	5	0.00453309156844968	HGG
BS_1AYRM596	1782	21	7	28	0.015712682379349	MB
BS_1BJNPHMD	2118	20	17	37	0.0174693106704438	HGG
BS_1BWP5MCT	2496	18	206	224	0.0897435897435897	MB
BS_1D93Z575	2506	85	42	127	0.0506783719074222	HGG
BS_1DECYC4K	1745	19	12	31	0.0177650429799427	LGG
BS_1DMAMKFZ	2074	40	19	59	0.0284474445515911	MB
BS_1DNQ1R02	1688	21	114	135	0.0799763033175355	HGG
BS_1EBQ3T20	2029	20	8	28	0.0137999014292755	HGG
BS_1EN5V3XW	2207	10	3	13	0.00589034888989579	HGG
BS_1G3WYEN3	2112	5	4	9	0.00426136363636364	LGG
BS_1HFK0SXV	1953	12	7	19	0.00972862263184844	CPG
BS_1HYS8CSC	909	17		17	0.0187018701870187	LGG
BS_1J2WQ08M	2596	2	11	13	0.00500770416024653	EPN
BS_1JDG6JV5	2565	5	5	10	0.00389863547758285	LGG
BS_1JNJ0NJ6	1290	29	7	36	0.027906976744186	CPG
BS_1N76FQZY	1389	17	9	26	0.0187185025197984	LGG
BS_1NPD7PVG	2035	10	2	12	0.0058968058968059	GNG
BS_1QNTEZPS	2322	4	3	7	0.00301464254952627	ATRT
BS_1QXEC43H	2496	16	19	35	0.0140224358974359	MB
BS_1RXZ3BP7	2233	3	8	11	0.00492610837438424	LGG
BS_1TWCV047	1959	12	37	49	0.0250127616130679	MB
BS_1VNMJHMN	1301	25	7	32	0.0245964642582629	LGG
BS_1XFFNFY0	1227	52	11	63	0.0513447432762836	EPN
BS_1Z2CNQEC	786	24	10	34	0.0432569974554707	MB
BS_1Z9AX9JS	643	15	7	22	0.0342146189735614	LGG
BS_1ZVXF5FE	1810	15	12	27	0.0149171270718232	LGG
BS_1ZWSD3YQ	1207	59	20	79	0.0654515327257664	MB
BS_21ET39G7	2618	3	13	16	0.00611153552330023	HGG
BS_21RE8W46	2482	14	105	119	0.0479452054794521	LGG
BS_21XGYWWV	2167	46	32	78	0.0359944623904015	LGG
BS_22078RXH	895	27	16	43	0.0480446927374302	CPG
BS_22B80N9T	2008	19	195	214	0.106573705179283	MB
BS_22QMSCFR	538	61	47	108	0.200743494423792	MB
BS_238MGRTM	980	43	20	63	0.0642857142857143	EPN
BS_23QW0BBA	1984	8	6	14	0.00705645161290323	HGG
BS_23W9EPFE	1693	56	107	163	0.0962787950383934	GNG
BS_24AHZ9ZW	2572	8	1	9	0.00349922239502333	LGG
BS_258RRGDM	1935	9	4	13	0.00671834625322997	GNG
BS_25KYGJ71	1186	28	22	50	0.0421585160202361	HGG
BS_26H7DZD4	889	58	24	82	0.0922384701912261	MB
BS_2720P44V	1653	12	7	19	0.0114942528735632	LGG
BS_27FYYPJG	878	18	5	23	0.0261958997722096	GNG
BS_27QE6BV7	2084	11	15	26	0.0124760076775432	GNG
BS_2853394H	1733	28	33	61	0.035199076745528	HGG
BS_297H8BT4	549	15	7	22	0.0400728597449909	HGG
BS_29CPJ040	2027	6	4	10	0.00493339911198816	LGG
BS_29TRQXWM	1368	15	8	23	0.016812865497076	LGG
BS_29X4ZX6Q	2286	13	17	30	0.0131233595800525	HGG
BS_29YQ60CP	1810	108	255	363	0.200552486187845	MB
BS_2A5R9MEJ	2434	8	2	10	0.00410846343467543	HGG
BS_2ADZNNV4	1882	7	6	13	0.00690754516471838	LGG
BS_2AR3AP0N	2122	7	6	13	0.0061262959472196	GNG
BS_2ARXK0TD	1784	9	72	81	0.0454035874439462	HGG
BS_2AV1H5TV	245	43	22	65	0.26530612244898	HGG
BS_2CW8AGZ2	2056	87	19	106	0.051556420233463	CPG
BS_2D1R9SBY	1275	113	84	197	0.154509803921569	GNG
BS_2E9VDD00	350	18	6	24	0.0685714285714286	LGG
BS_2EDZ7F2G	255	19	15	34	0.133333333333333	HGG
BS_2EMW8ZG3	1685	19	5	24	0.0142433234421365	LGG
BS_2EN3X6HB	823	9	5	14	0.0170109356014581	HGG
BS_2FEZWH1F	1938	26	16	42	0.021671826625387	HGG
BS_2G4EH95X	2046	28	6	34	0.0166177908113392	MB
BS_2GSAPE1R	310	38	13	51	0.164516129032258	HGG
BS_2HNXVFAS	2211	29	54	83	0.0375395748530077	HGG
BS_2JP7RBMB	2053	9	5	14	0.00681928884559182	HGG
BS_2K01T8K6	1513	3	15	18	0.0118968935888962	HGG
BS_2KJ2YAZR	2319	3		3	0.00129366106080207	LGG
BS_2M4174KG	1344	22	4	26	0.0193452380952381	MB
BS_2QCQYY6M	758	83	49	132	0.174142480211082	GNG
BS_2R9HK6YY	1116	17	14	31	0.0277777777777778	LGG
BS_2R9TCR03	1764	13	5	18	0.0102040816326531	LGG
BS_2SFTWNVE	2834	7	11	18	0.0063514467184192	MB
BS_2T5PJAW8	733	39	14	53	0.0723055934515689	HGG
BS_2WANPFBJ	1133	125	116	241	0.212709620476611	HGG
BS_2WPQ8YCW	1423	8	3	11	0.00773014757554462	LGG
BS_2XM08BFY	1287	27	10	37	0.0287490287490287	LGG
BS_2YCJV2VV	1988	7	3	10	0.00503018108651911	LGG
BS_2Z1MKS84	2685	9	12	21	0.00782122905027933	MB
BS_304SPN6B	1278	11	8	19	0.014866979655712	LGG
BS_30F3Z9FS	2205	16	98	114	0.0517006802721088	HGG
BS_30VC3R2Q	2135	7	4	11	0.00515222482435597	HGG
BS_30YWQ3FY	1397	60	108	168	0.120257695060845	HGG
BS_31MBRWC4	1684	14	136	150	0.0890736342042755	HGG
BS_31TF0P1N	1218	28	18	46	0.0377668308702791	ATRT
BS_333KCNDP	1462	12	72	84	0.0574555403556772	HGG
BS_33AQSPRP	708	90	38	128	0.180790960451977	LGG
BS_34201DKZ	2277	20	6	26	0.0114185331576636	EPN
BS_34CAMM62	1127	34	10	44	0.0390417036379769	MB
BS_397XFJY9	601	49	9	58	0.0965058236272879	MB
BS_399RPKC9	2245	4	8	12	0.00534521158129176	HGG
BS_3A9BTVZJ	1090	44	19	63	0.0577981651376147	EPN
BS_3AC3SRWH	319	19	15	34	0.106583072100313	HGG
BS_3BVVWHP5	1894	20	8	28	0.0147835269271383	LGG
BS_3EVSN5QD	1660	15	4	19	0.0114457831325301	LGG
BS_3F5PR9GS	1973	11	12	23	0.0116573745565129	MB
BS_3G3KWY18	2103	5	2	7	0.00332857822158821	LGG
BS_3GAN6Q43	1538	104	36	140	0.0910273081924577	LGG
BS_3GDARCHK	1773	15	85	100	0.0564015792442188	CPG
BS_3HGBZBGA	523	39	17	56	0.107074569789675	CPG
BS_3J89DCN0	291	16	184	200	0.687285223367698	HGG
BS_3MS8WVNR	2431	6	6	12	0.00493624023035788	HGG
BS_3MYEMXPQ	2020	14	21	35	0.0173267326732673	MB
BS_3N2YFZFB	1839	20	278	298	0.162044589450788	MB
BS_3NQB12XN	2457	109	45	154	0.0626780626780627	EPN
BS_3NWQXPQV	2085	18	37	55	0.026378896882494	MB
BS_3P20Q2C3	2462	5	23	28	0.0113728675873274	LGG
BS_3PYESPHA	1761	17	17	34	0.0193072118114708	GNG
BS_3Q0GTSYH	1812	14	5	19	0.010485651214128	LGG
BS_3RAM3K7B	2552	29	8	37	0.0144984326018809	MB
BS_3SZZ50WB	1377	31	5	36	0.0261437908496732	MB
BS_3TFMJH30	139	15	5	20	0.143884892086331	LGG
BS_3TJHY996	1476	22	7	29	0.0196476964769648	GNG
BS_3TQSE8HF	2255	8	7	15	0.00665188470066519	LGG
BS_3V3KE3VT	2453	8	42	50	0.0203832042397065	MB
BS_3VJ0CA6A	1283	8	6	14	0.0109119251753702	LGG
BS_3W07B2TG	2330	5	4	9	0.00386266094420601	LGG
BS_3X9WMZGJ	1668	15	10	25	0.0149880095923261	EPN
BS_3XY76V8T	2226	6	4	10	0.00449236298292902	GNG
BS_3XYJBBHQ	1056	32	16	48	0.0454545454545455	HGG
BS_3Y2X2RBJ	2243	26	13	39	0.0173874275523852	LGG
BS_3ZPJAK9A	1706	49	48	97	0.0568581477139508	HGG
BS_401R3KV0	2065	2	7	9	0.00435835351089588	LGG
BS_418N847Z	1769	29	13	42	0.0237422272470322	EPN
BS_41YS708B	2014	24	4	28	0.0139026812313803	CPG
BS_42DY6WS7	2319	3	5	8	0.00344976282880552	LGG
BS_42Y3YANN	2369	3	5	8	0.00337695230054875	LGG
BS_45J79YTF	1883	17	16	33	0.0175252257036644	HGG
BS_46MF83WA	1234	30	9	39	0.0316045380875203	MB
BS_470DYRJQ	2166	5	1	6	0.00277008310249307	LGG
BS_474A88X1	305	34	9	43	0.140983606557377	LGG
BS_478TN841	2140	8	9	17	0.00794392523364486	GNG
BS_47SJZ3PH	1638	4	5	9	0.00549450549450549	LGG
BS_49852ZBH	2626	3	2	5	0.0019040365575019	LGG
BS_49BQS7Z6	2343	11	7	18	0.00768245838668374	HGG
BS_49CJNZ06	2256	29	16	45	0.0199468085106383	HGG
BS_49FQXT2E	2198	6	7	13	0.00591446769790719	HGG
BS_4A45GGSW	2201	6	7	13	0.00590640617900954	LGG
BS_4B0BAVTX	2344	9	3	12	0.00511945392491468	HGG
BS_4BM3F6XJ	944	20	17	37	0.0391949152542373	HGG
BS_4BWB0FA0	1969	30	14	44	0.0223463687150838	LGG
BS_4C4MZ4NT	1865	3	7	10	0.00536193029490617	LGG
BS_4C6B11E4	1222	3	12	15	0.0122749590834697	HGG
BS_4CP4T22V	1811	14	17	31	0.0171176145775814	MB
BS_4CXE5XEP	1234	18	4	22	0.0178282009724473	LGG
BS_4D9DD103	2773	10	12	22	0.00793364587089794	MB
BS_4E1G7E3G	2440	69	317	386	0.158196721311475	ATRT
BS_4EN8D8Y4	2169	9	15	24	0.0110650069156293	LGG
BS_4FZS7TX4	1259	6	11	17	0.0135027799841144	EPN
BS_4GNN7J8E	1506	8	13	21	0.0139442231075697	HGG
BS_4HQ3T2NC	2200	1	3	4	0.00181818181818182	LGG
BS_4K2TNJ8R	337	53	27	80	0.237388724035608	LGG
BS_4KNBXM3C	1794	27	29	56	0.0312151616499443	HGG
BS_4N1GNHX4	1204	32	15	47	0.0390365448504983	LGG
BS_4NF35AF6	2225	3	1	4	0.00179775280898876	LGG
BS_4NWHYH53	1035	10	8	18	0.0173913043478261	EPN
BS_4PBXY1E3	2564	45	18	63	0.0245709828393136	MB
BS_4PH1MBGR	2726	6	10	16	0.00586940572267058	MB
BS_4PPHAQXF	1595	7	8	15	0.00940438871473354	HGG
BS_4PWDGEB0	1307	19	7	26	0.0198928844682479	HGG
BS_4QW2S1Q8	2321	3	5	8	0.003446790176648	HGG
BS_4SCWT0FX	1638	8	5	13	0.00793650793650794	EPN
BS_4T0HPZDC	1968	6	14	20	0.0101626016260163	EPN
BS_4T0HQ9QF	898	38	18	56	0.0623608017817372	HGG
BS_4TZQY7TT	482	27	10	37	0.0767634854771784	LGG
BS_4V42BXBT	1890	23	24	47	0.0248677248677249	HGG
BS_4W1PKKYD	1157	30	12	42	0.0363007778738116	LGG
BS_4W68NV3M	2325	19	51	70	0.0301075268817204	MB
BS_4XH092HE	2541	24	9	33	0.012987012987013	LGG
BS_4Y2JAQTS	1543	66	36	102	0.0661049902786779	GNG
BS_4Y6BCYK5	2100	11	5	16	0.00761904761904762	LGG
BS_4Y93HVP4	1624	5	3	8	0.00492610837438424	LGG
BS_4Z2F4P9N	2668	6	6	12	0.00449775112443778	LGG
BS_503DZ8BN	1577	30	14	44	0.0279010779961953	LGG
BS_50S6TFFE	1322	57	18	75	0.056732223903177	EPN
BS_516X056B	1787	36	121	157	0.0878567431449356	MB
BS_51RA1PGE	2382	5	9	14	0.00587741393786734	HGG
BS_52426AMF	2152	6	1	7	0.00325278810408922	LGG
BS_52C576HH	2449	4	7	11	0.00449162923642303	HGG
BS_52DAPP1Y	1559	8	1	9	0.00577293136626042	LGG
BS_52MPKTJH	2230	23	65	88	0.0394618834080717	HGG
BS_534XRSNB	1441	16	8	24	0.0166551006245663	LGG
BS_53GQKVEX	2093	3	5	8	0.00382226469182991	LGG
BS_53KFK3G0	1966	26	3	29	0.0147507629704985	ATRT
BS_53M8PP88	2163	6	7	13	0.00601017105871475	EPN
BS_54CFNJ16	519	89	38	127	0.244701348747592	HGG
BS_54H90JW2	1346	28	12	40	0.0297176820208024	LGG
BS_55JW3HFM	2798	2	5	7	0.00250178699070765	GNG
BS_55P8HPYD	1848		4	4	0.00216450216450216	LGG
BS_55X1W2MR	460	55	32	87	0.189130434782609	GNG
BS_57NMZPS0	879	31	11	42	0.0477815699658703	LGG
BS_58AJ8F56	772	64	88	152	0.196891191709845	HGG
BS_58N4Y4ZJ	1247	53	12	65	0.0521251002405774	MB
BS_58YXHGAJ	1559	2	8	10	0.0064143681847338	HGG
BS_593HEWBF	1906	3	5	8	0.00419727177334732	GNG
BS_5965SFPZ	2046	5	3	8	0.00391006842619746	HGG
BS_596QRYFP	957	7	7	14	0.0146290491118077	HGG
BS_5G5BD2MD	639	49	12	61	0.0954616588419405	HGG
BS_5J5D3QTD	2297	65	29	94	0.0409229429690901	LGG
BS_5JM573JC	2220	40	52	92	0.0414414414414414	GNG
BS_5K3R0F5D	2007	7	10	17	0.00847035376183358	GNG
BS_5K95FX4C	1912	7	29	36	0.0188284518828452	HGG
BS_5KBXD2GQ	731	54	33	87	0.119015047879617	HGG
BS_5NWDARXG	2082	7	4	11	0.00528338136407301	LGG
BS_5PJCHF6V	2134	14	22	36	0.0168697282099344	MB
BS_5PV5N4HQ	2058	4	3	7	0.00340136054421769	LGG
BS_5SWXR2QQ	716	43	25	68	0.0949720670391061	EPN
BS_5VPM0F36	1670	1	8	9	0.00538922155688623	HGG
BS_5VQP0E6K	2211	5	10	15	0.0067842605156038	MB
BS_5YJEPPTP	1888	1	5	6	0.00317796610169492	LGG
BS_5YYCP891	897	23	5	28	0.0312151616499443	LGG
BS_5ZD8FRPJ	2102	23	140	163	0.0775451950523311	MB
BS_60DX1WQ5	424	34	18	52	0.122641509433962	LGG
BS_613KQVAE	1507	63	24	87	0.0577305905773059	EPN
BS_61E80SD6	2476	22	22	44	0.0177705977382876	MB
BS_62SW4CC5	1344	19	64	83	0.0617559523809524	HGG
BS_63F8QR26	413	13	9	22	0.0532687651331719	LGG
BS_63JT39PX	1288	19	6	25	0.0194099378881988	LGG
BS_65A41ZQJ	1981	8	27	35	0.0176678445229682	ATRT
BS_65WPD3DA	1754	17	127	144	0.0820980615735462	HGG
BS_66ABA973	1707	8	5	13	0.00761570005858231	LGG
BS_66HQ3E4Z	2068	2	4	6	0.00290135396518375	LGG
BS_67V4F080	1634	48	60	108	0.0660954712362301	HGG
BS_67Z63A2K	2083	16	7	23	0.0110417666826692	EPN
BS_680K119G	1909	7	7	14	0.00733368255631221	GNG
BS_68BW2163	1737	15	7	22	0.0126655152561888	LGG
BS_68KX6A42	2904	7	6	13	0.00447658402203857	HGG
BS_699TN5RN	2143	6	3	9	0.00419972001866542	GNG
BS_6AB299R2	2456	18	12	30	0.012214983713355	MB
BS_6AFD49QR	1877	12	2	14	0.00745871070857752	EPN
BS_6AQ5RR83	1244	36	22	58	0.0466237942122186	EPN
BS_6BGES4ZG	1364	73	19	92	0.0674486803519062	HGG
BS_6BHX3P3N	618	56	27	83	0.134304207119741	ATRT
BS_6BQ2Q78K	1094	23	29	52	0.0475319926873857	MB
BS_6DCSD5Y6	2084	63	448	511	0.245201535508637	HGG
BS_6EW6X0J0	1417	19	5	24	0.0169371912491179	MB
BS_6G6C7VPX	2171	8	10	18	0.00829111008751727	ATRT
BS_6H1C1ME9	2230	8	12	20	0.00896860986547085	EPN
BS_6H4Q24WA	1921	5	22	27	0.0140551795939615	HGG
BS_6HXD39AM	1675	13	5	18	0.0107462686567164	GNG
BS_6KBHF52X	788	43	13	56	0.0710659898477157	ATRT
BS_6M2053M0	880	3	3	6	0.00681818181818182	HGG
BS_6MZ7FRZH	2342	14	3	17	0.00725875320239112	EPN
BS_6N3AFF66	1298	12	3	15	0.0115562403697997	LGG
BS_6N7YE1A4	1547	108	117	225	0.145442792501616	EPN
BS_6NBTFA33	817	20	6	26	0.0318237454100367	CPG
BS_6NTXGQAC	1968	15	24	39	0.0198170731707317	GNG
BS_6P50QTPP	1722	7	2	9	0.00522648083623693	LGG
BS_6PWHC64Y	1729	12	9	21	0.0121457489878543	MB
BS_6RX2743N	1363	40	12	52	0.0381511371973588	MB
BS_6SY64H5J	1849	23	38	61	0.0329908058409951	HGG
BS_6TSAVMT9	2392	41	24	65	0.0271739130434783	LGG
BS_6VF6VPCG	1540	10	5	15	0.00974025974025974	LGG
BS_6VRG1XFB	1022	31	16	47	0.0459882583170254	HGG
BS_6VW8FC7Z	1846	49	23	72	0.0390032502708559	LGG
BS_6W0VHGQE	1151	67	27	94	0.0816681146828844	MB
BS_6WP1FHTE	1911	4	6	10	0.00523286237571952	HGG
BS_6XHRA95C	565	48	29	77	0.136283185840708	MB
BS_71GFQYV5	678	52	79	131	0.193215339233038	LGG
BS_7327SDAQ	2367	9	4	13	0.00549218419940853	HGG
BS_74FS6GMW	2479	2	11	13	0.00524405002016942	ATRT
BS_74G5K7JF	1010	4	3	7	0.00693069306930693	EPN
BS_75YRDXET	1909	12	36	48	0.0251440544787847	HGG
BS_769BDPDB	1951	14	5	19	0.0097385955920041	LGG
BS_76DRXZRJ	1753	16	6	22	0.0125499144324016	LGG
BS_77317DY4	2435	38	220	258	0.105954825462012	MB
BS_775HDFNY	2304	7	7	14	0.00607638888888889	LGG
BS_77CDMEY4	2125	13	5	18	0.00847058823529412	GNG
BS_77SBTNPN	2021	22	12	34	0.0168233547748639	HGG
BS_78QX3XDF	1898	4	32	36	0.0189673340358272	CPG
BS_78SCX2N9	1298	23	11	34	0.0261941448382126	MB
BS_7APCGCVF	496	46	43	89	0.179435483870968	HGG
BS_7ARDVFCP	1537	18	2	20	0.0130123617436565	LGG
BS_7B89YR6K	1989	61	161	222	0.111613876319759	EPN
BS_7BTZQKYY	3334	20	13	33	0.00989802039592082	EPN
BS_7C40TRCY	2149	8	10	18	0.00837598883201489	MB
BS_7FKE2YPB	1776	35	21	56	0.0315315315315315	EPN
BS_7FWZ518S	2287	9	7	16	0.0069960647135986	MB
BS_7G42J2SK	1508	18	6	24	0.0159151193633952	EPN
BS_7GJT4A6A	1952	55	215	270	0.138319672131148	HGG
BS_7GKWKGPH	1228	33	55	88	0.0716612377850163	HGG
BS_7H4RFCW9	1939	1	3	4	0.00206291903042806	LGG
BS_7M3FNSYK	1537	20	10	30	0.0195185426154847	LGG
BS_7MGXMG6S	2224	21	51	72	0.0323741007194245	LGG
BS_7N0B2CY1	1543	17	13	30	0.0194426441996111	GNG
BS_7P83Z28P	2218	3	3	6	0.00270513976555455	LGG
BS_7PVJ6Q3D	1348	18	14	32	0.0237388724035608	HGG
BS_7SMY657N	1156	26	8	34	0.0294117647058824	MB
BS_7T1J3KET	1734	12	2	14	0.00807381776239908	CPG
BS_7WKNNRHK	905	26	14	40	0.0441988950276243	HGG
BS_7XQRH69M	2175	5	9	14	0.0064367816091954	MB
BS_7XRN3CFX	2143	7	9	16	0.00746616892207186	LGG
BS_7Z93ZYMS	2252	2		2	0.00088809946714032	LGG
BS_81SP2HX4	2186	14	11	25	0.0114364135407136	MB
BS_83HGE3WV	1188	34	64	98	0.0824915824915825	MB
BS_84PYF22K	1199	17	5	22	0.018348623853211	CPG
BS_84VZX732	382	59	33	92	0.240837696335079	HGG
BS_84XCR9GG	2307	6	14	20	0.00866926744690074	HGG
BS_850BAHH9	1657	6	5	11	0.00663850331925166	ATRT
BS_862NMAR7	3190	14	35	49	0.0153605015673981	HGG
BS_86Q14TZG	2602	1	4	5	0.00192159877017679	CPG
BS_880ESDFZ	813	38	13	51	0.0627306273062731	LGG
BS_8B2RAF9R	1533	103	76	179	0.116764514024788	MB
BS_8BF616QR	1844	107	36	143	0.0775488069414317	LGG
BS_8D0NYM46	2376	3	12	15	0.00631313131313131	CPG
BS_8E8JKP01	1973	27	19	46	0.0233147491130258	HGG
BS_8ERBDF7D	3598	40	37	77	0.0214007782101167	HGG
BS_8GBH4QYB	393	29	11	40	0.101781170483461	CPG
BS_8GW1TMV2	964	4	8	12	0.012448132780083	MB
BS_8H3S44QP	1430	10	36	46	0.0321678321678322	HGG
BS_8J3B6ZB6	1975		2	2	0.0010126582278481	LGG
BS_8K9YVM5G	1608	36	10	46	0.0286069651741294	MB
BS_8PE0ZBXN	816	15	4	19	0.0232843137254902	LGG
BS_8PNA0V6R	2305	5	14	19	0.00824295010845987	HGG
BS_8Q4JWFKK	520	35	13	48	0.0923076923076923	LGG
BS_8Q7W9NSR	1473	31	10	41	0.0278343516632722	EPN
BS_8Q7Z32DD	47	10	5	15	0.319148936170213	LGG
BS_8QJ43WKW	958	114	60	174	0.181628392484342	LGG
BS_8RCR7Y4B	2409	17	3	20	0.008302200083022	LGG
BS_8RHPJ740	2112	13	9	22	0.0104166666666667	EPN
BS_8SKZ7BRN	2421	10	53	63	0.0260223048327138	LGG
BS_8T7DZV2F	822	7	5	12	0.0145985401459854	MB
BS_8TR7980G	988	24	16	40	0.0404858299595142	LGG
BS_8TTMM7FE	2171	9	41	50	0.0230308613542146	MB
BS_8VAZSJEN	1689	5	2	7	0.00414446417998816	LGG
BS_8YWYN7VH	711	83	38	121	0.170182841068917	HGG
BS_8Z3SCKB5	1902	14	2	16	0.00841219768664564	LGG
BS_8ZE4Z9G5	2221	42	11	53	0.0238631247185952	HGG
BS_8ZP3CBQA	2984	5	8	13	0.00435656836461126	EPN
BS_8ZS9F31R	854	1	6	7	0.00819672131147541	HGG
BS_8ZY4GST0	1491	6	5	11	0.0073775989268947	HGG
BS_90B22NGP	2229	39	169	208	0.0933153880663975	ATRT
BS_912NX4Y0	2200	9	20	29	0.0131818181818182	GNG
BS_9294WMET	1492	34	13	47	0.0315013404825737	MB
BS_92HCM7BN	1026	9	4	13	0.0126705653021442	LGG
BS_92VDQ0NE	2848	5	23	28	0.0098314606741573	GNG
BS_9477AG24	1447	68	27	95	0.0656530753282654	LGG
BS_94MT16N2	1920	17	95	112	0.0583333333333333	LGG
BS_96BNRT9G	1868	19	26	45	0.0240899357601713	HGG
BS_9755PSCS	1222	7	6	13	0.0106382978723404	LGG
BS_975AWWJE	812	59	23	82	0.100985221674877	EPN
BS_97GBG8T6	699	36	15	51	0.0729613733905579	LGG
BS_97M1E2DW	1655	11	67	78	0.0471299093655589	HGG
BS_996ZS2A4	2237	4	7	11	0.00491729995529727	ATRT
BS_9A1YTHFF	1844	10	59	69	0.0374186550976139	HGG
BS_9B0A62MT	2190	63	91	154	0.0703196347031963	HGG
BS_9BJARSX3	2378	4	9	13	0.00546677880571909	LGG
BS_9CA93S6D	1748	77	379	456	0.260869565217391	HGG
BS_9D1XZKJE	813	89	50	139	0.170971709717097	EPN
BS_9DZ253JY	752	41	35	76	0.101063829787234	LGG
BS_9F09XV62	1790	25	29	54	0.0301675977653631	LGG
BS_9FHEFJNP	656	57	14	71	0.108231707317073	HGG
BS_9FHSNVS0	2351	29	226	255	0.108464483198639	ATRT
BS_9GJ3DB1H	2135	12	143	155	0.0725995316159251	HGG
BS_9H1684FJ	1097	78	24	102	0.0929808568824066	CPG
BS_9H7A00PV	2723	76	58	134	0.0492104296731546	GNG
BS_9HSGV9TJ	1789	15	8	23	0.0128563443264394	LGG
BS_9JBX2E8G	1336	34	14	48	0.0359281437125748	LGG
BS_9K1H3RPM	1027	25	5	30	0.0292112950340798	MB
BS_9M5XJ10G	2264	17	21	38	0.0167844522968198	MB
BS_9NJHQE9F	1838	13	19	32	0.0174102285092492	MB
BS_9NZ2D6AD	1993	16	12	28	0.0140491721023583	MB
BS_9P9MB8X8	1865	8	7	15	0.00804289544235925	LGG
BS_9PB3XH5D	2405	4	21	25	0.0103950103950104	MB
BS_9Q6Z6VJC	1871	6	5	11	0.00587920897915553	LGG
BS_9RT63JD9	2097	9	8	17	0.00810681926561755	LGG
BS_9S7AG4EN	1354	23	9	32	0.0236336779911374	LGG
BS_9SJWWYQ4	1475	6	2	8	0.00542372881355932	LGG
BS_9TXEDSWB	2143	63	95	158	0.0737284181054596	HGG
BS_9V633J1X	2667	7	22	29	0.0108736407949006	MB
