LGAT	URI1_29971193-29971227_29942238-29942664_29985222-29985301
LGAT	CRTC1_18744108-18744155_18742909-18743026_18745822-18745960
LGAT	CRTC1_18774900-18774986_18771441-18771546_18775640-18775821
LGAT	EPS15L1_16361779-16361984_16355238-16355851_16385128-16385211
LGAT	SMARCA4_11033767-11033865_11033081-11033517_11034122-11034146
LGAT	SMARCA4_11033772-11033865_11033289-11033517_11034122-11034200
LGAT	CARM1_10921375-10921443_10921049-10921127_10921614-10921900
LGAT	DNM2_10808569-10808580_10805915-10805967_10812263-10812377
LGAT	ARVCF_19971216-19971335_19969895-19970743_19971885-19971971
LGAT	CERS4_8210683-8210862_8209302-8209494_8251075-8251249
LGAT	CERS4_8241341-8241457_8209382-8209494_8251075-8251249
LGAT	STX16_58659623-58659634_58651271-58652087_58667489-58667597
LGAT	MRO_50801349-50801504_50800035-50800143_50805153-50805336
LGAT	MBD1_50275370-50275444_50275128-50275245_50275599-50275728
LGAT	PTPRM_8122242-8122316_8114790-8114827_8143646-8143778
LGAT	EPB41L3_5398021-5398143_5397057-5397426_5406776-5406968
LGAT	EPB41L3_5398021-5401043_5397057-5397426_5406776-5406968
LGAT	SLC38A10_81250070-81250093_81246884-81247061_81251492-81251612
LGAT	SRSF2_76735772-76735875_76734146-76735158_76736153-76736464
LGAT	ITGB4_75755055-75755213_75754575-75754815_75755700-75755850
LGAT	BPTF_67928959-67929120_67928354-67928601_67929335-67929487
LGAT	STRADA_63726638-63726695_63714005-63714108_63728333-63728384
LGAT	BCAS3_61026866-61026910_61015750-61015901_61034665-61034790
LGAT	CLTC_59687001-59687021_59685586-59685808_59690635-59690711
LGAT	PTPRS_5216720-5216767_5215497-5215595_5218419-5218532
LGAT	ACSF2_50472428-50472579_50470930-50471135_50473664-50473790
LGAT	FMNL1_45234832-45234849_45234071-45234200_45236135-45236244
LGAT	SMARCE1_40642118-40642559_40637491-40637572_40645575-40645619
LGAT	ARHGAP23_38498932-38498954_38498413-38498510_38500596-38500628
LGAT	SOCS7_38365308-38365409_38364751-38364856_38366286-38366417
LGAT	SOCS7_38365308-38366033_38364751-38364856_38366286-38366417
LGAT	ZNF207_32361468-32361515_32360891-32360967_32362913-32362984
LGAT	NF1_31252938-31253000_31248983-31249119_31258343-31258502
LGAT	NSFL1C_1455714-1455719_1454966-1455132_1458199-1458274
LGAT	MPRIP_17164109-17167915_17161239-17161356_17171717-17171865
LGAT	NCOR1_16151590-16151616_16149450-16149517_16151945-16151998
LGAT	NEURL4_7327165-7327230_7326710-7327009_7327439-7327500
LGAT	MINK1_4890222-4890308_4889646-4889763_4890516-4890735
LGAT	CDK10_89689252-89689324_89686688-89686797_89690552-89690557
LGAT	AFMID_78205946-78206050_78190969-78191060_78206910-78207052
LGAT	AFMID_78205946-78206050_78202702-78202751_78206910-78207052
LGAT	CMC2_81001248-81001334_80997313-80997429_81006733-81006858
LGAT	ALDOA_30065876-30065927_30064423-30064505_30067233-30067366
LGAT	KIAA0895L_67181558-67181697_67180040-67180666_67183261-67183952
LGAT	KIAA0895L_67181606-67181697_67180040-67180666_67183261-67184040
LGAT	TXNDC11_11700452-11700564_11698124-11698325_11721576-11721670
LGAT	TXNDC11_11730645-11730774_11721576-11721670_11733981-11734079
LGAT	ROGDI_4801050-4801321_4800497-4800578_4801502-4801585
LGAT	ROGDI_4801267-4801321_4800497-4800578_4801502-4801585
LGAT	RNPS1_2264573-2264760_2264175-2264331_2268054-2268091
LGAT	MAPK8IP3_1758978-1758995_1758147-1758159_1759957-1760015
LGAT	METTL26_634889-635063_634718-634797_635280-635340
LGAT	RAB11FIP3_491134-491268_488850-489000_496823-496859
LGAT	MCRIP2_646472-646608_642119-642249_647416-647544
LGAT	IQGAP1_90482702-90482749_90482196-90482281_90483360-90483593
LGAT	MAN2C1_75363999-75364188_75362641-75362748_75364487-75364665
LGAT	NEO1_73274692-73274724_73273810-73274005_73278130-73278199
LGAT	NEO1_73293390-73293548_73289073-73289238_73298347-73298611
LGAT	PARP6_72249245-72249314_72242619-72242699_72250019-72250092
LGAT	SECISBP2L_49019418-49019552_49017547-49017628_49027364-49027480
LGAT	MYEF2_48152234-48152284_48151873-48151942_48153791-48153893
LGAT	ZFYVE19_40812699-40812902_40810648-40810757_40813337-40813417
LGAT	SNHG14_24998366-24998486_24981774-24982437_24998969-24999078
LGAT	SNHG14_25079826-25080079_25078861-25078995_25081090-25081183
LGAT	TMEM184B_38222642-38222662_38221144-38221710_38224784-38224979
LGAT	SPAG9_50975863-50975901_50974770-50974947_50977107-50977221
LGAT	ZFYVE21_103729793-103729846_103729090-103729182_103732619-103732762
LGAT	KLC1_103684986-103685036_103679308-103679518_103687080-103687211
LGAT	KLC1_103684986-103685036_103679383-103679545_103687080-103687211
LGAT	UNC79_93634521-93634637_93630800-93630908_93637215-93637299
LGAT	SLC66A2_79930228-79930311_79919183-79919400_79933968-79934022
LGAT	SLC66A2_79930228-79930311_79919183-79919400_79943328-79943462
LGAT	TPD52L2_63875816-63875875_63873667-63873816_63882718-63882820
LGAT	TPD52L2_63887564-63887605_63882718-63882820_63889189-63889238
LGAT	ABCD4_74290027-74290118_74289300-74289519_74290290-74290452
LGAT	ABCD4_74300150-74300268_74299177-74299675_74302874-74302918
LGAT	SIPA1L1_71704721-71704783_71702380-71702505_71705221-71705340
LGAT	SHANK3_50711615-50711638_50705375-50706152_50714916-50715047
LGAT	RGN_47080317-47080936_47078354-47078709_47081129-47081307
LGAT	RGN_47089776-47089991_47084417-47084600_47091677-47091809
LGAT	GPHN_66924194-66924292_66922665-66922938_66965190-66965325
LGAT	ATL1_50629995-50630009_50628030-50628462_50632228-50633068
LGAT	DTNA_34866111-34866131_34863965-34864062_34875238-34875398
LGAT	HNRNPC_21263311-21263582_21234030-21234229_21269297-21269425
LGAT	RNASE1_20802249-20802319_20801345-20802093_20802796-20802855
LGAT	RNASE1_20802249-20802331_20801459-20802093_20802796-20802848
LGAT	ARHGEF7_111292118-111292294_111288353-111288443_111300747-111300847
LGAT	ANKRD10_110900530-110900661_110892956-110893263_110906032-110906124
LGAT	DZIP1_95630714-95630813_95629988-95630113_95633233-95633321
LGAT	SLAIN1_77743016-77743165_77741159-77741440_77744282-77744432
LGAT	DHRS12_51797826-51797908_51791164-51791257_51799533-51799667
LGAT	ETHE1_43526201-43526349_43511436-43511566_43526514-43526659
LGAT	EBPL_49669777-49669846_49663056-49663195_49691253-49691463
LGAT	SERP2_44390357-44390578_44379640-44379713_44397271-44397710
LGAT	TPM1_63044027-63044152_63043705-63043831_63056984-63057118
LGAT	TPM1_63061713-63061788_63060868-63061273_63062214-63062277
LGAT	TPM1_63064064-63064142_63062575-63062645_63065895-63066091
LGAT	TPM1_63064064-63064190_63062575-63062645_63065895-63066093
LGAT	TPM1_63064064-63064982_63062575-63062645_63065895-63066035
LGAT	WASF3_26676549-26676724_26671871-26671989_26680034-26680201
LGAT	WASF3_26680035-26680201_26676548-26676724_26681053-26681320
LGAT	KANSL1_46039027-46039215_46038537-46038686_46039701-46039884
LGAT	P2RX4_121222947-121223043_121222093-121222166_121228532-121228613
LGAT	ERP29_112019756-112019894_112013425-112013609_112022149-112023168
LGAT	ANKS1B_98829174-98829353_98800996-98801125_98832028-98832136
LGAT	DCTN2_57538519-57538524_57535748-57535845_57546027-57546096
LGAT	R3HDM2_57272453-57272554_57269751-57269994_57280357-57280530
LGAT	R3HDM2_57288857-57288910_57283823-57284056_57289008-57289040
LGAT	ITGA7_55699870-55699989_55698709-55698917_55700261-55700393
LGAT	PCBP2_53467805-53467843_53467220-53467293_53468776-53468832
LGAT	SRCAP_30722563-30722748_30722121-30722286_30722962-30723229
LGAT	FMNL3_49646639-49646753_49644930-49645903_49646885-49647009
LGAT	SLC25A23_6438447-6438534_6436080-6436464_6444150-6444301
LGAT	CAPRIN2_30733629-30733711_30731342-30731510_30734967-30735014
LGAT	RIMKLB_8699785-8700614_8697921-8698297_8713810-8714041
LGAT	ERC1_1263034-1263165_1236768-1236904_1289851-1290012
LGAT	NTM_132330153-132330185_132314551-132314703_132335045-132335451
LGAT	NCAM1_113221296-113221325_113214368-113214511_113231644-113231795
LGAT	NCAM1_113246368-113246370_113235032-113235164_113255876-113256001
LGAT	NCAM1_113272933-113273048_113271759-113271876_113275266-113275564
LGAT	NCAM1_113272933-113273748_113271759-113271876_113275266-113275740
LGAT	NDRG4_58499144-58501077_58494963-58495008_58503797-58503903
LGAT	NDRG4_58500988-58501077_58494963-58495008_58503797-58503903
LGAT	SIDT2_117186990-117187001_117186583-117186636_117187377-117187449
LGAT	PICALM_85978070-85978093_85976622-85976682_85981128-85981228
LGAT	PICALM_85990250-85990378_85983865-85983973_85996825-85996929
LGAT	PICALM_85990250-85990399_85983865-85983973_85996825-85996929
LGAT	CERS5_50132962-50133064_50129791-50130694_50134545-50134702
LGAT	CERS5_50132962-50134068_50129797-50130694_50134545-50134702
LGAT	CERS5_50135433-50135652_50134545-50134702_50135731-50135838
LGAT	PPFIA1_70350994-70351023_70348188-70348420_70354300-70354452
LGAT	RPS6KB2_67432353-67432492_67431367-67431515_67432599-67432657
LGAT	RPS6KB2_67432356-67432492_67431367-67431515_67432599-67432657
LGAT	RPS6KB2_67433126-67433216_67432951-67433042_67433339-67433447
LGAT	RPN2_37238402-37238449_37236579-37236709_37241302-37241619
LGAT	PC_66954249-66954436_66952295-66952468_66958321-66958383
LGAT	SPTBN2_66721350-66721440_66721083-66721262_66728740-66728959
LGAT	PELI3_66468833-66468904_66468127-66468280_66471241-66471371
LGAT	DPF2_65344580-65344621_65343990-65344069_65345665-65345746
LGAT	NRXN2_64626463-64626552_64622752-64623078_64630401-64630573
LGAT	NRXN2_64653696-64653722_64652034-64652154_64660331-64660535
LGAT	NRXN2_64676993-64677037_64668442-64668604_64685645-64685947
LGAT	NRXN2_64677014-64677037_64668442-64668604_64685645-64685947
LGAT	MADD_47288968-47289027_47286432-47286534_47289390-47289493
LGAT	MADD_47292543-47292596_47290609-47290816_47293882-47293983
LGAT	MADD_47308980-47309042_47308590-47308699_47309280-47309401
LGAT	MADD_47326738-47326807_47324470-47324577_47328657-47328704
LGAT	ATG13_46618260-46618375_46617544-46617890_46644278-46644360
LGAT	ATG13_46664849-46664959_46659391-46659485_46665382-46665519
LGAT	MCAM_119310349-119310466_119308528-119309915_119310755-119310903
LGAT	CD151_834530-834745_832993-833026_836062-836153
LGAT	CD151_834530-834803_832985-833026_836062-836153
LGAT	RNH1_504824-504996_502061-502181_506608-506800
LGAT	SMARCC2_56164303-56164368_56162982-56163765_56164647-56164731
LGAT	RAB11FIP2_118033982-118034041_118015064-118015110_118038971-118039440
LGAT	ABLIM1_114453379-114453483_114451623-114451671_114465697-114465827
LGAT	ADD3_110132305-110132400_110130362-110130486_110133325-110135565
LGAT	RCOR3_211312355-211312487_211304010-211304140_211312719-211312819
LGAT	DCLK2_150199028-150199078_150198001-150198103_150203794-150203889
LGAT	SNHG8_118278934-118279137_118278754-118278792_118279388-118279431
LGAT	SNHG8_118278944-118279137_118278754-118278792_118279388-118279431
LGAT	SNHG8_118279107-118279137_118278754-118278792_118279388-118279431
LGAT	CAMK2D_113502936-113502977_113500462-113500511_113509637-113509675
LGAT	PHLDB1_118634923-118635051_118632158-118632296_118635392-118635548
LGAT	PHLDB1_118642254-118642394_118639161-118639251_118643799-118643940
LGAT	PHLDB1_118655860-118655892_118655604-118655690_118656682-118658028
LGAT	WDFY3_84726861-84726911_84724425-84724594_84733381-84733609
LGAT	G3BP2_75653983-75654081_75648638-75648741_75655065-75655246
LGAT	MXRA7_76683847-76683927_76679568-76680879_76685071-76685165
LGAT	ATP2B4_203733223-203733400_203727394-203727571_203739545-203739644
LGAT	SH3PXD2A_103622470-103622553_103617196-103617314_103627088-103627202
LGAT	ATP1B3_141902136-141902227_141876615-141876910_141903619-141903748
LGAT	DLG1_197076586-197076685_197075836-197075870_197081050-197081117
LGAT	PALM_740352-740483_736018-736078_746284-748326
LGAT	DGKG_186268801-186268917_186267684-186267777_186272254-186272343
LGAT	OCIAD1_48857213-48857365_48851805-48852020_48860724-48861200
LGAT	IQSEC2_53235783-53235832_53232875-53235184_53236321-53236495
LGAT	IQSEC2_53279564-53279659_53255799-53256061_53291894-53291916
LGAT	INF2_104715284-104715340_104714202-104714856_104718794-104719605
LGAT	AKT1_104793127-104793210_104792597-104792722_104795483-104795751
LGAT	AKT1_104793127-104793304_104792597-104792722_104795483-104795504
LGAT	GPATCH8_44467097-44467114_44464471-44464544_44474828-44474903
LGAT	ARMC8_138209817-138209893_138187247-138187599_138221925-138221997
LGAT	MAPT_45971859-45971945_45962320-45962470_45978374-45978425
LGAT	PXK_58420536-58420568_58412900-58412963_58424751-58425175
LGAT	ALAS1_52198672-52198848_52198093-52198255_52199209-52199440
LGAT	MYO6_75911672-75911698_75908495-75908627_75914062-75914281
LGAT	MLLT6_38721878-38722227_38720658-38720747_38722677-38722768
LGAT	DOCK9_98808640-98808675_98807660-98807807_98809351-98809465
LGAT	SIK3_116867946-116868089_116863667-116863818_116870330-116870401
LGAT	APLP2_130137256-130137291_130135562-130135715_130140397-130140483
LGAT	PRIMA1_93725836-93726006_93721037-93721546_93737240-93737370
LGAT	PTK2_140669727-140669735_140668268-140668424_140674297-140674404
LGAT	PTK2_140762368-140762388_140761164-140761262_140764233-140764260
LGAT	PTK2_140769575-140769592_140764233-140764290_140789473-140789526
LGAT	FGFR1OP2_26960515-26960628_26957600-26957743_26963341-26963455
LGAT	FAM193B_177531953-177532131_177531281-177531521_177532442-177532641
LGAT	FAM193B_177531953-177532200_177531281-177531521_177532442-177532641
LGAT	TBC1D5_17233685-17233750_17214206-17214370_17238162-17238419
LGAT	PTPRZ1_122012078-122013889_122010333-122011309_122019123-122019268
LGAT	PTPRZ1_122012648-122013889_122010333-122011309_122019123-122019268
LGAT	AP3S1_115906821-115906861_115902884-115902992_115913361-115913457
LGAT	JMJD7-PLA2G4B_41843126-41843223_41842192-41842591_41843675-41843811
LGAT	SEMA4D_89418363-89418437_89418055-89418118_89455887-89455953
LGAT	CAMSAP2_200828573-200828605_200815560-200815644_200832199-200832341
LGAT	PITPNM2_122991755-122991898_122990544-122990709_122992498-122992669
LGAT	AGFG1_227550059-227550106_227536954-227536993_227551958-227552117
LGAT	OBSL1_219557343-219557618_219556453-219556723_219557822-219558110
LGAT	RPE_210016204-210016257_210015972-210016112_210016506-210016597
LGAT	MTCL1_8792998-8793120_8785935-8786091_8796231-8796462
LGAT	ABI2_203396785-203396967_203395655-203395780_203402575-203402677
LGAT	ABI2_203396884-203396967_203395655-203395780_203402575-203402734
LGAT	GRIA4_105965947-105966061_105933721-105933969_105971913-105972028
LGAT	GRIA4_105971914-105972028_105965946-105966061_105974309-105974430
LGAT	TNS1_217829844-217829882_217821739-217821938_217831454-217831547
LGAT	CLASP2_33574473-33574496_33573109-33573354_33576168-33576275
LGAT	CLASP2_33577202-33577264_33576168-33576275_33581820-33581928
LGAT	NCKAP1_183024978-183024995_183023805-183023916_183037991-183038858
LGAT	DST_56463046-56463156_56460130-56460254_56463564-56463764
LGAT	DST_56464685-56464756_56463564-56463764_56466077-56466195
LGAT	DST_56529448-56529774_56528840-56528925_56529973-56530133
LGAT	SMPDL3A_122801310-122801406_122796823-122796968_122803663-122803833
LGAT	APBB2_40935077-40935139_40934613-40934699_40944864-40945070
LGAT	ADD1_2926642-2926675_2926013-2926112_2928170-2928523
LGAT	NUP62_49927694-49927815_49907542-49909884_49929325-49929429
LGAT	NUP62_49927694-49927815_49907542-49909884_49929416-49929504
LGAT	NUP62_49927694-49927848_49908104-49909884_49929325-49929435
LGAT	SNX21_45840448-45840458_45834576-45835116_45840638-45840907
LGAT	CADM1_115198406-115198438_115178643-115178775_115214607-115214780
LGAT	CADM1_115209574-115209657_115178643-115178775_115214607-115214694
LGAT	CADM1_115209574-115209657_115198405-115198438_115214607-115214694
LGAT	CLASP1_121409024-121409047_121407470-121407715_121410865-121410969
LGAT	SLC35F5_113717753-113717848_113714646-113715195_113719153-113719244
LGAT	SLC35F5_113717753-113717850_113706708-113715195_113719153-113719280
LGAT	BIN1_127052255-127052362_127051153-127051243_127057472-127057601
LGAT	BIN1_127052255-127052362_127051153-127051243_127059010-127059155
LGAT	BIN1_127057473-127057601_127050801-127050912_127059010-127059155
LGAT	BIN1_127057473-127057601_127051153-127051243_127059010-127059155
LGAT	BIN1_127068163-127068255_127063932-127064018_127068923-127069031
LGAT	MBP_76988300-76988527_76984774-76984894_76988876-76988912
LGAT	GOLGA4_37361243-37361305_37355100-37355187_37366079-37366751
LGAT	NRCAM_108175322-108175357_108160360-108160492_108176429-108176606
LGAT	NRCAM_108191254-108191283_108189644-108189746_108191728-108191853
LGAT	NRCAM_108237752-108237769_108234582-108234688_108239958-108240049
LGAT	SPATS2L_200439122-200439328_200419249-200419496_200440648-200440784
LGAT	RAP1GAP_21603658-21603912_21602803-21602913_21606065-21606197
LGAT	RAP1GAP_21603835-21603912_21602803-21602913_21606065-21606197
LGAT	PSMC5_63827674-63827923_63827459-63827514_63828137-63828209
LGAT	PSMC5_63827829-63827923_63827445-63827514_63828137-63828209
LGAT	PSMC5_63827851-63827923_63827459-63827514_63828137-63828209
LGAT	SRSF6_43459153-43459420_43458360-43458509_43459770-43459895
LGAT	PPP4R3B_55578247-55578342_55577314-55577356_55579678-55579781
LGAT	UPP1_48099670-48099787_48094762-48094827_48101823-48101870
LGAT	UPP1_48103297-48103411_48101823-48101870_48106872-48107082
LGAT	TPM3_154158898-154159048_154156379-154157721_154170399-154170469
LGAT	TPM3_154171413-154171488_154170648-154170711_154172028-154172104
LGAT	PLEC_143937749-143937784_143937164-143937242_143938150-143938240
LGAT	PLEC_143938401-143938415_143938150-143938240_143938630-143938692
LGAT	SCP2_52993258-52996000_52988028-52988136_53014889-53015043
LGAT	FLNA_154357251-154357274_154354824-154355072_154357433-154357623
LGAT	ARHGEF10L_17634548-17634562_17632320-17632466_17634834-17635016
LGAT	U2AF1L4_35744626-35744692_35744322-35744421_35745124-35745157
LGAT	ANK2_113237599-113237622_113236986-113237172_113240484-113240583
LGAT	ANK2_113331972-113332070_113330245-113330470_113333053-113333208
LGAT	ANK2_113353045-113359299_113350227-113350249_113360822-113360897
LGAT	MTSS2_70679315-70679323_70678251-70678409_70679629-70679704
LGAT	EXOC7_76086854-76086892_76086079-76086145_76087653-76087720
LGAT	EXOC7_76091143-76091235_76089174-76089320_76094413-76094581
LGAT	SHF_45173576-45173716_45172146-45172318_45175218-45175269
LGAT	TMEM175_947709-947892_932386-932540_950420-950518
LGAT	TMEM175_947709-948154_932474-932540_950420-950491
LGAT	TMEM175_948411-948615_948115-948154_950420-950518
LGAT	TMEM175_948511-948615_948115-948154_950420-950518
LGAT	MAP3K6_27364661-27364684_27364203-27364394_27364772-27364912
LGAT	PCBP4_51962810-51962892_51961159-51961304_51967325-51967434
LGAT	PCBP4_51962810-51962892_51961940-51962088_51967325-51967434
LGAT	ADGRL3_62028855-62028881_61998173-61998265_62031441-62031610
LGAT	TTC7A_46958495-46958552_46956838-46957007_46974972-46975103
LGAT	C1orf61_156407842-156407975_156404252-156404601_156413412-156413478
LGAT	DCTN1_74363614-74363628_74363293-74363427_74365074-74365241
LGAT	DCTN1_74372928-74372948_74371356-74371728_74377431-74377466
LGAT	DCTN1_74374323-74374340_74372927-74372948_74377431-74377466
LGAT	DGUOK_73950601-73950732_73946718-73946906_73958145-73958245
LGAT	DGUOK_73950627-73950732_73946718-73946906_73958145-73958245
LGAT	KIAA1191_176359481-176359567_176355570-176355749_176361601-176361761
LGAT	LGALS8_236542915-236543040_236542760-236542787_236543559-236543648
LGAT	ZFYVE9_52266655-52266831_52263772-52263872_52268462-52268632
LGAT	SRSF11_70231859-70231975_70228421-70228555_70232267-70232375
LGAT	UAP1_162592732-162592782_162590322-162590511_162597791-162597858
LGAT	ATP6V0B_43975665-43975848_43974959-43975107_43976089-43976173
LGAT	RUBCN_197699187-197699231_197696953-197697049_197700612-197701146
LGAT	PPP4R1_9562922-9563046_9561979-9562075_9563377-9563550
LGAT	BCAS1_53957432-53957497_53953431-53953695_53966905-53967073
LGAT	BCAS1_53966906-53967073_53953431-53953695_53985286-53985499
LGAT	BCAS1_53975389-53975430_53953431-53953695_53985286-53985499
LGAT	BCAS1_53992512-53992646_53985286-53985499_53995011-53995056
LGAT	MORF4L2_103678499-103678600_103675495-103677051_103685170-103685260
LGAT	MORF4L2_103678499-103678620_103676825-103677051_103685170-103685260
LGAT	MORF4L2_103678499-103678651_103675497-103677051_103685170-103685260
LGAT	NASP_45607321-45608337_45606481-45606591_45613168-45613248
LGAT	MPPE1_11897526-11897620_11896982-11897356_11906202-11906309
LGAT	AFTPH_64581190-64581273_64579485-64579546_64585421-64585545
LGAT	SSR1_7295088-7295102_7287569-7289931_7295391-7295485
LGAT	SEC31A_82861631-82861708_82857688-82857764_82862533-82862572
LGAT	MED24_40034916-40034972_40033344-40033456_40035116-40035349
LGAT	MAN2A2_90903231-90903734_90902925-90902975_90904189-90904339
LGAT	NCOR2_124374413-124374463_124372021-124372610_124378236-124378384
LGAT	TSPOAP1_58304338-58304399_58301230-58302447_58305060-58305171
LGAT	APBB1_6401977-6401982_6401051-6401688_6402081-6402209
LGAT	SRCIN1_38547759-38547881_38543822-38543969_38548556-38548701
LGAT	SNRPA1_101286214-101286293_101285725-101285801_101286907-101287010
LGAT	GSN_121282439-121282550_121281469-121281562_121283318-121283392
LGAT	RAN_130872584-130872617_130872075-130872126_130872835-130872920
LGAT	HMGCL_23814190-23814338_23808134-23808323_23816674-23816770
LGAT	EPB41L2_130865536-130865634_130863637-130863718_130885095-130885268
LGAT	EPB41L2_130867459-130867581_130865535-130865634_130885095-130885268
LGAT	EPB41L2_130869812-130870126_130865535-130865634_130885095-130885268
LGAT	DPY19L4_94734630-94734754_94726330-94726441_94738368-94738459
LGAT	OSBPL9_51756320-51756358_51750144-51750195_51760689-51760764
LGAT	MKNK1_46560234-46560277_46557407-46558800_46561477-46561642
LGAT	PRRC2C_171589369-171589605_171588378-171588505_171591151-171591204
LGAT	TCERG1_146468341-146468403_146463550-146463793_146469543-146469744
LGAT	ATP2B2_10379243-10379284_10378251-10378410_10388276-10388402
LGAT	SAT2_7626943-7627044_7626706-7626793_7627142-7627226
LGAT	CAST_96726794-96726859_96722638-96722698_96727488-96727530
LGAT	USP33_77745421-77745599_77741616-77741748_77759642-77759852
LGAT	UBXN11_26302813-26302918_26301693-26301722_26306591-26306609
LGAT	APP_25997360-25997416_25982343-25982477_26000014-26000182
LGAT	APP_25997360-25997416_25982343-25982477_26021839-26022042
LGAT	APP_26000015-26000182_25982343-25982477_26021839-26022042
LGAT	ERBIN_66068877-66069020_66053405-66054951_66075023-66075230
LGAT	RAP1GDS1_98379017-98379163_98352475-98352601_98391951-98392009
LGAT	HYAL2_50321366-50321773_50319568-50320535_50322652-50322777
LGAT	CLIP2_74372932-74373036_74364254-74364315_74375886-74376822
LGAT	PDLIM5_94584986-94585003_94575942-94576034_94585564-94585737
LGAT	SOX2-OT_181715185-181715292_181699222-181699883_181739568-181739687
LGAT	GOLIM4_168040786-168040869_168036835-168036994_168041391-168041474
LGAT	MACF1_39427961-39428287_39427454-39427614_39429241-39429326
LGAT	MACF1_39465095-39465112_39463611-39463686_39468614-39468732
LGAT	POFUT2_45266022-45266227_45263927-45265635_45267589-45267713
LGAT	GUK1_228141124-228141288_228140264-228140363_228145510-228145624
LGAT	GALE_23798887-23799012_23798116-23798730_23799365-23799436
LGAT	FCSK_70469152-70469323_70468848-70468968_70470313-70470426
LGAT	ENPP2_119572176-119572250_119570704-119570841_119580115-119580167
LGAT	AK2_33031544-33031661_33024441-33024567_33036735-33036902
LGAT	PRPF40A_152714550-152714629_152694062-152694622_152715994-152716130
LGAT	NCDN_35558156-35558223_35557791-35557883_35559106-35559247
LGAT	NCDN_35558156-35558484_35557830-35557883_35559106-35559247
LGAT	KIF21A_39346466-39346504_39342033-39342124_39351776-39351980
LGAT	FEZ2_36560785-36560865_36558437-36558513_36578596-36578865
LGAT	VDAC3_42396678-42396680_42395083-42395133_42398711-42398864
LGAT	TNRC6A_24804705-24804851_24804176-24804319_24805013-24805151
LGAT	PTPRF_43597748-43598053_43592456-43592601_43598719-43598913
LGAT	PTPRF_43602071-43602097_43598719-43598913_43603415-43603533
LGAT	PTPRF_43603611-43604189_43603415-43603533_43604902-43605000
LGAT	PTPRF_43612768-43612800_43609382-43609498_43613617-43613715
LGAT	MARK3_103498502-103498528_103491538-103492034_103500155-103500200
LGAT	MARK3_103498502-103498528_103491538-103492034_103502881-103503252
LGAT	MARK3_103500156-103500200_103491776-103492034_103502881-103503071
LGAT	PLEKHM2_15721329-15721388_15719733-15719920_15725316-15725545
LGAT	MAP4_47867246-47867338_47857430-47857512_47870812-47871105
LGAT	MAP4_47869214-47869327_47867245-47867338_47870812-47871105
LGAT	MAP4_47875685-47875900_47871916-47872100_47877416-47877523
LGAT	SNHG6_66922324-66922392_66921817-66922114_66922613-66922725
LGAT	MRPL55_228108437-228108508_228108234-228108318_228108954-228109016
LGAT	MRPL10_47829139-47829236_47828500-47828670_47831459-47831534
LGAT	COBL_51083058-51083228_51043382-51043692_51085165-51085304
LGAT	MCF2L_113091121-113091195_113089609-113089728_113094513-113094635
