SpliceID	dPSI	Uniprot
CLTCL1_19187558-19187728_19183389-19183611_19187980-19188091	-0.620333333333333	Modifications
CNNM1_99388152-99388301_99387819-99388003_99390305-99390407	-0.24	Modifications
COQ9_57456931-57457015_57452800-57452936_57459564-57459720	-0.419	Modifications
CPO_206962412-206962614_206960851-206960942_206968262-206968347	-0.9375	Modifications
CRACD_56298214-56298349_56272320-56272492_56307534-56307565	-0.59275	Modifications
CREM_35179134-35179276_35126809-35127193_35188199-35188260	-0.57175	Modifications
CRHR1_45816463-45816582_45807009-45807097_45829214-45829321	-0.385521739130435	Modifications
CSGALNACT2_43163866-43164044_43160493-43160595_43175950-43176032	-0.364	Modifications
CTNND1_57791385-57791673_57761796-57762046_57795576-57795729	-0.363125	Modifications
CTTN_70421470-70421580_70420399-70420510_70422939-70422995	-0.3073	Modifications
DAXX_33320736-33321567_33320379-33320591_33322861-33323016	-0.269078431372549	Modifications
DENND2B_8729950-8731209_8726072-8726209_8750620-8750725	-0.27976	Modifications
DHRS4L2_24001384-24001517_23990181-23990359_24004336-24004392	-0.667608695652174	Modifications
DLG1_197069219-197069260_197066703-197066754_197075836-197075870	-0.213694444444444	Modifications
DLG2_83484129-83484228_83483252-83483298_83532707-83532783	-0.55975	Modifications
DLG2_83930328-83930483_83874419-83874488_83962884-83963023	-0.313119047619048	Modifications
DMTN_22067085-22067159_22066497-22066893_22067526-22067648	-0.324392857142857	Modifications
DNAAF2_49628012-49628155_49625173-49626048_49633286-49635230	-0.401	Modifications
DNMT3B_32786502-32786627_32784757-32784859_32787229-32787451	-0.637697674418605	Modifications
DOCK4_111735054-111735167_111732225-111732287_111736916-111736989	-0.231068493150685	Modifications
DPH5_100995110-100995149_100990062-100990631_101013709-101013818	-0.709176470588235	Modifications
DTX2_76497337-76497477_76492152-76492253_76500440-76500520	-0.446	Modifications
ECHDC2_52907868-52907954_52895909-52896597_52911565-52911653	-0.231714285714286	Modifications
EIF2D_206599463-206599612_206599002-206599092_206600262-206600308	-0.312285714285714	Modifications
ELF2_139067684-139067770_139061864-139062057_139071865-139072003	-0.2085	Modifications
ENO3_4953272-4953341_4952794-4952890_4953711-4953845	-0.234	Modifications
EP400_132021079-132021321_132020048-132020218_132023776-132023941	-0.5372	Modifications
EPB41L1_36218876-36218962_36212271-36212376_36221863-36221934	-0.272378378378378	Modifications
EPB41L2_130869563-130870126_130865535-130865634_130885095-130885268	-0.657833333333333	Modifications
EPB41L2_130869812-130870126_130865535-130865634_130885095-130885268	-0.615636363636364	Modifications
EPB41L2_130878104-130878250_130870327-130870381_130885095-130885268	-0.920666666666667	Modifications
EPB41L2_130880144-130880206_130865535-130865634_130885095-130885268	-0.599127659574468	Modifications
EPB41_29060422-29060484_29053103-29053312_29064981-29065158	-0.242676470588235	Modifications
ERBB4_211387945-211387992_211386852-211387150_211420440-211420611	-0.397977272727273	Modifications
ERBIN_66075024-66075230_66072168-66072291_66076315-66076408	-0.2	Modifications
ERFE_238164075-238164183_238163736-238163999_238164269-238164360	-0.628375	Modifications
ERP29_112019756-112019894_112013425-112013609_112022149-112023168	-0.2350625	Modifications
EVA1C_32453312-32453508_32412041-32412193_32467695-32467848	-0.395	Modifications
FABP6_160229546-160229624_160213735-160213819_160232097-160232273	-0.29044	Modifications
FAM13A_88805011-88805052_88790585-88790627_88822975-88823201	-0.435	Modifications
FAM219B_74906278-74906365_74904663-74905231_74906586-74906730	-0.233230769230769	Modifications
FGFR1OP2_26960515-26960628_26957600-26957743_26963341-26963455	-0.311719298245614	Modifications
FMNL3_49646639-49646753_49644930-49645903_49646885-49647009	-0.3154	Modifications
FMNL3_49658442-49658594_49657081-49657190_49661965-49662049	-0.393470588235294	Modifications
FMO5_147201152-147201504_147190176-147190249_147208851-147209051	-0.650269230769231	Modifications
FN1_215372109-215372300_215371908-215372015_215373321-215373411	-0.227	Modifications
FNBP1_129923844-129923939_129915965-129915980_129924959-129925157	-0.367625	Modifications
FNIP1_131710578-131710661_131709200-131709272_131716564-131716656	-0.5868	Modifications
FSD1L_105513599-105513631_105512806-105512936_105534492-105534593	-0.706340909090909	Modifications
FUCA2_143502355-143502565_143501931-143502122_143507236-143507424	-0.214431818181818	Modifications
FUCA2_143503913-143504252_143501931-143502122_143507236-143507424	-0.225653846153846	Modifications
GALNS_88842706-88842829_88841896-88841971_88856757-88856947	-0.426457142857143	Modifications
GBGT1_133155178-133155349_133153426-133154261_133155900-133155936	-0.329897435897436	Modifications
GEMIN2_39114829-39114913_39114305-39114395_39117998-39118088	-0.31	Modifications
GFAP_44903959-44905149_44903197-44903559_44908063-44908076	-0.870921875	Modifications
GFAP_44904442-44905149_44903253-44903559_44908063-44908149	-0.4	Modifications
GFAP_44904442-44905499_44903313-44903559_44908063-44908149	-0.4	Modifications
GFAP_44904766-44905149_44904441-44904554_44908063-44908134	-0.614857142857143	Modifications
GIT2_109945260-109945349_109939164-109939247_109947255-109947504	-0.262714285714286	Modifications
GIT2_109951167-109951316_109947255-109947504_109953091-109953234	-0.2959375	Modifications
GIT2_109951212-109951316_109947255-109947504_109953091-109953234	-0.328833333333333	Modifications
GLCCI1_8084897-8085017_8070920-8071131_8086192-8089080	-0.45838961038961	Modifications
GOLGA3_132816540-132816812_132813306-132813419_132821995-132822311	-0.299954545454545	Modifications
GPC2_100175572-100175894_100173457-100174765_100176206-100176365	-0.364	Modifications
GPR83_94396399-94396524_94393484-94393618_94400860-94401419	-0.366	Modifications
GRIN2C_74854694-74855107_74852012-74852611_74861427-74861504	-0.255	Modifications
GSE1_85665015-85665128_85663343-85663614_85665975-85666347	-0.347328358208955	Modifications
GUCY1A1_155710682-155711251_155708235-155708294_155713097-155713583	-0.4	Modifications
GUSB_65979727-65979911_65979398-65979541_65980223-65980409	-0.259088235294118	Modifications
GYG2_2875810-2875914_2861521-2861722_2881051-2881091	-0.386142857142857	Modifications
HADH_108023474-108023563_108014430-108014588_108033175-108033292	-0.842333333333333	Modifications
HDAC9_18629350-18629481_18593907-18594029_18634626-18634742	-0.5346	Modifications
HIRIP3_29994648-29994843_29993639-29993808_29995102-29995217	-0.2698	Modifications
HMBS_119088179-119088308_119085039-119085066_119088634-119088707	-0.4415	Modifications
HMBS_119088255-119088308_119084865-119085066_119088634-119088707	-0.312318181818182	Modifications
HMCN2_130364714-130364889_130362866-130362990_130365630-130365727	-0.985727272727273	Modifications
HMGCL_23814190-23814338_23808134-23808323_23816674-23816770	-0.3494	Modifications
HNRNPH1_179617989-179618060_179617816-179617911_179620891-179620959	-0.564785714285714	Modifications
HNRNPR_23340852-23341017_23338269-23338608_23344210-23344284	-0.253	Modifications
HNRNPR_23340852-23341020_23338489-23338608_23344210-23344322	-0.2645	Modifications
HP1BP3_20780345-20780540_20779811-20779911_20787194-20787307	-0.262875	Modifications
HP1BP3_20780350-20780540_20779811-20779911_20787194-20787323	-0.288818181818182	Modifications
IFNLR1_24180731-24180854_24169416-24169601_24187190-24187248	-0.647	Modifications
IGBP1_70148761-70148840_70134522-70134816_70165832-70166324	-0.606	Modifications
IL17RB_53852871-53852997_53851998-53852126_53856843-53856986	-0.8192	Modifications
IL20RA_137011274-137011452_137008887-137009492_137016967-137017103	-0.5306875	Modifications
ITGA10_145895983-145896096_145895630-145895711_145896267-145896352	-0.348666666666667	Modifications
ITGA3_50088225-50088366_50086328-50087869_50089109-50090480	-0.3023	Modifications
ITGAE_3723288-3723383_3716687-3716798_3723687-3723744	-0.336166666666667	Modifications
ITIH4_52824842-52824958_52824396-52824565_52825885-52825978	-0.543	Modifications
KANSL2_48679036-48679238_48671798-48671962_48679654-48679833	-0.3185	Modifications
KDM3B_138386022-138386621_138381515-138381590_138391012-138392261	-0.210916666666667	Modifications
KHDRBS1_32037835-32038119_32033187-32033334_32042526-32043877	-0.6285	Modifications
KIAA0100_28637836-28638094_28634516-28635609_28639314-28639460	-0.9692	Modifications
KIAA1191_176355571-176355749_176348249-176348356_176361601-176361797	-0.28475	Modifications
KIAA1217_24542883-24544481_24536773-24536893_24544980-24545103	-0.6806	Modifications
KIF23_69440768-69441079_69440307-69440487_69444789-69445041	-0.719	Modifications
KLK10_51017110-51017290_51015881-51016156_51019042-51019139	-0.4	Modifications
KLRG1_8995119-8995288_8992069-8992310_9008974-9009075	-0.756666666666667	Modifications
LAMP1_113309643-113309862_113297238-113297495_113319468-113319656	-0.717030769230769	Modifications
LARP4_50461135-50461347_50454313-50454417_50462581-50462630	-0.364	Modifications
LARP4_50466959-50467120_50461134-50461347_50473414-50473536	-0.443272727272727	Modifications
LGR6_202276306-202276521_202235921-202235993_202297507-202297576	-0.571	Modifications
LIN54_82978883-82979006_82946257-82946474_82984160-82984876	-0.770545454545455	Modifications
LRCH3_197866112-197866219_197865422-197865471_197870159-197870176	-0.3235	Modifications
LRIF1_110951288-110952815_110949850-110950123_110963620-110963922	-0.373844444444444	Modifications
LRP8_53257240-53257464_53255116-53255185_53258318-53258465	-0.25275	Modifications
LRRC37A3_64894649-64897654_64892528-64892600_64898361-64898459	-0.594421052631579	Modifications
LRRC40_70189092-70189273_70184784-70184914_70205389-70205579	-0.321333333333333	Modifications
LYSMD4_99731718-99732007_99720783-99720966_99733344-99733437	-0.6739	Modifications
MAP4_47875685-47875900_47871916-47872100_47877416-47877523	-0.301282051282051	Modifications
MAPK7_19378896-19379132_19377720-19378101_19380607-19380680	-0.667	Modifications
MAPT_45989878-45990075_45987039-45987095_45991459-45991586	-0.331	Modifications
MAVS_3861332-3861504_3857634-3857809_3862253-3862413	-0.252321428571429	Modifications
MBP_76988300-76988527_76984774-76984894_76988876-76988912	-0.3465	Modifications
MBP_76988877-76988912_76980426-76980471_77016831-77016846	-0.2915	Modifications
MCAM_119310349-119310466_119308528-119309915_119310755-119310903	-0.340792207792208	Modifications
MDC1_30707566-30708357_30707383-30707454_30711411-30711504	-0.367142857142857	Modifications
METTL26_634889-635063_634718-634797_635611-635774	-0.285	Modifications
METTL3_21500913-21501129_21499763-21499802_21503172-21503577	-0.406777777777778	Modifications
MFAP5_8651662-8651691_8650377-8650589_8654436-8654481	-0.763	Modifications
MFF_227347226-227347384_227340291-227340380_227355676-227355761	-0.2465	Modifications
MINK1_4892402-4892512_4892148-4892234_4892655-4892768	-0.377829268292683	Modifications
MIR762HG_30888714-30888958_30875778-30876118_30894547-30895136	-0.264857142857143	Modifications
MLLT1_6226977-6227102_6222120-6222684_6230569-6230713	-0.281903225806452	Modifications
MLXIPL_73596639-73596786_73596363-73596479_73596864-73596932	-0.305777777777778	Modifications
MLXIPL_73596639-73596789_73596363-73596479_73596864-73596932	-0.31840350877193	Modifications
MLX_42568470-42568559_42567618-42567655_42568836-42568943	-0.213	Modifications
MNAT1_60968229-60968397_60879713-60879835_60968558-60968680	-0.221625	Modifications
MON1A_49911526-49912011_49910118-49910884_49913219-49913359	-0.317857142857143	Modifications
MPRIP_17180607-17180669_17180002-17180088_17184822-17185560	-0.4175	Modifications
MPZL1_167776064-167776166_167765057-167765749_167787819-167788012	-0.365875	Modifications
MRE11_94445810-94445890_94437176-94437235_94447218-94447438	-0.397	Modifications
MRE11_94445810-94445893_94437176-94437235_94447218-94447438	-0.295296296296296	Modifications
MRPL43_100983948-100984074_100983754-100983817_100986748-100986975	-0.390555555555556	Modifications
MTMR14_9697711-9697866_9689963-9690143_9701789-9702216	-0.349833333333333	Modifications
NAAA_75914868-75914985_75913659-75914338_75918760-75918789	-0.264	Modifications
NAALADL2_175447229-175447372_175324174-175324325_175463400-175463493	-0.90968253968254	Modifications
NAGLU_42540950-42541206_42538669-42538755_42543027-42544449	-0.238638297872341	Modifications
NASP_45607321-45608337_45606481-45606591_45613168-45613248	-0.443460317460318	Modifications
NCDN_35558156-35558484_35557830-35557883_35559106-35559247	-0.489606557377049	Modifications
NCOA2_70144642-70144848_70141183-70141399_70148272-70148483	-0.317	Modifications
NCOA5_46079387-46079453_46070209-46070536_46089816-46089962	-0.24575	Modifications
NEDD4L_58335478-58335537_58333817-58333892_58341037-58341169	-0.34975	Modifications
NEK9_75095372-75095431_75091269-75091478_75097099-75097270	-0.253046153846154	Modifications
NFIC_3453763-3453916_3452481-3452666_3462751-3469217	-0.289777777777778	Modifications
NFIC_3456550-3456635_3452481-3452666_3462751-3462900	-0.222727272727273	Modifications
NFIX_13078613-13078735_13075534-13075671_13081679-13081835	-0.224813559322034	Modifications
NME4_401947-402043_400218-400294_404955-405024	-0.255806451612903	Modifications
NRCAM_108150695-108150753_108147622-108150147_108156386-108156637	-0.574071428571428	Modifications
NRCAM_108166921-108167073_108160360-108160492_108175321-108175357	-0.5258	Modifications
NRCAM_108168277-108168402_108160360-108160492_108180222-108180427	-0.457444444444445	Modifications
NRCAM_108225645-108225701_108223724-108223836_108226207-108226378	-0.324421052631579	Modifications
NTMT1_129632650-129632801_129626174-129626295_129634053-129634306	-0.218571428571429	Modifications
OCIAD1_48857213-48857365_48851805-48852020_48860724-48861200	-0.258761904761905	Modifications
P2RX4_121222947-121223043_121222093-121222166_121228532-121228613	-0.419213333333333	Modifications
PAK4_39172918-39173106_39169531-39169757_39173575-39174010	-0.372058823529412	Modifications
PAK4_39172918-39173376_39169531-39169757_39173575-39174010	-0.287388888888889	Modifications
PALLD_168877723-168878394_168832027-168832171_168890921-168891057	-0.416357142857143	Modifications
PALM2AKAP2_109942686-109943381_109931926-109932028_110015953-110016039	-0.643484848484848	Modifications
PCBP2_53467805-53467843_53467220-53467293_53468776-53468832	-0.246785714285714	Modifications
PCK1_57562071-57562252_57561371-57561635_57562695-57562899	-0.921666666666667	Modifications
PCNP_101579589-101580004_101574185-101574279_101590214-101590270	-0.316	Modifications
PCNT_46444694-46444821_46442496-46442573_46445283-46445769	-0.229571428571429	Modifications
PDCD5_32585816-32585907_32582194-32582232_32587252-32587414	-0.452	Modifications
PDLIM7_177491807-177491925_177491403-177491420_177492404-177492435	-0.325375	Modifications
PDLIM7_177491807-177491976_177491071-177491420_177492404-177492435	-0.551	Modifications
PDLIM7_177491807-177491995_177491403-177491420_177492404-177492435	-0.554260869565217	Modifications
PDZK1_145682500-145682636_145680911-145681107_145686476-145686726	-0.291	Modifications
PITPNB_27854854-27854939_27851668-27853663_27858386-27858509	-0.253954545454545	Modifications
PLA2R1_160020106-160020263_160016613-160016712_160022664-160022859	-0.5	Modifications
PLEKHA6_204223462-204223585_204218852-204222779_204228082-204228228	-0.234301886792453	Modifications
PLEKHG2_39420949-39420996_39420750-39420852_39421074-39421113	-0.380969696969697	Modifications
PLSCR1_146528614-146528831_146521716-146522053_146533469-146533550	-0.281333333333333	Modifications
PPIP5K1_43564867-43564992_43558794-43558932_43568462-43568516	-0.538666666666667	Modifications
PPIP5K2_103186320-103186439_103184671-103184744_103190841-103190982	-0.42015	Modifications
PRDM2_13778418-13782831_13773077-13773188_13816426-13816570	-0.274884615384615	Modifications
PSEN2_226881888-226882048_226875364-226875550_226885537-226885568	-0.224	Modifications
PTPN20_46943918-46944015_46911780-46911842_46946562-46946675	-0.525	Modifications
PTPRD_8485762-8486349_8485226-8485327_8504260-8504405	-0.614	Modifications
PTPRZ1_122012078-122013889_122010333-122011309_122019123-122019268	-0.3444	Modifications
PTPRZ1_122012648-122013889_122010333-122011309_122019123-122019268	-0.279916666666667	Modifications
PUM2_20278583-20278819_20263192-20263460_20282946-20283231	-0.306285714285714	Modifications
PXN_120215560-120215661_120215102-120215273_120221622-120221758	-0.277363636363636	Modifications
RAD51AP1_4556353-4556502_4552982-4553147_4558856-4560018	-0.966891891891892	Modifications
RAD51AP1_4556353-4556550_4552982-4553147_4558856-4559019	-0.934678571428572	Modifications
RALGPS2_178892230-178892307_178889641-178889696_178893918-178894024	-0.444159420289855	Modifications
RANBP3_5951393-5951596_5941798-5941835_5978060-5978085	-0.491909090909091	Modifications
RAN_130872584-130872617_130872075-130872126_130872835-130872920	-0.407666666666667	Modifications
RAPGEF2_159344036-159344059_159343280-159343404_159345105-159345329	-0.262150943396226	Modifications
RARG_53227362-53227687_53215292-53215434_53231168-53231235	-0.364	Modifications
RBM10_47180212-47180309_47176499-47176586_47181214-47181401	-0.417	Modifications
RBM5_50110379-50110463_50109602-50109688_50110678-50110770	-0.212285714285714	Modifications
RC3H2_122857923-122858093_122855731-122855878_122858668-122859102	-0.2769	Modifications
RDH11_67692438-67692593_67684509-67685204_67695629-67695774	-0.452	Modifications
RGN_47089776-47089991_47084417-47084600_47091677-47091809	-0.21475	Modifications
RNF34_121417504-121417911_121400040-121400218_121423385-121423517	-0.386	Modifications
RTN3_63718702-63721032_63704850-63704907_63749990-63750198	-0.4165	Modifications
SEC16A_136445052-136445111_136443822-136443900_136446854-136446949	-0.295857142857143	Modifications
SEZ6L2_29895259-29895460_29888539-29888725_29896821-29897121	-0.225	Modifications
SH3KBP1_19545922-19546050_19541924-19542193_19549973-19550083	-0.236357142857143	Modifications
SH3PXD2A_103622470-103622553_103617196-103617314_103627088-103627202	-0.463901639344262	Modifications
SHARPIN_144099081-144099205_144098632-144098994_144099276-144099322	-0.241529411764706	Modifications
SHTN1_116901765-116901957_116881476-116886566_116911789-116911843	-0.561428571428571	Modifications
SHTN1_116906627-116906747_116881476-116886566_116911789-116911843	-0.552166666666667	Modifications
SIDT1_113607041-113607114_113604909-113604976_113608093-113608217	-0.386125	Modifications
SIGLEC10_51414824-51415108_51414421-51414515_51415180-51415438	-0.41325	Modifications
SLC12A4_67961575-67961706_67952183-67952425_67968438-67968584	-0.400206896551724	Modifications
SLC9A3_474883-475132_470455-473382_475560-475671	-0.817190476190476	Modifications
SLC9A5_67255021-67255184_67252541-67252844_67266087-67266225	-0.25	Modifications
SLC9A7_46635589-46635648_46631585-46631649_46643235-46643389	-0.53655	Modifications
SLX4_3602118-3602307_3600978-3601191_3606473-3606698	-0.497938461538462	Modifications
SMARCE1_40642118-40642559_40637491-40637572_40645575-40645619	-0.316454545454545	Modifications
SMARCE1_40642455-40642559_40637095-40637572_40645575-40645619	-0.2076	Modifications
SMPDL3A_122795677-122795890_122789257-122789458_122796823-122796968	-0.413235294117647	Modifications
SMPDL3A_122803664-122803833_122796823-122796968_122804908-122805089	-0.285444444444444	Modifications
SNRPA1_101286214-101286293_101285725-101285801_101286907-101287010	-0.33978125	Modifications
SNU13_41682356-41682587_41674614-41675195_41688793-41688895	-0.60575	Modifications
SORBS1_95414494-95414655_95410632-95410777_95421960-95422073	-0.294318181818182	Modifications
SORBS2_185622914-185624494_185620062-185620151_185626831-185627019	-0.33225	Modifications
SPECC1L_24321405-24322918_24321287-24321323_24324219-24324427	-0.214	Modifications
SPECC1_20204333-20205912_20155988-20156236_20227412-20227620	-0.287666666666667	Modifications
SQSTM1_179824182-179824323_179822484-179823053_179833031-179833227	-0.6355	Modifications
SSPO_149793310-149793463_149792578-149792729_149793565-149793620	-0.710260869565217	Modifications
SSPO_149826679-149826821_149826449-149826577_149827768-149827985	-0.467333333333333	Modifications
STAT5A_42289866-42290022_42288468-42288598_42295618-42295793	-0.939086956521739	Modifications
STAU1_49165997-49166285_49158938-49159146_49174194-49174269	-0.284	Modifications
STK33_8413495-8413692_8391867-8392710_8435493-8435579	-0.281272727272727	Modifications
STK38L_27308339-27308461_27302135-27302188_27309113-27309197	-0.201	Modifications
STXBP5_147339179-147339238_147334156-147334222_147353322-147353373	-0.629547619047619	Modifications
TACC1_38787557-38787743_38728639-38728671_38788703-38788819	-0.422	Modifications
TCOF1_150372006-150372236_150369528-150369602_150374173-150374386	-0.245	Modifications
TFR2_100631806-100631945_100630888-100631052_100633000-100633104	-0.337846153846154	Modifications
THTPA_23556743-23557034_23556270-23556343_23558694-23558898	-0.303833333333333	Modifications
THTPA_23556743-23557039_23556270-23556343_23558694-23558859	-0.327666666666667	Modifications
THTPA_23556743-23557304_23556006-23556343_23558694-23559574	-0.34225	Modifications
TJP1_29719777-29720016_29718265-29719138_29720357-29720708	-0.2576	Modifications
TLR4_117708563-117708729_117704402-117704565_117712388-117715775	-0.346	Modifications
TMCO3_113499958-113500149_113498341-113498521_113501751-113501880	-0.21445	Modifications
TMEM175_947709-947892_932386-932540_950420-950518	-0.319666666666667	Modifications
TMEM175_947709-948154_932474-932540_950420-950491	-0.271757575757576	Modifications
TMEM62_43146493-43146634_43135511-43135649_43148754-43148788	-0.328	Modifications
TMEM62_43178607-43178711_43169592-43169677_43181180-43181299	-0.289065217391304	Modifications
TMPO_98544951-98545061_98537474-98537572_98546358-98546447	-0.341615384615385	Modifications
TNC_115048260-115048532_115046409-115046682_115073602-115073866	-0.567228571428571	Modifications
TNC_115057153-115057425_115046409-115046682_115073602-115073866	-0.720229508196721	Modifications
TNC_115059730-115060002_115042218-115042341_115073602-115073866	-0.49125	Modifications
TNC_115063796-115064068_115046409-115046682_115073602-115073866	-0.447666666666667	Modifications
TNFRSF4_1211942-1212138_1211339-1211832_1212637-1212704	-0.444	Modifications
TNRC18_5361594-5361722_5359397-5359569_5361896-5362033	-0.256666666666667	Modifications
TOMM34_44948730-44948877_44943452-44943579_44951832-44952002	-0.2162	Modifications
TPD52L1_125253717-125253755_125248281-125248383_125262833-125263497	-0.309166666666667	Modifications
TPD52L1_125257098-125257158_125248281-125248383_125262833-125263044	-0.2966	Modifications
TPM1_63044027-63044152_63043705-63043831_63056984-63057118	-0.536392405063291	Modifications
TPM1_63064064-63064142_63062575-63062645_63065895-63066091	-0.375818181818182	Modifications
TPM1_63064064-63064190_63062575-63062645_63065895-63066093	-0.480875	Modifications
