STAG2	STAG2_124021367-124021431	0.179169811320755	0.300290035174269	53	chrX:124021367-124021431	+
TMEM255A	TMEM255A_120285625-120285696	0.51725	0.103127348458108	52	chrX:120285625-120285696	-
PLS3	PLS3_115640110-115640136	0.22145	0.0217998794896374	60	chrX:115640110-115640136	+
PAK3	PAK3_111096543-111096737	-0.203363636363636	0.129484158050887	22	chrX:111096543-111096737	+
PAK3	PAK3_111103159-111103306	-0.704527272727273	0.140394926381032	55	chrX:111103159-111103306	+
ATG4A	ATG4A_108126793-108127094	-0.18822641509434	0.0833393529514289	53	chrX:108126793-108127094	+
ATG4A	ATG4A_108138113-108138191	0.179133333333333	0.0783343262348421	15	chrX:108138113-108138191	+
RADX	RADX_106639527-106639687	0.21925	0.161928739470999	4	chrX:106639527-106639687	+
TCEAL8	TCEAL8_103254605-103254677	0.116041666666667	0.0875762917921167	24	chrX:103254605-103254677	-
GPRASP1	GPRASP1_102651687-102651733	0.354444444444445	0.183868630284272	18	chrX:102651687-102651733	+
GPRASP1	GPRASP1_102651687-102651908	0.370791666666667	0.0889264371932445	24	chrX:102651687-102651908	+
GPRASP1	GPRASP1_102652175-102652265	-0.252214285714286	0.327437566244864	28	chrX:102652175-102652265	+
ARMCX5-GPRASP2	ARMCX5-GPRASP2_102601464-102601509	0.501032786885246	0.147387354411554	61	chrX:102601464-102601509	+
ARMCX5-GPRASP2	ARMCX5-GPRASP2_102605482-102605653	-0.377183333333333	0.103599864483039	60	chrX:102605482-102605653	+
ARMCX5-GPRASP2	ARMCX5-GPRASP2_102639400-102639533	0.220302325581395	0.0937960134404445	43	chrX:102639400-102639533	+
ZMAT1	ZMAT1_101887198-101887304	0.5091	0.169562476194863	10	chrX:101887198-101887304	-
ZMAT1	ZMAT1_101894454-101894904	0.28	0.107753422219436	21	chrX:101894454-101894904	-
DIAPH2	DIAPH2_96735758-96735790	0.168071428571429	0.0671501924915212	14	chrX:96735758-96735790	+
COX7B	COX7B_77901744-77901867	0.19375	0.351850702239837	4	chrX:77901744-77901867	+
OPHN1	OPHN1_68063854-68064177	0.1543	0.0428672369065234	40	chrX:68063854-68064177	-
ARHGEF9	ARHGEF9_63755834-63755910	-0.1503	0.0376299230813871	10	chrX:63755834-63755910	-
CCDC120	CCDC120_49061959-49062117	-0.2	8.47405886460108e-17	29	chrX:49061959-49062117	+
KDM6A	KDM6A_45060022-45060156	-0.601545454545454	0.282141731458722	110	chrX:45060022-45060156	+
KDM6A	KDM6A_45060609-45060764	0.00133035714285714	0.422125325918563	112	chrX:45060609-45060764	+
CASK	CASK_41555600-41555635	-0.537238095238095	0.035189218604436	63	chrX:41555600-41555635	-
CASK	CASK_41622617-41622634	0.542285714285714	0.0282656913723291	63	chrX:41622617-41622634	-
GK	GK_30668012-30668118	-0.327409090909091	0.111590944798577	22	chrX:30668012-30668118	+
GK	GK_30674302-30674466	0.325703703703704	0.00988161935707399	54	chrX:30674302-30674466	+
GK	GK_30697732-30697749	-0.632137931034483	0.0480436736863532	29	chrX:30697732-30697749	+
RPS6KA3	RPS6KA3_20240569-20240605	-0.159571428571429	0.0525382121532864	14	chrX:20240569-20240605	-
RPS6KA3	RPS6KA3_20240569-20240669	-0.1356	0.0428170526776423	5	chrX:20240569-20240669	-
PHKA2	PHKA2_18900670-18900699	0.4645	0.0719666055034716	14	chrX:18900670-18900699	-
PHKA2	PHKA2_18945078-18945158	-0.181	2.81492913887854e-17	36	chrX:18945078-18945158	-
PHKA2	PHKA2_18951104-18951272	-0.2956	0.0280784614963142	40	chrX:18951104-18951272	-
SCML1	SCML1_17744071-17744219	0.861113636363636	0.140631336596724	44	chrX:17744071-17744219	+
SCML1	SCML1_17745456-17745539	-0.128666666666667	0.0221434715736565	3	chrX:17745456-17745539	+
TRAPPC2	TRAPPC2_13720428-13720497	-0.222402777777778	0.11586145924618	72	chrX:13720428-13720497	-
GYG2	GYG2_2842998-2843090	0.181071428571429	0.0190549818812502	42	chrX:2842998-2843090	+
ARSA	ARSA_50627556-50627792	-0.230096774193548	0.115065584958677	62	chr22:50627556-50627792	-
ODF3B	ODF3B_50530712-50530828	-0.203	5.63993860503722e-17	32	chr22:50530712-50530828	-
SBF1	SBF1_50457034-50457111	-0.48725	0.0894350877487965	64	chr22:50457034-50457111	-
DENND6B	DENND6B_50316566-50316712	-0.29737037037037	0.117391569658049	27	chr22:50316566-50316712	-
PLXNB2	PLXNB2_50284132-50284244	-0.127555555555556	0.0444579459778955	63	chr22:50284132-50284244	-
HDAC10	HDAC10_50248831-50248859	-0.243068965517241	0.118366238862537	29	chr22:50248831-50248859	-
HDAC10	HDAC10_50249103-50249168	-0.207425	0.310447723622777	40	chr22:50249103-50249168	-
HDAC10	HDAC10_50250427-50250523	-0.354181818181818	0.216454927558454	66	chr22:50250427-50250523	-
CDPF1	CDPF1_46247106-46247221	-0.45018	0.0389592618209413	50	chr22:46247106-46247221	-
CDPF1	CDPF1_46247110-46247221	-0.4005	0.0737041091047489	94	chr22:46247110-46247221	-
CDPF1	CDPF1_46247125-46247221	-0.465108695652174	0.0366740769850492	46	chr22:46247125-46247221	-
PHF21B	PHF21B_44933473-44933518	0.896777777777778	0.0702015069092327	54	chr22:44933473-44933518	-
PACSIN2	PACSIN2_42876888-42877010	-0.352161290322581	0.12687494728073	62	chr22:42876888-42877010	-
PACSIN2	PACSIN2_42880617-42880622	0.450453125	0.0493696551256156	64	chr22:42880617-42880622	-
CYP2D7	CYP2D7_42141512-42141675	0.319454545454545	0.115558957797623	11	chr22:42141512-42141675	-
CYP2D7	CYP2D7_42141534-42141675	0.2958	0.0796296786021752	15	chr22:42141534-42141675	-
CYP2D7	CYP2D7_42141625-42141675	0.2901	0.0727452938531269	10	chr22:42141625-42141675	-
RANGAP1	RANGAP1_41284901-41285153	0.235676470588235	0.126886415439866	68	chr22:41284901-41285153	-
XPNPEP3	XPNPEP3_40860678-40860793	0.468490566037736	0.27475895888253	53	chr22:40860678-40860793	+
MRTFA	MRTFA_40594674-40594735	-0.292268292682927	0.060135690064322	41	chr22:40594674-40594735	-
AL022238.4	AL022238.4_40401593-40401675	-0.183617021276596	0.0914654967475832	47	chr22:40401593-40401675	+
MPST	MPST_37023752-37023927	0.771152173913044	0.143515073523663	46	chr22:37023752-37023927	+
RBFOX2	RBFOX2_35756105-35756144	-0.201963636363636	0.0824553669695766	55	chr22:35756105-35756144	-
TOM1	TOM1_35321959-35322019	-0.14147619047619	0.0899775633408791	21	chr22:35321959-35322019	+
TOM1	TOM1_35321959-35322037	-0.0748571428571429	0.0802774949190381	7	chr22:35321959-35322037	+
RFPL3S	RFPL3S_32377261-32377349	0.322	0.107066957243275	4	chr22:32377261-32377349	-
PISD	PISD_31623684-31623849	0.181764285714286	0.281010422774884	140	chr22:31623684-31623849	-
PISD	PISD_31625763-31626016	0.00417857142857142	0.241466437128932	56	chr22:31625763-31626016	-
PISD	PISD_31628003-31628210	0.383090909090909	0.217424077409172	22	chr22:31628003-31628210	-
SFI1	SFI1_31528690-31528863	0.216	0.182377812978078	7	chr22:31528690-31528863	+
GAL3ST1	GAL3ST1_30565077-30565201	0.9162	0.0371321962722379	20	chr22:30565077-30565201	-
AC004832.3	AC004832.3_30427171-30427403	0.1573125	0.0540712107625984	16	chr22:30427171-30427403	+
CCDC157	CCDC157_30372075-30372286	0.333533333333333	0.192236783557104	15	chr22:30372075-30372286	+
CCDC157	CCDC157_30375479-30375663	0.546709677419355	0.163999836086989	31	chr22:30375479-30375663	+
SMARCA1	SMARCA1_129493040-129493075	-0.321384615384615	0.091793422360559	39	chrX:129493040-129493075	-
AP1B1	AP1B1_29339754-29339774	0.386639344262295	0.129135333763573	61	chr22:29339754-29339774	-
EMID1	EMID1_29225133-29225216	0.217617647058823	0.105676468727814	34	chr22:29225133-29225216	+
EMID1	EMID1_29231020-29231140	-0.0107333333333333	0.557770493849866	15	chr22:29231020-29231140	+
HPS4	HPS4_26479265-26479355	-0.15688679245283	0.0196915252928752	53	chr22:26479265-26479355	-
GRK3	GRK3_25644592-25644665	0.202	0.0811184744466495	30	chr22:25644592-25644665	+
CRYBB2P1	CRYBB2P1_25519923-25520162	-0.35068	0.200886311131446	25	chr22:25519923-25520162	+
LRRC75B	LRRC75B_24588679-24589265	0.356836363636364	0.0713402809795118	55	chr22:24588679-24589265	-
GGT5	GGT5_24225546-24225652	0.339702702702703	0.0952968650716932	37	chr22:24225546-24225652	-
CBY1	CBY1_38665546-38665685	0.0378767123287671	0.352594587199484	73	chr22:38665546-38665685	+
CBY1	CBY1_38671070-38671188	0.133	0.0262851496269108	12	chr22:38671070-38671188	+
TANGO2	TANGO2_20053360-20053551	-0.228857142857143	0.126331588803713	14	chr22:20053360-20053551	+
TANGO2	TANGO2_20053437-20053551	-0.0994888888888889	0.259223282328209	45	chr22:20053437-20053551	+
TANGO2	TANGO2_20061530-20061706	0.217566666666667	0.0991765000437076	30	chr22:20061530-20061706	+
CDC45	CDC45_19482690-19482827	0.18375	0.0695758891270969	24	chr22:19482690-19482827	+
RNF185	RNF185_31196936-31197157	0.405272727272727	0.127237787411816	33	chr22:31196936-31197157	+
TMEM191B	TMEM191B_18530156-18530196	-0.444	0.0259807621135332	3	chr22:18530156-18530196	+
BCL2L13	BCL2L13_17696141-17696210	-0.161681818181818	0.213844934109171	22	chr22:17696141-17696210	+
ITGB2	ITGB2_44908074-44908182	-0.2607	0.247283934869301	10	chr21:44908074-44908182	-
TRPM2	TRPM2_44427010-44427111	-0.291897959183673	0.0468149036534481	49	chr21:44427010-44427111	+
TRAPPC10	TRAPPC10_44055698-44055893	-0.124472727272727	0.010279167255244	55	chr21:44055698-44055893	+
LCA5L	LCA5L_39428172-39428503	0.811333333333333	0.165255761372082	6	chr21:39428172-39428503	-
HMGN1	HMGN1_39345830-39345958	0.136222222222222	0.138986242582639	63	chr21:39345830-39345958	-
HMGN1	HMGN1_39345830-39347292	-0.0548	0.197709093656022	15	chr21:39345830-39347292	-
HMGN1	HMGN1_39347114-39347292	0.629607142857143	0.244571028732428	28	chr21:39347114-39347292	-
HMGN1	HMGN1_39347247-39347292	0.249024390243902	0.467699341874931	41	chr21:39347247-39347292	-
HMGN1	HMGN1_39347379-39347478	-0.424895833333333	0.349431589480617	48	chr21:39347379-39347478	-
HMGN1	HMGN1_39347379-39347483	-0.282405405405405	0.28789857036758	74	chr21:39347379-39347483	-
HMGN1	HMGN1_39347916-39347952	-0.0585833333333333	0.409008881506888	12	chr21:39347916-39347952	-
ITSN1	ITSN1_33802430-33802444	0.4156875	0.0179813616024862	64	chr21:33802430-33802444	+
SON	SON_33571751-33571788	-0.1601	0.04020074626173	10	chr21:33571751-33571788	+
TMEM50B	TMEM50B_33436883-33436992	-0.171944444444444	0.122146234548508	18	chr21:33436883-33436992	-
PAXBP1	PAXBP1_32750917-32751032	0.159470588235294	0.1032370558757	17	chr21:32750917-32751032	-
GRIK1-AS1	GRIK1-AS1_29758831-29759010	-0.5616	0.195912735675862	5	chr21:29758831-29759010	+
XIAP	XIAP_123860167-123860293	0.315696428571428	0.106043716481434	56	chrX:123860167-123860293	+
XIAP	XIAP_123885631-123886539	0.204981481481481	0.0875532163220166	54	chrX:123885631-123886539	+
LTN1	LTN1_28964577-28964766	-0.251454545454545	0.208622320779136	11	chr21:28964577-28964766	-
MYT1	MYT1_64217067-64217281	-0.1564	0.0113978555487912	55	chr20:64217067-64217281	+
OPRL1	OPRL1_64091966-64092116	0.433692307692308	0.0862084533900095	13	chr20:64091966-64092116	+
KCNQ2	KCNQ2_63431340-63431369	0.823966101694915	0.165021625134791	59	chr20:63431340-63431369	-
ARFGAP1	ARFGAP1_63283851-63283880	0.632761904761905	0.0632862708154993	63	chr20:63283851-63283880	+
NKAIN4	NKAIN4_63242539-63242623	0.33251724137931	0.139703977938732	58	chr20:63242539-63242623	-
CFAP298	CFAP298_32602272-32602367	-0.214693548387097	0.0276995524078636	62	chr21:32602272-32602367	-
SLCO4A1	SLCO4A1_62668012-62668184	0.315545454545455	0.116901692382181	33	chr20:62668012-62668184	+
LAMA5	LAMA5_62310419-62310572	0.1565	0.0594306318324145	8	chr20:62310419-62310572	-
LAMA5	LAMA5_62322269-62322449	0.156	0.0239060661757638	5	chr20:62322269-62322449	-
LAMA5	LAMA5_62336904-62336986	-0.143	0.0339411254969543	2	chr20:62336904-62336986	-
LSM14B	LSM14B_62127585-62127701	0.251263157894737	0.142479638434483	57	chr20:62127585-62127701	+
SYCP2	SYCP2_59877385-59877555	0.327272727272727	0.105972674743104	22	chr20:59877385-59877555	-
EDN3	EDN3_59322372-59322417	0.21275	0.0772056823770398	24	chr20:59322372-59322417	+
EDN3	EDN3_59322372-59322452	0.26392	0.0908409415773893	25	chr20:59322372-59322452	+
EDN3	EDN3_59322372-59322482	0.308727272727273	0.100557106172222	22	chr20:59322372-59322482	+
STX16-NPEPL1	STX16-NPEPL1_58659623-58659634	0.296169491525424	0.120549196216141	59	chr20:58659623-58659634	+
AURKA	AURKA_56388687-56388784	0.244982142857143	0.524135565082561	56	chr20:56388687-56388784	-
AURKA	AURKA_56390556-56390665	-0.455066666666667	0.327522060325713	45	chr20:56390556-56390665	-
ADNP	ADNP_50928651-50928825	-0.378588235294118	0.124894893421837	34	chr20:50928651-50928825	-
SGSM1	SGSM1_24850280-24850432	0.1835	0.0544472221513642	2	chr22:24850280-24850432	+
RNF114	RNF114_49941561-49941711	-0.169390625	0.0191929361902543	64	chr20:49941561-49941711	+
RNF114	RNF114_49941583-49941711	-0.236	0.0307405941221722	64	chr20:49941583-49941711	+
ZFAS1	ZFAS1_49280903-49280964	0.158136363636364	0.0690027269124421	44	chr20:49280903-49280964	+
ZNF334	ZNF334_46504214-46504306	-0.311018518518518	0.0167787947267014	54	chr20:46504214-46504306	-
ZNF334	ZNF334_46504214-46504359	-0.392294117647059	0.0330341000286958	51	chr20:46504214-46504359	-
ZNF334	ZNF334_46509605-46509751	-0.394045454545455	0.210633590658618	44	chr20:46509605-46509751	-
ZNF334	ZNF334_46512082-46512140	0.184480769230769	0.415899426491862	52	chr20:46512082-46512140	-
CD40	CD40_46121724-46121898	-0.368214285714286	0.0560788843491137	28	chr20:46121724-46121898	+
CD40	CD40_46121820-46121898	-0.22145	0.0297803497422248	40	chr20:46121820-46121898	+
ACOT8	ACOT8_45843527-45843721	0.140066666666667	0.047869564841298	15	chr20:45843527-45843721	-
ACOT8	ACOT8_45843527-45843772	0.177571428571429	0.0500625323256539	21	chr20:45843527-45843772	-
SUV39H1	SUV39H1_48706265-48706411	0.124	0.0311126983722081	2	chrX:48706265-48706411	+
CCN5	CCN5_44724738-44724992	0.18425	0.0464569693372265	4	chr20:44724738-44724992	+
PKIG	PKIG_44582585-44582731	0.0871272727272727	0.253719665550128	55	chr20:44582585-44582731	+
SNHG11	SNHG11_38447930-38448093	0.350454545454546	0.110958253441256	55	chr20:38447930-38448093	+
VSTM2L	VSTM2L_37933539-37933589	0.202731707317073	0.0681557130364887	41	chr20:37933539-37933589	+
DLGAP4	DLGAP4_36465265-36465367	-0.149352941176471	0.128474190587288	17	chr20:36465265-36465367	+
DLGAP4	DLGAP4_36499242-36499321	0.234493506493506	0.230319550520611	77	chr20:36499242-36499321	+
DLGAP4	DLGAP4_36499588-36499676	-0.121852459016393	0.0331616425334923	61	chr20:36499588-36499676	+
EPB41L1	EPB41L1_36173764-36173954	0.37735294117647	0.142617456097243	119	chr20:36173764-36173954	+
EPB41L1	EPB41L1_36195329-36195364	0.302023809523809	0.207112493068703	42	chr20:36195329-36195364	+
EPB41L1	EPB41L1_36200873-36200977	0.383718309859155	0.114207228079811	71	chr20:36200873-36200977	+
EPB41L1	EPB41L1_36209488-36209898	0.224333333333333	0.152948621117532	39	chr20:36209488-36209898	+
EPB41L1	EPB41L1_36214357-36214440	-0.159542372881356	0.217173958719724	59	chr20:36214357-36214440	+
EPB41L1	EPB41L1_36214360-36214440	-0.142050847457627	0.190665027056282	59	chr20:36214360-36214440	+
EPB41L1	EPB41L1_36218876-36218962	-0.21530303030303	0.0774521131850503	66	chr20:36218876-36218962	+
CPNE1	CPNE1_35655202-35655344	0.156794871794872	0.16806705733868	39	chr20:35655202-35655344	-
CPNE1	CPNE1_35658930-35658982	-0.0262121212121212	0.185828830681233	66	chr20:35658930-35658982	-
ERGIC3	ERGIC3_35554372-35554386	0.33525	0.0370023594271312	64	chr20:35554372-35554386	+
CEP250	CEP250_35507738-35507851	-0.175965517241379	0.016900083584597	58	chr20:35507738-35507851	+
EDEM2	EDEM2_35131642-35131783	0.186585365853659	0.07151187859711	41	chr20:35131642-35131783	-
EDEM2	EDEM2_35134738-35134949	0.192146341463415	0.113983674483588	41	chr20:35134738-35134949	-
EDEM2	EDEM2_35137880-35138005	0.162111111111111	0.0426861934483635	9	chr20:35137880-35138005	-
RALY	RALY_34073819-34073866	0.150302325581395	0.0479575878517481	43	chr20:34073819-34073866	+
NECAB3	NECAB3_33659497-33659550	0.166428571428571	0.0370848448060082	7	chr20:33659497-33659550	-
CBFA2T2	CBFA2T2_33573974-33574261	-0.40885	0.375696304424058	20	chr20:33573974-33574261	+
TTLL9	TTLL9_31887196-31887239	0.433029411764706	0.160863858361399	34	chr20:31887196-31887239	+
TTLL9	TTLL9_31922963-31923053	0.154	0.0348042143042094	7	chr20:31922963-31923053	+
TTLL9	TTLL9_31925873-31925960	0.334	0.191947909600496	3	chr20:31925873-31925960	+
TTLL9	TTLL9_31938159-31938263	0.375916666666667	0.143470620130324	24	chr20:31938159-31938263	+
TTLL9	TTLL9_31938182-31938263	0.354454545454545	0.176300535415746	22	chr20:31938182-31938263	+
HM13	HM13_31548380-31548793	0.259888888888889	0.0786645479940685	9	chr20:31548380-31548793	+
HM13	HM13_31548677-31548793	0.259444444444444	0.0844424524618854	9	chr20:31548677-31548793	+
HM13	HM13_31568078-31568224	0.434241935483871	0.158956091007308	62	chr20:31568078-31568224	+
HM13	HM13_31568078-31568280	0.37853125	0.168496523326198	64	chr20:31568078-31568280	+
GINS1	GINS1_25413790-25413854	0.164275862068965	0.153731885472199	29	chr20:25413790-25413854	+
LINC00630	LINC00630_102770352-102770420	0.298081081081081	0.150234701269266	37	chrX:102770352-102770420	+
LINC00630	LINC00630_102816992-102817082	0.279269230769231	0.106193995194571	26	chrX:102816992-102817082	+
LINC00630	LINC00630_102825993-102826169	-0.357444444444444	0.199194691828184	45	chrX:102825993-102826169	+
NAPB	NAPB_23395139-23395185	0.307013333333333	0.163462492047278	75	chr20:23395139-23395185	-
NAPB	NAPB_23397072-23397188	0.311828571428571	0.136946422695431	35	chr20:23397072-23397188	-
XRN2	XRN2_21334078-21334185	-0.123452830188679	0.00513871443716845	53	chr20:21334078-21334185	+
CFAP61	CFAP61_20341831-20341921	-0.517428571428572	0.00302371578407382	28	chr20:20341831-20341921	+
DZANK1	DZANK1_18433652-18433765	0.201714285714286	0.0703271267855069	7	chr20:18433652-18433765	-
MGME1	MGME1_17975684-17975903	-0.0757	0.251270019001431	50	chr20:17975684-17975903	+
TASP1	TASP1_13569507-13569586	-0.190541666666667	0.120160754342081	24	chr20:13569507-13569586	-
TASP1	TASP1_13600543-13600617	-0.21444	0.195541998898787	25	chr20:13600543-13600617	-
MKKS	MKKS_10412530-10413931	-0.199539682539683	0.0298511497573054	63	chr20:10412530-10413931	-
MKKS	MKKS_10413796-10413931	-0.266290322580645	0.0387545394894815	62	chr20:10413796-10413931	-
PLCB4	PLCB4_9373047-9373104	0.48915625	0.171281528178497	32	chr20:9373047-9373104	+
PLCB4	PLCB4_9459635-9459810	0.1915	0.106585646313188	10	chr20:9459635-9459810	+
PLCB4	PLCB4_9476717-9476753	-0.527185185185185	0.109415957939653	54	chr20:9476717-9476753	+
TMEM230	TMEM230_5111764-5111808	0.28634693877551	0.102674962669502	49	chr20:5111764-5111808	-
SIGLEC1	SIGLEC1_3689155-3689227	0.209461538461538	0.0790396687162164	13	chr20:3689155-3689227	-
PTPRA	PTPRA_2975215-2975241	0.210101694915254	0.0674400614889211	59	chr20:2975215-2975241	+
IDH3B	IDH3B_2659525-2659585	-0.5795	0.0205791156272567	14	chr20:2659525-2659585	-
SDCBP2-AS1	SDCBP2-AS1_1350339-1350481	0.376	0.196161362148615	26	chr20:1350339-1350481	+
SDCBP2-AS1	SDCBP2-AS1_1374484-1374698	-0.58421875	0.251437125389616	32	chr20:1374484-1374698	+
SLC27A5	SLC27A5_58498785-58498915	0.149424242424242	0.0351016651163359	33	chr19:58498785-58498915	-
AC010642.2	AC010642.2_58325275-58325361	-0.0168461538461538	0.199550433185737	26	chr19:58325275-58325361	-
ZNF274	ZNF274_58185697-58185838	0.156628571428571	0.0492407565015033	35	chr19:58185697-58185838	+
ZNF135	ZNF135_58059969-58060035	-0.483846153846154	0.127192041357215	26	chr19:58059969-58060035	+
ZNF135	ZNF135_58059974-58060035	-0.474428571428571	0.155922684680208	28	chr19:58059974-58060035	+
ZNF550	ZNF550_57543651-57544583	0.568	0.185619682864363	52	chr19:57543651-57544583	-
ZNF549	ZNF549_57535144-57535270	-0.859622641509433	0.0655539197956961	53	chr19:57535144-57535270	+
ZNF667	ZNF667_56474012-56474124	-0.5766	0.363915545337007	30	chr19:56474012-56474124	-
ZSCAN5A	ZSCAN5A_56223631-56223795	0.2875	0.0926309883354377	2	chr19:56223631-56223795	-
ZSCAN5A	ZSCAN5A_56223631-56223834	0.2875	0.0926309883354377	2	chr19:56223631-56223834	-
ZNF444	ZNF444_56142276-56142386	0.107214285714286	0.361426452434628	56	chr19:56142276-56142386	+
LAIR1	LAIR1_54359843-54360072	0.57125	0.194113184949989	8	chr19:54359843-54360072	-
LAIR1	LAIR1_54360022-54360072	-0.182086956521739	0.201315542932201	46	chr19:54360022-54360072	-
LAIR1	LAIR1_54364295-54364486	-1	0	32	chr19:54364295-54364486	-
OSCAR	OSCAR_54099748-54099780	0.21132	0.0651739467374298	25	chr19:54099748-54099780	-
ZNF530	ZNF530_57600728-57600779	0.344636363636364	0.376272580113745	11	chr19:57600728-57600779	+
ZNF530	ZNF530_57604277-57604406	-0.490571428571428	0.11868880725255	14	chr19:57604277-57604406	+
SLC23A2	SLC23A2_4970793-4970915	0.172333333333333	0.0809994708977428	36	chr20:4970793-4970915	-
SLC23A2	SLC23A2_4970793-4970919	0.160741935483871	0.0782487349171156	31	chr20:4970793-4970919	-
ZNF331	ZNF331_53523264-53523496	-0.41575	0.26702696493051	16	chr19:53523264-53523496	+
ZNF28	ZNF28_52805145-52805262	0.252808510638298	0.0847801859280484	47	chr19:52805145-52805262	-
ZNF528-AS1	ZNF528-AS1_52396610-52397267	0.474714285714286	0.172042500123485	35	chr19:52396610-52397267	-
ZNF880	ZNF880_52379421-52379540	0.588155555555556	0.135129055410602	45	chr19:52379421-52379540	+
ZNF615	ZNF615_52007293-52007330	0.587526315789474	0.159432151406972	57	chr19:52007293-52007330	-
ZNF577	ZNF577_51860904-51860978	0.14525	0.0437288724496103	8	chr19:51860904-51860978	-
SIGLEC10	SIGLEC10_51415898-51416167	0.158714285714286	0.0477951213658217	14	chr19:51415898-51416167	-
SIGLEC7	SIGLEC7_51146754-51146850	-0.292	0	8	chr19:51146754-51146850	+
RAB9A	RAB9A_13703735-13703902	-0.12875	0.205058189573377	28	chrX:13703735-13703902	+
RAB9A	RAB9A_13703814-13703902	-0.146538461538462	0.135898559453507	26	chrX:13703814-13703902	+
MYH14	MYH14_50230825-50230999	-0.176384615384615	0.0980735595200005	13	chr19:50230825-50230999	+
MYH14	MYH14_50255220-50255318	0.285135593220339	0.0342196039937175	59	chr19:50255220-50255318	+
AP2A1	AP2A1_49802534-49802599	0.57621875	0.155990991676209	64	chr19:49802534-49802599	+
PRMT1	PRMT1_49679872-49679925	0.137733333333333	0.0385259062780547	45	chr19:49679872-49679925	+
TRPM4	TRPM4_49166041-49166215	0.335025	0.123375076962021	40	chr19:49166041-49166215	+
TRPM4	TRPM4_49181349-49181461	-0.201	2.99794480833239e-17	7	chr19:49181349-49181461	+
SNRNP70	SNRNP70_49102114-49103587	0.0777073170731707	0.169520536204679	41	chr19:49102114-49103587	+
PLEKHA4	PLEKHA4_48857422-48857496	0.2044	0.0640136349112082	45	chr19:48857422-48857496	-
LMTK3	LMTK3_48509135-48509248	-0.444716981132075	0.186076429433475	53	chr19:48509135-48509248	-
GRIN2D	GRIN2D_48398367-48398857	0.226583333333333	0.134716846711459	12	chr19:48398367-48398857	+
CARD8	CARD8_48218871-48219012	0.274015625	0.0775181478367977	64	chr19:48218871-48219012	-
CARD8	CARD8_48221730-48221855	0.143592592592593	0.0338006136258128	27	chr19:48221730-48221855	-
CARD8	CARD8_48249523-48249633	-0.279384615384615	0.197920973915185	52	chr19:48249523-48249633	-
DMWD	DMWD_45784641-45784715	-0.127394736842105	0.129615343493152	38	chr19:45784641-45784715	-
AC011530.1	AC011530.1_45780214-45780381	-0.113333333333333	0.168159065364814	30	chr19:45780214-45780381	-
DMPK	DMPK_45780323-45780381	-0.216941176470588	0.138344090383466	34	chr19:45780323-45780381	-
QPCTL	QPCTL_45698782-45698900	-0.230666666666667	0.0207141720345498	27	chr19:45698782-45698900	+
