SpliceID	dPSI	Uniprot
ATP5F1A:46095053-46095147_46091681-46091851_46098171-46098296	0.983416666666667	Modifications
ATP5F1B:56639980-56640192_56639105-56639307_56642457-56642580	0.992098591549295	Modifications
ATP5F1C:7797047-7797178_7788146-7788263_7798989-7799194	0.98265	Modifications
ATP5F1C:7799772-7799915_7798989-7799194_7800026-7800052	0.9892	Modifications
ATP5PD:75040092-75040163_75039208-75039271_75042180-75042277	0.981486842105263	Modifications
ATP5PD:75042529-75042659_75042180-75042277_75046924-75046950	0.971866666666667	Modifications
ATP5PO:33909082-33909211_33903934-33904021_33912288-33912399	0.979261904761905	Modifications
ATP5PO:33909082-33909211_33906448-33907453_33912288-33912399	0.986076923076923	Modifications
ATP7A:78029250-78029444_78020944-78021079_78031399-78031582	0.8755	Modifications
ATRN:3545762-3545890_3540221-3540335_3547283-3547489	0.964666666666667	Modifications
ATRNL1:115171037-115171292_115165557-115165645_115215696-115215880	0.881438596491228	Modifications
ATRX:77717131-77717243_77698573-77698629_77785981-77786204	0.917523076923077	Modifications
ATXN2:111510385-111510444_111509890-111509998_111513356-111513539	0.852975609756098	Modifications
ATXN2:111510385-111510582_111509890-111509998_111513356-111513539	0.943878048780488	Modifications
ATXN2:111516154-111516363_111512472-111513539_111518248-111518427	0.80235	Modifications
ATXN2:111516154-111516399_111512566-111513539_111518248-111518427	0.675606060606061	Modifications
AUH:91325318-91325404_91297983-91298076_91355882-91355970	0.936666666666667	Modifications
AXIN1:346148-347106_314542-314683_352368-352449	0.820527777777778	Modifications
AZGP1:99968155-99968430_99966729-99967286_99971745-99972006	0.987727272727273	Modifications
B3GALNT2:235489168-235489268_235484321-235484515_235494680-235494828	0.736122807017544	Modifications
B4GALNT1:57631200-57631364_57630979-57631086_57631914-57632133	0.84314	Modifications
B4GALT6:31657976-31658089_31645354-31645479_31666255-31666372	0.932235294117647	Modifications
B4GALT6:31666256-31666372_31657974-31658089_31684311-31684504	0.916	Modifications
BACE1:117293871-117293933_117293053-117293188_117295130-117295347	0.936695652173913	Modifications
BACE1:117293871-117294008_117293053-117293188_117295130-117295347	0.972347826086957	Modifications
BAG4:38192688-38192795_38176854-38177139_38207511-38207741	0.730547619047619	Modifications
BAG6:31639500-31639646_31639027-31639226_31640198-31640306	0.662414634146341	Modifications
BAG6:31640385-31640528_31640198-31640306_31640644-31640704	0.948491071428571	Modifications
BANF1:66003235-66003373_66002502-66002570_66003625-66003898	0.964245454545454	Modifications
BARD1:214780560-214781509_214769231-214769312_214792296-214792445	0.913925925925926	Modifications
BARD1:214780968-214781509_214769231-214769312_214792296-214792445	0.833851851851852	Modifications
BAZ1A:34761757-34762223_34758703-34758846_34764706-34764933	0.93775	Modifications
BBC3:47228158-47228446_47226563-47226754_47230928-47231199	0.658103448275862	Modifications
BCAR1:75236828-75236998_75234888-75235986_75237182-75237344	0.862372093023256	Modifications
BCAR1:75236882-75236998_75234888-75235986_75237182-75237344	0.936441860465116	Modifications
BCAR1:75237183-75237344_75235667-75235986_75242469-75242702	0.834519230769231	Modifications
BCAS1:53953432-53953695_53942303-53944996_53966905-53967073	0.993142857142857	Modifications
BCAS1:53966906-53967073_53953431-53953695_53975388-53975430	0.725386138613861	Modifications
BCAS1:53966906-53967073_53953431-53953695_53985286-53985499	0.403348214285714	Modifications
BCAS1:53966906-53967073_53957431-53957497_53975388-53975430	0.855466666666667	Modifications
BCAS1:53966906-53967073_53957431-53957497_53985286-53985499	0.811105263157894	Modifications
BCAS1:53975389-53975430_53953431-53953695_53985286-53985499	0.374722222222222	Modifications
BCAS1:53975389-53975430_53957431-53957497_53985286-53985499	0.841052631578947	Modifications
BCAS1:53975389-53975430_53966905-53967073_53985286-53985499	0.773009803921569	Modifications
BCCIP:125830562-125830651_125827557-125827638_125831419-125831537	0.949779069767442	Modifications
BCHE:165829517-165831041_165786144-165786311_165837313-165837423	0.736924369747899	Modifications
BCKDK:31110688-31110761_31110400-31110499_31111090-31111219	0.947410256410256	Modifications
BCL2L12:49667019-49667161_49666684-49666799_49668850-49668937	0.716969696969697	Modifications
BCL2L12:49670216-49670488_49669023-49669115_49673697-49673859	0.789785714285714	Modifications
BCL7B:73539882-73540052_73537933-73538013_73543547-73543601	0.948783333333333	Modifications
BCLAF1:136267029-136267175_136261264-136261477_136268161-136268273	0.859813725490196	Modifications
BEGAIN:100540496-100540579_100537146-100539315_100543857-100543965	0.853521739130435	Modifications
BFAR:14655066-14655210_14644273-14644609_14661891-14662065	0.886483870967742	Modifications
BFAR:14655066-14655210_14649803-14649973_14661891-14662065	0.937678571428571	Modifications
BID:17743803-17744013_17739348-17739488_17750104-17750174	0.954233333333333	Modifications
BID:17743803-17744013_17739348-17739488_17774380-17774495	0.702990384615385	Modifications
BID:17750105-17750174_17739348-17739488_17773609-17774016	0.648444444444444	Modifications
BID:17750105-17750174_17739348-17739488_17774380-17774412	0.522813725490196	Modifications
BID:17750105-17750174_17743802-17744013_17774380-17774412	0.84504347826087	Modifications
BIRC5:78216664-78216781_78214679-78214789_78223464-78225635	0.882372093023256	Modifications
BIRC6:32401463-32401623_32401162-32401385_32406498-32406557	0.97495	Modifications
BMP7:57183722-57183919_57168752-57171108_57202474-57202623	0.912333333333333	Modifications
BMP7:57183722-57183919_57174930-57175007_57202474-57202623	0.937823529411765	Modifications
BMPER:34078857-34079186_34062001-34062047_34085755-34086092	0.939904761904762	Modifications
BMPER:34078985-34079186_34062001-34062047_34085755-34086092	0.88825	Modifications
BMPR2:202555252-202556531_202552715-202552888_202559695-202567749	0.9736	Modifications
BPNT1:220079727-220079854_220073966-220074071_220089685-220089772	0.904353658536586	Modifications
BPTF:67909582-67909761_67904701-67904840_67910876-67913187	0.9503	Modifications
BRAF:140734617-140734770_140719326-140726516_140739811-140739946	0.873469387755102	Modifications
BRD1:49787390-49787494_49777677-49777813_49794033-49794294	0.919166666666667	Modifications
BRD1:49787390-49787522_49777677-49777813_49794033-49794294	0.860777777777778	Modifications
BRD1:49787390-49787887_49777677-49777813_49794033-49794294	0.880611111111111	Modifications
BRD7:50326284-50326391_50325747-50325883_50328668-50328744	0.934320987654321	Modifications
BRD8:138164087-138164133_138163129-138163344_138164319-138164413	0.927522727272727	Modifications
BRPF1:9744224-9744541_9743580-9743901_9745007-9745155	0.718690476190476	Modifications
BRPF3:36211258-36211560_36210200-36210528_36217916-36218010	0.853846153846154	Modifications
BRSK1:55304050-55304110_55303666-55303826_55304550-55304920	0.893806818181819	Modifications
BSCL2:62702468-62702549_62694557-62694711_62707108-62707426	0.958916666666667	Modifications
BSG:579500-579656_572528-572701_580378-580461	0.996684210526316	Modifications
BSG:579500-580461_572571-572701_580645-580782	0.996142857142857	Modifications
BSG:579509-579656_572609-572701_580378-580461	0.992315789473684	Modifications
BSG:579524-579656_572571-572701_580378-580461	0.992342105263158	Modifications
BTF3L4:52059835-52059901_52056198-52056379_52064824-52064938	0.846392857142857	Modifications
BTF3L4:52083340-52083541_52064824-52064938_52086111-52086171	0.912203539823009	Modifications
BTN2A2:26385015-26385362_26383791-26383915_26388012-26388289	0.79	Modifications
BTN2A2:26385143-26385362_26383791-26383915_26388012-26388159	0.672309523809524	Modifications
BTN3A2:26372897-26373097_26370321-26370603_26373275-26373296	0.759922222222222	Modifications
BYSL:41930132-41930270_41927373-41927536_41930634-41930768	0.911571428571429	Modifications
C11orf58:16748097-16748157_16744600-16744684_16752784-16752894	0.97771	Modifications
C11orf58:16752785-16752894_16746703-16748157_16754870-16754906	0.987686746987952	Modifications
C16orf87:46809603-46809785_46796602-46803070_46824385-46824482	0.790728155339806	Modifications
C1QA:22637610-22637779_22636627-22636702_22638832-22639331	0.932114942528736	Modifications
C1QB:22659440-22659643_22653235-22653303_22660811-22661090	0.9952	Modifications
C1QBP:5433669-5433767_5433292-5433415_5434872-5434966	0.984555555555555	Modifications
C1QC:22644011-22644204_22643632-22643714_22647226-22647887	0.968478260869565	Modifications
C1QC:22644011-22644204_22643652-22643886_22647226-22647887	0.984034482758621	Modifications
C1RL:7099901-7100026_7099685-7099760_7101897-7102087	0.853285714285714	Modifications
C1S:7064267-7064392_7062889-7063067_7065099-7065178	0.944333333333333	Modifications
C2:31927955-31928164_31927524-31927798_31933609-31933783	0.811967741935484	Modifications
C2:31928732-31928917_31927954-31928164_31933609-31933783	0.923815789473684	Modifications
C2CD5:22517986-22518137_22513293-22513379_22523425-22523624	0.952636363636364	Modifications
CA12:63346530-63346709_63345476-63345619_63375657-63375678	0.9685	Modifications
CACNA1E:181776101-181776228_181772065-181772231_181783678-181783784	0.9116	Modifications
CACYBP:175000089-175000195_174999434-174999689_175004613-175004750	0.912283783783784	Modifications
CADM2:85802047-85802196_84959545-84959668_85883290-85883443	0.977	Modifications
CADM4:43627644-43627790_43627165-43627318_43639726-43639850	0.989809523809524	Modifications
CALM2:47170734-47170764_47162518-47162662_47176440-47176500	0.995666666666667	Modifications
CALU:128748573-128748804_128739291-128739432_128758870-128759037	0.9275	Modifications
CALU:128754262-128754455_128748572-128748804_128754528-128754722	0.768306666666667	Modifications
CAMK2B:44234390-44234461_44231005-44231054_44234638-44234676	0.92375	Modifications
CAMK2B:44234390-44234461_44232821-44232866_44234638-44234676	0.927357142857143	Modifications
CAMK2D:113455726-113455821_113451031-113454515_113457334-113457563	0.148393442622951	Modifications
CAMK2G:73819532-73819645_73817478-73817554_73821681-73821730	0.442752066115703	Modifications
CAMK2G:73825279-73825347_73824039-73824084_73828088-73828121	0.806671875	Modifications
CAMK2G:73825279-73825347_73824039-73824084_73837467-73837511	0.861574257425742	Modifications
CAMK2G:73825321-73825347_73824039-73824084_73837467-73837511	0.66795	Modifications
CAMKK2:121274056-121274585_121270897-121270945_121296637-121296686	0.869363636363636	Modifications
CARM1:10912184-10912294_10909102-10909207_10913876-10913931	0.94	Modifications
CARM1:10921375-10921443_10921049-10921127_10921614-10921900	0.708279661016949	Modifications
CASK:41853097-41853227_41787177-41787283_41922929-41923010	0.952724137931034	Modifications
CASK:41853115-41853227_41786809-41787283_41922929-41922947	0.971103448275862	Modifications
CASP8:201272898-201272942_201272637-201272776_201274888-201274953	0.472619565217391	Modifications
CASP8:201274889-201274953_201272637-201272776_201276826-201276968	0.825428571428572	Modifications
CAST:96729153-96729209_96727488-96727530_96729611-96729691	0.717520661157025	Modifications
CAST:96740745-96740783_96740037-96740118_96741265-96741317	0.556818181818182	Modifications
CBX5:54252041-54252227_54246114-54246215_54257513-54257692	0.994272727272727	Modifications
CBY1:38668017-38668132_38656635-38656750_38670883-38670989	0.939619047619047	Modifications
CCDC138:108788032-108788089_108786756-108786915_108788851-108788966	0.743260869565217	Modifications
CCDC14:123955843-123956795_123948895-123949132_123961143-123961349	0.81755737704918	Modifications
CCDC28B:32204186-32204379_32201912-32204045_32204597-32204620	0.873630952380952	Modifications
CCDC81:86407614-86407701_86400677-86400801_86409260-86409365	0.633133333333333	Modifications
CCDC88A:55322528-55322692_55318842-55319004_55328293-55328425	0.984466666666667	Modifications
CCDC88A:55355579-55355751_55349517-55349599_55362307-55362448	0.9728	Modifications
CCM2:45038253-45038426_45000187-45000363_45063917-45064001	0.775607142857143	Modifications
CCM2:45068443-45068579_45064462-45064646_45069825-45069961	0.923634146341463	Modifications
CCM2:45068443-45068579_45064462-45064646_45072725-45072783	0.86488	Modifications
CCNH:87394405-87394484_87391493-87392904_87395043-87395104	0.75536	Modifications
CCNY:35483404-35483478_35336508-35337207_35516522-35516575	0.947285714285714	Modifications
CCNY:35501501-35501535_35336873-35337207_35516522-35516575	0.929714285714286	Modifications
CCNY:35501501-35501535_35483403-35483478_35516522-35516575	0.974295774647887	Modifications
CCNY:35516523-35516623_35501500-35501535_35525963-35525999	0.988666666666667	Modifications
CCNY:35516523-35516623_35501500-35501535_35529972-35530030	0.9743	Modifications
CCNYL1:207733947-207734047_207726841-207726876_207737410-207737446	0.654300884955752	Modifications
CCZ1:5911861-5911922_5910034-5910116_5912842-5912954	0.9469	Modifications
