baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Significant	ENS_ID	Gene_Symbol	CTRL1	CTRL2	CTRL3	Treated1	Treated2	Treated3
665.2450209017453	0.13441103872221183	0.0996536311971998	1.3487821477998354	0.1774069504612739	0.28635194995704555	Not Sig	ENSG00000004660.15	CAMKK1	653	691	757	607	577	732
4376.5032534022575	0.17630791326176973	0.05269409041141276	3.345876394966371	8.202295074525677e-4	0.0026981913150226776	P-val < 0.05	ENSG00000004700.16	RECQL	4051	4615	4965	3862	4129	4799
3803.3675520995516	-0.07397959220245069	0.05201373676612016	-1.4223087361536826	0.15493664387727404	0.25694578772370374	Not Sig	ENSG00000004766.17	VPS50	3891	4474	4557	3084	3467	3645
930.0840734439844	-0.5158926836114599	0.08458741477963191	-6.098929550636692	1.0678111471439974e-9	8.778306388405023e-9	P-val < 0.05	ENSG00000004776.13	HSPB6	1067	1210	1357	645	748	711
3805.231198062964	-0.9963315718808021	0.0605690160227903	-16.44952547199896	8.452788869844129e-61	1.1956907069611926e-58	P-val < 0.05	ENSG00000004777.19	ARHGAP33	4810	5562	6490	2119	2254	2626
845.3075215894572	0.1449554306423395	0.09236386681139017	1.5693954318558676	0.11655582782969418	0.20412197614539423	Not Sig	ENSG00000004779.10	NDUFAB1	840	922	891	769	757	916
2412.1551028142953	-0.48051954803834507	0.058530780246478245	-8.209689773736743	2.217607087671976e-16	3.567477566685482e-15	P-val < 0.05	ENSG00000004799.8	PDK4	2786	3123	3412	1733	1770	2038
228.28630239820984	-0.08687760068332827	0.17149668426647977	-0.5065847252669544	0.6124462281305972	0.7302996677627278	Not Sig	ENSG00000004838.14	ZMYND10	245	216	321	192	178	240
5.9367529203016955	0.8472997498852374	0.9543845344126727	0.8877970245050805	0.3746499437722707	NA	NA	ENSG00000004846.17	ABCB5	3	8	3	5	10	6
3681.071493358586	-0.12406785664036468	0.05171493394394007	-2.3990721282725893	0.016436676653757025	0.03877316559461878	P-val < 0.05	ENSG00000004848.8	ARX	3759	4281	4700	3096	3130	3456
7835.4229628776575	-0.09526321942703346	0.04578226985759648	-2.080788473864338	0.03745327162864643	0.07905773946435803	Not Sig	ENSG00000004864.14	SLC25A13	7948	9322	9559	6472	7111	7241
2102.0074906179834	0.07750250004594125	0.0668732307501643	1.1589465497111613	0.2464779728669091	0.3715641908873454	Not Sig	ENSG00000004866.22	ST7	1923.08	2268.49	2612.08	1825	2065.66	2042.8
22364.014745588836	0.1768611766367116	0.040134326235944005	4.406730926463543	1.0494241814164792e-5	4.893098291664789e-5	P-val < 0.05	ENSG00000004897.12	CDC27	20236.95	23754	25711.99	20343.96	21702	23207.07
2323.824372610855	0.08909060569300284	0.07238650920965689	1.2307625642640811	0.21841168067962188	0.3377953538244401	Not Sig	ENSG00000004961.15	HCCS	2082	2727	2666	2153	2187	2234
4109.598929658815	0.046139401688589016	0.04897582721278795	0.9420851941535289	0.34614902411661075	0.4829181494800574	Not Sig	ENSG00000004975.12	DVL2	3992	4412	5019	3553	3784	4149
7946.471492713909	0.4913234320821111	0.04471231815827257	10.988547503686243	4.338517433919552e-28	1.5722143301612e-26	P-val < 0.05	ENSG00000005007.13	UPF1	6751	7047	8105	7799	8350	9414
975.2772257312392	-0.19468255397201503	0.0867178941580451	-2.2450101661509696	0.02476747993847998	0.055416797318442554	Not Sig	ENSG00000005020.13	SKAP2	961	1217	1282	746	862	896
12832.486485983029	-0.12669238613075312	0.04756428855227739	-2.6636030935584563	0.00773087189435727	0.020033848821877694	P-val < 0.05	ENSG00000005022.6	SLC25A5	12738	15255	16505	10204	11129	12450
2100.8285670256505	-0.35862411091102103	0.06462620266228888	-5.549205989791007	2.8696990361718474e-8	1.9516046727758875e-7	P-val < 0.05	ENSG00000005059.16	MCUB	2245	2672	2924	1601	1736	1720
4028.931916129907	-0.24942635641885103	0.061799885392728716	-4.036032669539516	5.436264960289685e-5	2.2394703876381147e-4	P-val < 0.05	ENSG00000005075.16	POLR2J	4319.73	4840.67	5362.48	3015.48	3176.38	3961.12
9109.037776719953	0.03924153511139047	0.04161956035099899	0.9428627976952804	0.34575108586923436	0.4825270818713932	Not Sig	ENSG00000005100.13	DHX33	8768	10039	11015	7867	8453	9072
59.75353858118062	0.6093560085623616	0.33057631622243117	1.8433141718245512	0.06528315317096225	0.12668207973930967	Not Sig	ENSG00000005108.17	THSD7A	68	36	51	52	74	73
6653.053849044472	-0.1459909841213838	0.045503050962393154	-3.208377922659313	0.001334859649448256	0.0041704960045442765	P-val < 0.05	ENSG00000005156.12	LIG3	6791	7931	8469	5462	5842	6054
2901.140206551894	-0.2898574657113858	0.05974536584822282	-4.85154725552673	1.2250201310448284e-6	6.626157148697383e-6	P-val < 0.05	ENSG00000005175.10	RPAP3	3036	3626	3940	2148	2500	2536
31.380836176371098	-0.32082181366308393	0.428660031775431	-0.7484295009597676	0.4542011337389071	0.5906745786278673	Not Sig	ENSG00000005187.12	ACSM3	47	31	36	31	21	24
448.0389052271744	-0.31523041701228643	0.12729722508562696	-2.4763337676861807	0.013273942234141573	0.032199675947187034	P-val < 0.05	ENSG00000005189.20	REXO5	587	502	547	323	372	404
3545.81541151067	-0.09103457525424619	0.052652304852774584	-1.728976072534629	0.08381337757406213	0.15554616245218858	Not Sig	ENSG00000005194.15	CIAPIN1	3553	4101	4488	2845	3194	3413
3622.087615037648	0.311050155678626	0.05198711907360405	5.983215866188643	2.1877451341587593e-9	1.7159786021694192e-8	P-val < 0.05	ENSG00000005206.17	SPPL2B	3159	3629	3941	3337	3670	4035
2401.004635899023	-0.7758054676372756	0.05799808453557951	-13.376398097446648	8.307675020401475e-41	6.085668655123381e-39	P-val < 0.05	ENSG00000005238.20	FAM214B	3045	3406	3592	1567	1580	1717
174.8218953899899	-0.5254788062090053	0.18393116048635233	-2.8569319348582907	0.004277575559580895	0.011862811290233064	P-val < 0.05	ENSG00000005243.10	COPZ2	209	241	233	108	125	163
3067.675348732032	-0.6508908290835469	0.059497903716076286	-10.939727090043286	7.442359755507414e-28	2.654786799047175e-26	P-val < 0.05	ENSG00000005249.13	PRKAR2B	3599	4393	4441	1977	2224	2369
2724.6663132875256	-0.3015070353396092	0.05742962672959953	-5.250026032020349	1.5207771731035793e-7	9.389723238268367e-7	P-val < 0.05	ENSG00000005302.19	MSL3	2981	3235	3773	2018	2240	2463
29724.582507061266	0.12825061995308776	0.04829454745628197	2.6555921259886537	0.007916930552921104	0.020469451981717478	P-val < 0.05	ENSG00000005339.15	CREBBP	30409	30386	33105	27259	29540	28392
174.4641365624338	-0.8236335908906993	0.18576413655696075	-4.433759961186852	9.260372619468448e-6	4.354413177393795e-5	P-val < 0.05	ENSG00000005379.17	TSPOAP1	203	249	290	124	111	110
17.63652477105508	-1.6025558814391978	0.5856721424449872	-2.7362678968288603	0.006214041438848837	0.016490646131741296	P-val < 0.05	ENSG00000005421.9	PON1	23	36	29	6	12	6
3663.1891373117146	0.0018671606290070512	0.06455056051632653	0.028925552529242518	0.976923966174273	0.9861551981003255	Not Sig	ENSG00000005436.14	GCFC2	3355	4358	4451	3223	3411	3431
2291.8392715418495	0.06323649866701782	0.07392697630378846	0.8553913852388577	0.3923345111806111	0.5304662596457161	Not Sig	ENSG00000005448.17	WDR54	2173	2350	2935	1817	2222	2422
2439.975376020556	-0.3877825331502207	0.05860736689084763	-6.616617564007613	3.6751062224030174e-11	3.5339945488845887e-10	P-val < 0.05	ENSG00000005469.12	CROT	2808	3013	3348	1710	2004	2107
56.216647235974634	-1.1923757667214065	0.3346452972346489	-3.563103311400573	3.6649635797704195e-4	0.0012994442591143123	P-val < 0.05	ENSG00000005471.19	ABCB4	91	82	84	40	29	24
18236.07271382099	0.15885525092717315	0.04235246123880438	3.7507914836747673	1.7627725049671462e-4	6.651255858973719e-4	P-val < 0.05	ENSG00000005483.22	KMT2E	17660	19422	19943	16736	18069	18026
24305.814782302125	-0.09216869840611583	0.04570229352845986	-2.0167193217277	0.043724812398814004	0.09034347004251778	Not Sig	ENSG00000005486.17	RHBDD2	24142	28352	30791	19264	21441	24118
9527.352554382202	0.13086323075080883	0.045249069086684184	2.8920645969558527	0.0038271924869262832	0.010737183025488305	P-val < 0.05	ENSG00000005700.15	IBTK	8890	10485	10780	8741	8957	9665
1755.616382462109	0.1798933527613778	0.07570483284581217	2.376246614635107	0.017489769060166017	0.04095121611792981	P-val < 0.05	ENSG00000005801.18	ZNF195	1724	1748	1978	1659	1829	1624
10304.485150024748	0.367681252951177	0.15438469685043946	2.3815913134665743	0.01723801643725705	0.04043560786191438	P-val < 0.05	ENSG00000005810.19	MYCBP2	10788	9253	9524	10793	10724	10279
7167.45323093152	-0.012969643970356796	0.04989649484427972	-0.25993096330380155	0.7949170266855449	0.8658361603731255	Not Sig	ENSG00000005812.11	FBXL3	6844	8385	8668	6148	6598	6864
7.361105276189633	-0.1444929449052505	0.8574820100356318	-0.16850842724880752	0.8661833144834072	0.9139182278015455	Not Sig	ENSG00000005844.19	ITGAL	10	11	4	8	5	6
5270.085172514432	-0.6049704333262772	0.05036010167038852	-12.012891421186243	3.040259262648068e-33	1.4368377358565558e-31	P-val < 0.05	ENSG00000005882.12	PDK2	6185	7281	7628	3491	3995	4012
22456.646959921716	0.6944461734298543	0.0467550456546187	14.852860556692738	6.666231979714012e-50	6.702504124309515e-48	P-val < 0.05	ENSG00000005884.18	ITGA3	17105	18952	20828	25471	25034	25604
16186.074225373355	0.232962058731015	0.04047445074080026	5.755780608930603	8.624233197836564e-9	6.270529851854866e-8	P-val < 0.05	ENSG00000005889.16	ZFX	15076	16727	17479	15179	16409	16447
29058.554567939664	0.10334006626019494	0.03762214032504572	2.746788602864246	0.00601819111312233	0.016022730778978728	P-val < 0.05	ENSG00000005893.16	LAMP2	27996	31184	33708	25217	27201	30435
31.43607755399764	0.550873786134835	0.43828106205415607	1.2568961651068702	0.20879123736598204	0.32613792320567037	Not Sig	ENSG00000005961.19	ITGA2B	20	23	43	22	38	44
10.796704587708508	0.17162042238914366	0.7040087650984138	0.24377597396127978	0.8074043290550054	0.8734070034938671	Not Sig	ENSG00000005981.13	ASB4	15	9	9	13	10	8
8491.069731005646	-0.29445102161080106	0.04957467554527303	-5.939545107902923	2.85814028836654e-9	2.2080344804024896e-8	P-val < 0.05	ENSG00000006007.12	GDE1	8938	10620	11512	6330	6879	7797
888.0174845014947	-0.16904889068700382	0.08849110794850164	-1.9103488995231437	0.05608830561255159	0.11141073372254945	Not Sig	ENSG00000006015.18	REX1BD	987	991	1134	730	815	749
356.13761484768054	-0.15299882637612833	0.14018316891448437	-1.0914208000923553	0.2750877640345633	0.4044677511192063	Not Sig	ENSG00000006016.12	CRLF1	354	375	522	267	301	363
1722.8680976656995	-0.5985537517038746	0.07148984457863339	-8.3725703312379	5.637485667919142e-17	9.439221921199144e-16	P-val < 0.05	ENSG00000006025.12	OSBPL7	1923	2389	2588	1146	1264	1362
418.19849048688485	-0.72682277198412	0.1266559151020202	-5.7385616092124145	9.548402861145987e-9	6.910631301516067e-8	P-val < 0.05	ENSG00000006047.13	YBX2	542	587	594	301	295	266
3737.846009392566	0.04335076404257136	0.0493508156524039	0.8784204165521169	0.37971560869475957	0.5181178053444793	Not Sig	ENSG00000006062.18	MAP3K14	3691	4011	4508	3326	3419	3680
32.3846122311884	-0.2284723685495945	0.44937700246395745	-0.5084202513632621	0.6111586535266273	0.7291458319267481	Not Sig	ENSG00000006116.4	CACNG3	17	49	52	29	23	30
688.7334993019184	0.02115987637974421	0.0984541991019821	0.2149210147738454	0.8298289003035184	0.889362554818971	Not Sig	ENSG00000006118.15	TMEM132A	681	693	899	579	635	696
61009.728596073495	-0.3322330957785835	0.035444958013090035	-9.373211717612639	7.035830690129459e-21	1.5754576777865212e-19	P-val < 0.05	ENSG00000006125.18	AP2B1	67879	77195	80242	46204	49341	52980
2264.8312293920953	0.12890133032261125	0.06010387314116214	2.1446426592154704	0.03198142876533278	0.06915878602063687	Not Sig	ENSG00000006194.10	ZNF263	2209	2295	2670	2103	2101	2295
540.6062002614344	-0.0735165567428936	0.10836822321891311	-0.6783958854283682	0.49752071722886293	0.6308121055252028	Not Sig	ENSG00000006210.7	CX3CL1	531	634	676	423	468	562
3166.121857987344	-0.2054023274818982	0.05368135085942642	-3.8263256083062904	1.3007021963705597e-4	5.019511335796153e-4	P-val < 0.05	ENSG00000006282.21	SPATA20	3277	3820	4161	2489.1	2714	2887
34.32908489548793	-1.1686764619239145	0.4557976235574965	-2.5640249126408445	0.010346611781493206	0.025946858326226573	P-val < 0.05	ENSG00000006283.18	CACNA1G	63	39	54	13	32	13
1395.7791611478276	1.507493236246525	0.1988909000935477	7.579498285429249	3.468937864601618e-14	4.552231896407152e-13	P-val < 0.05	ENSG00000006327.14	TNFRSF12A	636	784	1007	1510	1757	2456
5477.215217609266	-0.04454303837407402	0.044342657120471446	-1.004518927520698	0.3151285527266574	0.44954804179833563	Not Sig	ENSG00000006377.11	DLX6	5535	6231	6673	4568	4928	5338
3675.80767125997	-0.15101364199769107	0.056457837479958105	-2.674803866713797	0.007477298034675834	0.019438131811056532	P-val < 0.05	ENSG00000006432.16	MAP3K9	4026	4310	4456	3161	3076	3323
5019.2687333231825	-0.08039533011754053	0.05252482374689244	-1.5306158951613238	0.12586435093681528	0.21732500227839197	Not Sig	ENSG00000006451.8	RALA	5005	5917	6194	4036	4401	5002
78.07486919531277	-1.0569179498091439	0.26753499698251887	-3.9505782859436684	7.796259092073007e-5	3.1274999068552604e-4	P-val < 0.05	ENSG00000006453.14	BAIAP2L1	110	102	138	47	47	45
1389.0496767554223	0.5857943717146195	0.07531724929304613	7.77769205876594	7.385958860291578e-15	1.0333792781953654e-13	P-val < 0.05	ENSG00000006459.11	KDM7A	1196	1207	1267	1508	1494	1572
60.09828351348939	-0.2432719612335448	0.33335310708314797	-0.7297725926786268	0.465529199960369	0.6010503459903017	Not Sig	ENSG00000006468.14	ETV1	50	76	92	55	61	34
2510.4819806313226	-0.34780202553196227	0.0568193910135481	-6.121185379284193	9.28817666822949e-10	7.700476622556793e-9	P-val < 0.05	ENSG00000006530.18	AGK	2792	3128	3405	1871	1973	2236
1853.3503636203661	-0.5243555907348033	0.06960154101475824	-7.533677891178005	4.9330728802928123e-14	6.343715225560243e-13	P-val < 0.05	ENSG00000006534.17	ALDH3B1	2148	2372	2742	1273	1316	1599
12393.32639206355	0.24743246525949858	0.04277053170640228	5.785115484605039	7.246253102228016e-9	5.3138325841901625e-8	P-val < 0.05	ENSG00000006576.16	PHTF2	11050	12869	13679	11286	12759	12951
19.463303211190553	0.34044279221776813	0.534375573615422	0.6370852430893054	0.5240693202261961	0.6540821362516435	Not Sig	ENSG00000006606.9	CCL26	14	23	20	27	16	16
8135.02147973919	-0.11608421875517998	0.04242670346368073	-2.7361121482029254	0.006216983422513298	0.01649631914348904	P-val < 0.05	ENSG00000006607.14	FARP2	8400	9526	10127	6645	7354	7462
2065.8112436420943	-0.1399031400171972	0.07789463969529278	-1.7960560645054453	0.07248560097861984	0.1382896625125543	Not Sig	ENSG00000006625.18	GGCT	2022.81	2488.78	2687.86	1614.98	1668.43	2139.4
5692.22345497949	-0.20206264792637862	0.05531806934587585	-3.6527422289990508	2.5945465289028497e-4	9.469171504328532e-4	P-val < 0.05	ENSG00000006634.8	DBF4	5677	6980.99	7586.99	4575.99	4988	4979.99
197.95334357729908	-0.9720225051771589	0.17178918375925983	-5.658228788951707	1.5294316522196384e-8	1.0765330342716885e-7	P-val < 0.05	ENSG00000006638.13	TBXA2R	251	319	299	113	116	139
3873.307112331357	0.5993679705428673	0.05490690198301983	10.916077012107223	9.657772996425057e-28	3.4271726977452304e-26	P-val < 0.05	ENSG00000006652.15	IFRD1	2985.34	3477.41	3760.7	4028.49	4069.26	4741.87
4498.128473011375	-0.055797493996606336	0.050843241119301	-1.0974417202412499	0.27244834415406893	0.401623399952861	Not Sig	ENSG00000006695.12	COX10	4532.13	5294.7	5364.32	3805.21	4113.52	4200.6
2411.089603246463	0.009588557709546867	0.061032810242537226	0.15710496815471978	0.8751621221860939	0.9203616730411968	Not Sig	ENSG00000006704.11	GTF2IRD1	2333	2708	2935	2076	2114	2467
8185.898525930976	0.16614882528587327	0.04388134725030494	3.786320058455331	1.5289472100950827e-4	5.817146397006166e-4	P-val < 0.05	ENSG00000006712.15	PAF1	7468	8637	9510	7411	8047	8338
7635.5320218581055	-0.3761456352608728	0.04231780824951867	-8.888589717194325	6.188940207342172e-19	1.2159133390114492e-17	P-val < 0.05	ENSG00000006715.16	VPS41	8806	9523	10240	5510	6204	6574
10266.06556417134	-0.179517329230796	0.04097345609220728	-4.381307957688692	1.179689943922772e-5	5.4533740004056744e-5	P-val < 0.05	ENSG00000006740.18	ARHGAP44	10907	12378	12838	8318	8878	9262
14369.094053613831	-0.0644872836106697	0.03989001656282061	-1.6166271455192855	0.10595878868776688	0.1888202184860805	Not Sig	ENSG00000006744.19	ELAC2	14473	16415	17846	11653	13113	13895
34.84414773430881	0.3370750303984345	0.37999979870037814	0.887040023576989	0.3750573526534971	0.5131955543879839	Not Sig	ENSG00000006747.15	SCIN	33	31	38	33	35	39
2329.078034641415	-0.48667996615643355	0.0688290157553672	-7.070854650692616	1.539823609263308e-12	1.7062842814478504e-11	P-val < 0.05	ENSG00000006756.16	ARSD	2643	2946	3445	1507	1849	1994
4756.670714908847	-0.03603188597612299	0.05281141807119672	-0.6822745400918279	0.49506536882531643	0.6285492868306336	Not Sig	ENSG00000006831.10	ADIPOR2	4733	5396	5850	3880	4184	4877
260.6237701511206	0.06940353421036916	0.14907698973918715	0.4655549748609217	0.6415340778330725	0.7526026922005348	Not Sig	ENSG00000006837.12	CDKL3	244	308.29	290.51	224.97	229.64	280.23
