<<<<<<< HEAD
geneset	sample_id	gsva_score
HALLMARK_COAGULATION	Treated2	-0.5279752281568743
HALLMARK_COAGULATION	Treated3	-0.38307740567059756
HALLMARK_COMPLEMENT	CTRL1	-0.32706577219939115
HALLMARK_COMPLEMENT	CTRL2	0.04018123311280533
HALLMARK_COMPLEMENT	CTRL3	0.06606523421078847
HALLMARK_COMPLEMENT	Treated1	-0.33445956660902015
HALLMARK_COMPLEMENT	Treated2	-0.41008336721606886
HALLMARK_COMPLEMENT	Treated3	-0.13152743448719212
HALLMARK_DNA_REPAIR	CTRL1	-0.26926997845295503
HALLMARK_DNA_REPAIR	CTRL2	0.21471925050868376
HALLMARK_DNA_REPAIR	CTRL3	0.2626214231849884
HALLMARK_DNA_REPAIR	Treated1	-0.5900347660010339
HALLMARK_DNA_REPAIR	Treated2	-0.4496004806943279
HALLMARK_DNA_REPAIR	Treated3	0.06904604824715226
HALLMARK_E2F_TARGETS	CTRL1	-0.332454204523541
HALLMARK_E2F_TARGETS	CTRL2	0.34751207045776633
HALLMARK_E2F_TARGETS	CTRL3	0.4306339871419228
HALLMARK_E2F_TARGETS	Treated1	-0.6161850775946514
HALLMARK_E2F_TARGETS	Treated2	-0.40279143248449983
HALLMARK_E2F_TARGETS	Treated3	-0.21476031957241057
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	CTRL1	-0.2944073013858566
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	CTRL2	-0.023977034083572157
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	CTRL3	0.28897733602391973
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Treated1	-0.19761428151232052
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Treated2	-0.27395334418854456
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Treated3	0.11506927292248635
HALLMARK_ESTROGEN_RESPONSE_EARLY	CTRL1	-0.07482578644600756
HALLMARK_ESTROGEN_RESPONSE_EARLY	CTRL2	0.21307755076149226
HALLMARK_ESTROGEN_RESPONSE_EARLY	CTRL3	0.27867392413625813
HALLMARK_ESTROGEN_RESPONSE_EARLY	Treated1	-0.4499076203502908
HALLMARK_ESTROGEN_RESPONSE_EARLY	Treated2	-0.3601812208452874
HALLMARK_ESTROGEN_RESPONSE_EARLY	Treated3	-0.18600090269846137
HALLMARK_ESTROGEN_RESPONSE_LATE	CTRL1	-0.024931121406856244
HALLMARK_ESTROGEN_RESPONSE_LATE	CTRL2	0.17485123069974634
HALLMARK_ESTROGEN_RESPONSE_LATE	CTRL3	0.2785691336741466
HALLMARK_ESTROGEN_RESPONSE_LATE	Treated1	-0.43516970058190013
HALLMARK_ESTROGEN_RESPONSE_LATE	Treated2	-0.40072179148242343
HALLMARK_ESTROGEN_RESPONSE_LATE	Treated3	-0.2321176869267423
HALLMARK_FATTY_ACID_METABOLISM	CTRL1	-0.13278563849560968
HALLMARK_FATTY_ACID_METABOLISM	CTRL2	0.306252611793638
HALLMARK_FATTY_ACID_METABOLISM	CTRL3	0.41222877521603407
HALLMARK_FATTY_ACID_METABOLISM	Treated1	-0.48416663030308876
HALLMARK_FATTY_ACID_METABOLISM	Treated2	-0.47460451627750916
HALLMARK_FATTY_ACID_METABOLISM	Treated3	-0.1712071632247298
HALLMARK_G2M_CHECKPOINT	CTRL1	-0.3312315544533177
HALLMARK_G2M_CHECKPOINT	CTRL2	0.41414338934506123
HALLMARK_G2M_CHECKPOINT	CTRL3	0.5309941910413095
HALLMARK_G2M_CHECKPOINT	Treated1	-0.590568905588358
HALLMARK_G2M_CHECKPOINT	Treated2	-0.31078918490842794
HALLMARK_G2M_CHECKPOINT	Treated3	-0.1974219969539386
HALLMARK_GLYCOLYSIS	CTRL1	-0.2767017685346793
HALLMARK_GLYCOLYSIS	CTRL2	0.2568170113457204
HALLMARK_GLYCOLYSIS	CTRL3	0.2662550959662681
HALLMARK_GLYCOLYSIS	Treated1	-0.4887530082081905
HALLMARK_GLYCOLYSIS	Treated2	-0.42433809864271954
HALLMARK_GLYCOLYSIS	Treated3	-0.10202393954297419
HALLMARK_HEDGEHOG_SIGNALING	CTRL1	-0.28485123323295447
HALLMARK_HEDGEHOG_SIGNALING	CTRL2	0.23977955577366153
HALLMARK_HEDGEHOG_SIGNALING	CTRL3	0.3297348525265388
HALLMARK_HEDGEHOG_SIGNALING	Treated1	-0.2605788284852192
HALLMARK_HEDGEHOG_SIGNALING	Treated2	-0.3129820270046838
HALLMARK_HEDGEHOG_SIGNALING	Treated3	-0.08961267844911398
HALLMARK_HEME_METABOLISM	CTRL1	-0.22119124398644513
HALLMARK_HEME_METABOLISM	CTRL2	0.233828600335162
HALLMARK_HEME_METABOLISM	CTRL3	0.2596427085700522
HALLMARK_HEME_METABOLISM	Treated1	-0.4794450181727176
HALLMARK_HEME_METABOLISM	Treated2	-0.3827228720400739
HALLMARK_HEME_METABOLISM	Treated3	-0.1650576386385987
HALLMARK_HYPOXIA	CTRL1	-0.3178646816753007
HALLMARK_HYPOXIA	CTRL2	0.1310447219263122
HALLMARK_HYPOXIA	CTRL3	0.1691183223593657
HALLMARK_HYPOXIA	Treated1	-0.37741906003030734
HALLMARK_HYPOXIA	Treated2	-0.38430812652433954
HALLMARK_HYPOXIA	Treated3	0.06598423824683182
HALLMARK_IL2_STAT5_SIGNALING	CTRL1	-0.1697084747552257
HALLMARK_IL2_STAT5_SIGNALING	CTRL2	0.05425811907795561
HALLMARK_IL2_STAT5_SIGNALING	CTRL3	0.1776117087825052
HALLMARK_IL2_STAT5_SIGNALING	Treated1	-0.376261423776977
HALLMARK_IL2_STAT5_SIGNALING	Treated2	-0.22120205914947416
HALLMARK_IL2_STAT5_SIGNALING	Treated3	-0.02594683530644215
HALLMARK_IL6_JAK_STAT3_SIGNALING	CTRL1	-0.27791270115673444
HALLMARK_IL6_JAK_STAT3_SIGNALING	CTRL2	-0.10984774295699276
HALLMARK_IL6_JAK_STAT3_SIGNALING	CTRL3	0.1802806674865013
HALLMARK_IL6_JAK_STAT3_SIGNALING	Treated1	-0.26745675486392656
HALLMARK_IL6_JAK_STAT3_SIGNALING	Treated2	-0.2703308078986252
HALLMARK_IL6_JAK_STAT3_SIGNALING	Treated3	-0.16232891606653657
HALLMARK_INFLAMMATORY_RESPONSE	CTRL1	-0.34737161049135823
HALLMARK_INFLAMMATORY_RESPONSE	CTRL2	-0.15337019957406695
HALLMARK_INFLAMMATORY_RESPONSE	CTRL3	-0.11790567079055024
HALLMARK_INFLAMMATORY_RESPONSE	Treated1	-0.13478779003391927
HALLMARK_INFLAMMATORY_RESPONSE	Treated2	-0.04417327391003309
HALLMARK_INFLAMMATORY_RESPONSE	Treated3	0.0054167840981592386
HALLMARK_INTERFERON_ALPHA_RESPONSE	CTRL1	-0.4269530943737667
HALLMARK_INTERFERON_ALPHA_RESPONSE	CTRL2	-0.025561070703800454
HALLMARK_INTERFERON_ALPHA_RESPONSE	CTRL3	-0.2767831347536525
HALLMARK_INTERFERON_ALPHA_RESPONSE	Treated1	-0.49164883677024773
HALLMARK_INTERFERON_ALPHA_RESPONSE	Treated2	-0.448149808953075
HALLMARK_INTERFERON_ALPHA_RESPONSE	Treated3	-0.19358714794078075
HALLMARK_INTERFERON_GAMMA_RESPONSE	CTRL1	-0.3746012302920765
HALLMARK_INTERFERON_GAMMA_RESPONSE	CTRL2	-0.04338064835281563
HALLMARK_INTERFERON_GAMMA_RESPONSE	CTRL3	-0.23261886372304605
HALLMARK_INTERFERON_GAMMA_RESPONSE	Treated1	-0.4974110632425141
HALLMARK_INTERFERON_GAMMA_RESPONSE	Treated2	-0.41593028581324193
HALLMARK_INTERFERON_GAMMA_RESPONSE	Treated3	-0.24728255968227505
HALLMARK_KRAS_SIGNALING_DN	CTRL1	0.023783893930280825
HALLMARK_KRAS_SIGNALING_DN	CTRL2	-0.0015137841363901672
HALLMARK_KRAS_SIGNALING_DN	CTRL3	-0.06765612090118991
HALLMARK_KRAS_SIGNALING_DN	Treated1	-0.13972238407713006
HALLMARK_KRAS_SIGNALING_DN	Treated2	-0.25005974832354555
HALLMARK_KRAS_SIGNALING_DN	Treated3	-0.24558577304016446
HALLMARK_KRAS_SIGNALING_UP	CTRL1	-0.23065402906817298
HALLMARK_KRAS_SIGNALING_UP	CTRL2	0.10957797755988744
HALLMARK_KRAS_SIGNALING_UP	CTRL3	-0.03211841565117829
HALLMARK_KRAS_SIGNALING_UP	Treated1	-0.12162733906811456
HALLMARK_KRAS_SIGNALING_UP	Treated2	-0.299472384897779
HALLMARK_KRAS_SIGNALING_UP	Treated3	-0.11969246452159271
HALLMARK_MITOTIC_SPINDLE	CTRL1	-0.33556465560469
HALLMARK_MITOTIC_SPINDLE	CTRL2	0.2649822401585733
HALLMARK_MITOTIC_SPINDLE	CTRL3	0.4312883168358215
HALLMARK_MITOTIC_SPINDLE	Treated1	-0.5360713468025916
HALLMARK_MITOTIC_SPINDLE	Treated2	-0.32247789902103424
HALLMARK_MITOTIC_SPINDLE	Treated3	-0.2238166997485417
HALLMARK_MTORC1_SIGNALING	CTRL1	-0.39725015560220056
HALLMARK_MTORC1_SIGNALING	CTRL2	0.29892541643553605
HALLMARK_MTORC1_SIGNALING	CTRL3	0.39866178575513456
HALLMARK_MTORC1_SIGNALING	Treated1	-0.524183107239054
HALLMARK_MTORC1_SIGNALING	Treated2	-0.3779215689325173
HALLMARK_MTORC1_SIGNALING	Treated3	0.1579043938419032
HALLMARK_MYC_TARGETS_V1	CTRL1	-0.5322744140963915
HALLMARK_MYC_TARGETS_V1	CTRL2	0.23151537874189382
HALLMARK_MYC_TARGETS_V1	CTRL3	0.2886262274395458
HALLMARK_MYC_TARGETS_V1	Treated1	-0.6247338038693218
HALLMARK_MYC_TARGETS_V1	Treated2	-0.4115386644571494
HALLMARK_MYC_TARGETS_V1	Treated3	0.08465898958277501
HALLMARK_MYC_TARGETS_V2	CTRL1	-0.6508452011938574
HALLMARK_MYC_TARGETS_V2	CTRL2	0.08335135064656393
HALLMARK_MYC_TARGETS_V2	CTRL3	0.4569515945456056
HALLMARK_MYC_TARGETS_V2	Treated1	-0.4563464330726231
HALLMARK_MYC_TARGETS_V2	Treated2	0.17205502639201242
HALLMARK_MYC_TARGETS_V2	Treated3	0.2980818082376603
HALLMARK_MYOGENESIS	CTRL1	-0.19444288091350076
HALLMARK_MYOGENESIS	CTRL2	0.2147624106794241
HALLMARK_MYOGENESIS	CTRL3	0.20612139277201438
HALLMARK_MYOGENESIS	Treated1	-0.3197756724672142
HALLMARK_MYOGENESIS	Treated2	-0.2509179960061231
HALLMARK_MYOGENESIS	Treated3	-0.05214652852639079
HALLMARK_NOTCH_SIGNALING	CTRL1	-0.061649471784902155
HALLMARK_NOTCH_SIGNALING	CTRL2	0.09404238905488985
HALLMARK_NOTCH_SIGNALING	CTRL3	0.261525526574371
HALLMARK_NOTCH_SIGNALING	Treated1	-0.4985483393459758
HALLMARK_NOTCH_SIGNALING	Treated2	-0.3625342286750585
HALLMARK_NOTCH_SIGNALING	Treated3	-0.12758006009659012
HALLMARK_OXIDATIVE_PHOSPHORYLATION	CTRL1	-0.3311848823687712
HALLMARK_OXIDATIVE_PHOSPHORYLATION	CTRL2	0.3269782728648156
HALLMARK_OXIDATIVE_PHOSPHORYLATION	CTRL3	0.3684869751668032
HALLMARK_OXIDATIVE_PHOSPHORYLATION	Treated1	-0.6143539181327179
HALLMARK_OXIDATIVE_PHOSPHORYLATION	Treated2	-0.5359417893919288
HALLMARK_OXIDATIVE_PHOSPHORYLATION	Treated3	0.19694241146672434
HALLMARK_P53_PATHWAY	CTRL1	-0.32739302914029234
HALLMARK_P53_PATHWAY	CTRL2	0.2072467567045191
HALLMARK_P53_PATHWAY	CTRL3	0.20151909470164564
HALLMARK_P53_PATHWAY	Treated1	-0.4178647880227631
HALLMARK_P53_PATHWAY	Treated2	-0.3708289997536004
HALLMARK_P53_PATHWAY	Treated3	0.03668544394519385
HALLMARK_PANCREAS_BETA_CELLS	CTRL1	-0.09900721986693645
HALLMARK_PANCREAS_BETA_CELLS	CTRL2	0.19565207027879844
HALLMARK_PANCREAS_BETA_CELLS	CTRL3	-0.1083913214360037
HALLMARK_PANCREAS_BETA_CELLS	Treated1	-0.32410839323760343
HALLMARK_PANCREAS_BETA_CELLS	Treated2	-0.27306850416199224
HALLMARK_PANCREAS_BETA_CELLS	Treated3	-0.19328701131124865
HALLMARK_PEROXISOME	CTRL1	-0.1391713208932144
HALLMARK_PEROXISOME	CTRL2	0.3041103208763692
HALLMARK_PEROXISOME	CTRL3	0.325898396728459
HALLMARK_PEROXISOME	Treated1	-0.4858731572831091
HALLMARK_PEROXISOME	Treated2	-0.40655879913139586
HALLMARK_PEROXISOME	Treated3	-0.07176188375660375
HALLMARK_PI3K_AKT_MTOR_SIGNALING	CTRL1	-0.3402486578079836
HALLMARK_PI3K_AKT_MTOR_SIGNALING	CTRL2	0.14176065828053214
HALLMARK_PI3K_AKT_MTOR_SIGNALING	CTRL3	0.3180851181339912
HALLMARK_PI3K_AKT_MTOR_SIGNALING	Treated1	-0.5128024836469849
HALLMARK_PI3K_AKT_MTOR_SIGNALING	Treated2	-0.3515674059228213
HALLMARK_PI3K_AKT_MTOR_SIGNALING	Treated3	-0.07157263362021947
HALLMARK_PROTEIN_SECRETION	CTRL1	-0.3667651931607514
HALLMARK_PROTEIN_SECRETION	CTRL2	0.290368409692995
HALLMARK_PROTEIN_SECRETION	CTRL3	0.5209459455269565
HALLMARK_PROTEIN_SECRETION	Treated1	-0.5623771946277646
HALLMARK_PROTEIN_SECRETION	Treated2	-0.29824612674575124
HALLMARK_PROTEIN_SECRETION	Treated3	0.20051380768220453
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	CTRL1	-0.24515218105929804
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	CTRL2	0.1505746654206459
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	CTRL3	0.21740507372611884
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Treated1	-0.5219419729624337
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Treated2	-0.5859446006532165
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Treated3	-0.07876193812767303
HALLMARK_SPERMATOGENESIS	CTRL1	-0.10653264662589401
HALLMARK_SPERMATOGENESIS	CTRL2	0.2793577023821422
HALLMARK_SPERMATOGENESIS	CTRL3	0.17446881306952344
HALLMARK_SPERMATOGENESIS	Treated1	-0.37773427328902254
HALLMARK_SPERMATOGENESIS	Treated2	-0.2891235604848717
HALLMARK_SPERMATOGENESIS	Treated3	-0.23727370155714947
HALLMARK_TGF_BETA_SIGNALING	CTRL1	-0.4613285270058692
HALLMARK_TGF_BETA_SIGNALING	CTRL2	0.11116760743121902
HALLMARK_TGF_BETA_SIGNALING	CTRL3	0.2702038962815507
HALLMARK_TGF_BETA_SIGNALING	Treated1	-0.3360621052211907
HALLMARK_TGF_BETA_SIGNALING	Treated2	-0.32971122162255234
HALLMARK_TGF_BETA_SIGNALING	Treated3	0.07336198523108664
HALLMARK_TNFA_SIGNALING_VIA_NFKB	CTRL1	-0.540737102967806
HALLMARK_TNFA_SIGNALING_VIA_NFKB	CTRL2	-0.3135318167986119
HALLMARK_TNFA_SIGNALING_VIA_NFKB	CTRL3	-0.17497257605073874
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Treated1	-0.016233007242527187
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Treated2	-0.040169059538235824
HALLMARK_TNFA_SIGNALING_VIA_NFKB	Treated3	0.1926115544172519
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	CTRL1	-0.4858523467077739
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	CTRL2	0.2523485356201193
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	CTRL3	0.4793897551209949
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Treated1	-0.508007365238027
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Treated2	-0.2132586793200302
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Treated3	0.23820034822238023
HALLMARK_UV_RESPONSE_DN	CTRL1	-0.2881415371198852
HALLMARK_UV_RESPONSE_DN	CTRL2	0.22022761328420332
HALLMARK_UV_RESPONSE_DN	CTRL3	0.32287036139779507
HALLMARK_UV_RESPONSE_DN	Treated1	-0.40329105060546083
HALLMARK_UV_RESPONSE_DN	Treated2	-0.3289299087622055
HALLMARK_UV_RESPONSE_DN	Treated3	-0.09028359595486697
HALLMARK_UV_RESPONSE_UP	CTRL1	-0.4254957277994376
HALLMARK_UV_RESPONSE_UP	CTRL2	0.0677005237738843
HALLMARK_UV_RESPONSE_UP	CTRL3	0.1747841253801604
HALLMARK_UV_RESPONSE_UP	Treated1	-0.505195964483908
HALLMARK_UV_RESPONSE_UP	Treated2	-0.43972442552335905
HALLMARK_UV_RESPONSE_UP	Treated3	-0.13437570728835557
HALLMARK_WNT_BETA_CATENIN_SIGNALING	CTRL1	-0.38988461705689625
HALLMARK_WNT_BETA_CATENIN_SIGNALING	CTRL2	0.0935002386823271
HALLMARK_WNT_BETA_CATENIN_SIGNALING	CTRL3	0.2694345835978559
HALLMARK_WNT_BETA_CATENIN_SIGNALING	Treated1	-0.5030433845353127
HALLMARK_WNT_BETA_CATENIN_SIGNALING	Treated2	-0.35834006498177906
HALLMARK_WNT_BETA_CATENIN_SIGNALING	Treated3	-0.21815564260676296
HALLMARK_XENOBIOTIC_METABOLISM	CTRL1	-0.06917056001652577
HALLMARK_XENOBIOTIC_METABOLISM	CTRL2	0.2311785741578985
HALLMARK_XENOBIOTIC_METABOLISM	CTRL3	0.21063935707039427
HALLMARK_XENOBIOTIC_METABOLISM	Treated1	-0.4144138339390037
HALLMARK_XENOBIOTIC_METABOLISM	Treated2	-0.496338539646667
HALLMARK_XENOBIOTIC_METABOLISM	Treated3	-0.2824062162076298
=======
sample_id	geneset	gsva_score
CTRL1	HALLMARK_ADIPOGENESIS	-0.1594397123114627
CTRL2	HALLMARK_ADIPOGENESIS	0.33839308343427205
CTRL3	HALLMARK_ADIPOGENESIS	0.42127103165353874
Treated1	HALLMARK_ADIPOGENESIS	-0.5099422125902987
Treated2	HALLMARK_ADIPOGENESIS	-0.4695485631718116
Treated3	HALLMARK_ADIPOGENESIS	-0.08121151176066757
CTRL1	HALLMARK_ALLOGRAFT_REJECTION	-0.40824617397527524
CTRL2	HALLMARK_ALLOGRAFT_REJECTION	-0.29522508652139207
CTRL3	HALLMARK_ALLOGRAFT_REJECTION	-0.4487278663081023
Treated1	HALLMARK_ALLOGRAFT_REJECTION	-0.5268965507652902
Treated2	HALLMARK_ALLOGRAFT_REJECTION	-0.4548837452020926
Treated3	HALLMARK_ALLOGRAFT_REJECTION	-0.28462422562644213
CTRL1	HALLMARK_ANDROGEN_RESPONSE	-0.2939259733790014
CTRL2	HALLMARK_ANDROGEN_RESPONSE	0.41375031295060377
CTRL3	HALLMARK_ANDROGEN_RESPONSE	0.34844533945133277
Treated1	HALLMARK_ANDROGEN_RESPONSE	-0.47939971091920697
Treated2	HALLMARK_ANDROGEN_RESPONSE	-0.3649589607524171
Treated3	HALLMARK_ANDROGEN_RESPONSE	-0.031106935988394535
CTRL1	HALLMARK_ANGIOGENESIS	-0.1607622500452657
CTRL2	HALLMARK_ANGIOGENESIS	0.19658617009091706
CTRL3	HALLMARK_ANGIOGENESIS	0.4197824160768291
Treated1	HALLMARK_ANGIOGENESIS	-0.3973874627384494
Treated2	HALLMARK_ANGIOGENESIS	-0.41597517235469544
Treated3	HALLMARK_ANGIOGENESIS	0.08501360299966072
CTRL1	HALLMARK_APICAL_JUNCTION	-0.27133360735877354
CTRL2	HALLMARK_APICAL_JUNCTION	0.06079945696271816
CTRL3	HALLMARK_APICAL_JUNCTION	-0.009961104754077216
Treated1	HALLMARK_APICAL_JUNCTION	-0.4163445001603251
Treated2	HALLMARK_APICAL_JUNCTION	-0.33095134625606676
Treated3	HALLMARK_APICAL_JUNCTION	-0.030436011524353768
CTRL1	HALLMARK_APICAL_SURFACE	-0.1009083054080405
CTRL2	HALLMARK_APICAL_SURFACE	-0.0016425060474262454
CTRL3	HALLMARK_APICAL_SURFACE	0.2089849961653932
Treated1	HALLMARK_APICAL_SURFACE	-0.14696944237229612
Treated2	HALLMARK_APICAL_SURFACE	-0.4352098354842371
Treated3	HALLMARK_APICAL_SURFACE	-0.17194546155611565
CTRL1	HALLMARK_APOPTOSIS	-0.37921711742410236
CTRL2	HALLMARK_APOPTOSIS	-0.04890743153677457
CTRL3	HALLMARK_APOPTOSIS	0.10908197253466828
Treated1	HALLMARK_APOPTOSIS	-0.4330912984953695
Treated2	HALLMARK_APOPTOSIS	-0.3477222588416683
Treated3	HALLMARK_APOPTOSIS	0.0429302776789168
CTRL1	HALLMARK_BILE_ACID_METABOLISM	0.17383829820238983
CTRL2	HALLMARK_BILE_ACID_METABOLISM	0.44431933388215317
CTRL3	HALLMARK_BILE_ACID_METABOLISM	0.3496555470800246
Treated1	HALLMARK_BILE_ACID_METABOLISM	-0.44255351499498985
Treated2	HALLMARK_BILE_ACID_METABOLISM	-0.44269042479259185
Treated3	HALLMARK_BILE_ACID_METABOLISM	-0.3496944284964577
CTRL1	HALLMARK_CHOLESTEROL_HOMEOSTASIS	-0.35749840225651947
CTRL2	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.22917956264879685
CTRL3	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.3759278559617384
Treated1	HALLMARK_CHOLESTEROL_HOMEOSTASIS	-0.467984879516464
Treated2	HALLMARK_CHOLESTEROL_HOMEOSTASIS	-0.3859555616366387
Treated3	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.18908755639936325
CTRL1	HALLMARK_COAGULATION	0.04445313063832795
CTRL2	HALLMARK_COAGULATION	0.1779048795802002
CTRL3	HALLMARK_COAGULATION	0.133771944567166
Treated1	HALLMARK_COAGULATION	-0.38270466864705416
Treated2	HALLMARK_COAGULATION	-0.5279752281568743
Treated3	HALLMARK_COAGULATION	-0.38307740567059756
CTRL1	HALLMARK_COMPLEMENT	-0.32706577219939115
CTRL2	HALLMARK_COMPLEMENT	0.04018123311280533
CTRL3	HALLMARK_COMPLEMENT	0.06606523421078847
Treated1	HALLMARK_COMPLEMENT	-0.33445956660902015
Treated2	HALLMARK_COMPLEMENT	-0.41008336721606886
Treated3	HALLMARK_COMPLEMENT	-0.13152743448719212
CTRL1	HALLMARK_DNA_REPAIR	-0.26926997845295503
CTRL2	HALLMARK_DNA_REPAIR	0.21471925050868376
CTRL3	HALLMARK_DNA_REPAIR	0.2626214231849884
Treated1	HALLMARK_DNA_REPAIR	-0.5900347660010339
Treated2	HALLMARK_DNA_REPAIR	-0.4496004806943279
Treated3	HALLMARK_DNA_REPAIR	0.06904604824715226
CTRL1	HALLMARK_E2F_TARGETS	-0.332454204523541
CTRL2	HALLMARK_E2F_TARGETS	0.34751207045776633
CTRL3	HALLMARK_E2F_TARGETS	0.4306339871419228
Treated1	HALLMARK_E2F_TARGETS	-0.6161850775946514
Treated2	HALLMARK_E2F_TARGETS	-0.40279143248449983
Treated3	HALLMARK_E2F_TARGETS	-0.21476031957241057
CTRL1	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-0.2944073013858566
CTRL2	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-0.023977034083572157
CTRL3	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.28897733602391973
