sample_id	geneset	gsva_score
Treated2	HALLMARK_MYC_TARGETS_V1	0.17917492697762255
Treated3	HALLMARK_MYC_TARGETS_V1	0.5939513615539174
CTRL1	HALLMARK_MYC_TARGETS_V2	-0.9175336367965861
CTRL2	HALLMARK_MYC_TARGETS_V2	-0.6037316973282365
CTRL3	HALLMARK_MYC_TARGETS_V2	-0.6726608787290131
Treated1	HALLMARK_MYC_TARGETS_V2	0.46490496059341707
Treated2	HALLMARK_MYC_TARGETS_V2	0.6652349223999291
Treated3	HALLMARK_MYC_TARGETS_V2	0.7358831710709323
CTRL1	HALLMARK_MYOGENESIS	0.0031643673637868353
CTRL2	HALLMARK_MYOGENESIS	-0.04827697336048695
CTRL3	HALLMARK_MYOGENESIS	0.10913301701630507
Treated1	HALLMARK_MYOGENESIS	-0.28710953802146677
Treated2	HALLMARK_MYOGENESIS	-0.1934509353900326
Treated3	HALLMARK_MYOGENESIS	-0.026725228913866972
CTRL1	HALLMARK_NOTCH_SIGNALING	0.7347905080432968
CTRL2	HALLMARK_NOTCH_SIGNALING	-0.5779944289693475
CTRL3	HALLMARK_NOTCH_SIGNALING	0.47909895196197166
Treated1	HALLMARK_NOTCH_SIGNALING	0.10344106458468993
Treated2	HALLMARK_NOTCH_SIGNALING	0.09108074255482357
Treated3	HALLMARK_NOTCH_SIGNALING	-0.6146703806870906
CTRL1	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-0.002785515320337273
CTRL2	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.43020836132284135
CTRL3	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-0.3412099425330588
Treated1	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.14902506963788034
Treated2	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-0.3308397057972413
Treated3	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.584109156450628
CTRL1	HALLMARK_P53_PATHWAY	-0.09672746510807842
CTRL2	HALLMARK_P53_PATHWAY	-0.18100352500550831
CTRL3	HALLMARK_P53_PATHWAY	-0.6367372515125265
Treated1	HALLMARK_P53_PATHWAY	0.029622655269230524
Treated2	HALLMARK_P53_PATHWAY	0.1703543853444993
Treated3	HALLMARK_P53_PATHWAY	0.2811696223094664
CTRL1	HALLMARK_PEROXISOME	0.6146308360477747
CTRL2	HALLMARK_PEROXISOME	0.4450733752620555
CTRL3	HALLMARK_PEROXISOME	-0.2388888888888852
Treated1	HALLMARK_PEROXISOME	-0.053730158730155075
Treated2	HALLMARK_PEROXISOME	-0.6282242063492003
Treated3	HALLMARK_PEROXISOME	-0.21388888888888524
CTRL1	HALLMARK_PI3K_AKT_MTOR_SIGNALING	-0.2941426946095677
CTRL2	HALLMARK_PI3K_AKT_MTOR_SIGNALING	-0.014193156795214684
CTRL3	HALLMARK_PI3K_AKT_MTOR_SIGNALING	-0.3962593342173074
Treated1	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.3891201845906911
Treated2	HALLMARK_PI3K_AKT_MTOR_SIGNALING	-0.06617853029973048
Treated3	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.35822706053867875
CTRL1	HALLMARK_PROTEIN_SECRETION	-0.4147018030513172
CTRL2	HALLMARK_PROTEIN_SECRETION	-0.006934812760055253
CTRL3	HALLMARK_PROTEIN_SECRETION	0.3925104022191403
Treated1	HALLMARK_PROTEIN_SECRETION	-0.7864077669902907
Treated2	HALLMARK_PROTEIN_SECRETION	0.0013869625520114837
Treated3	HALLMARK_PROTEIN_SECRETION	0.46463245492371724
CTRL1	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.3208021638983973
CTRL2	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	-0.4255454273759711
CTRL3	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.14016978117468873
Treated1	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	-0.07036588519950102
Treated2	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	-0.7558392344591326
Treated3	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.08280174680476365
CTRL1	HALLMARK_SPERMATOGENESIS	0.09562522548817162
CTRL2	HALLMARK_SPERMATOGENESIS	0.2783084567895552
CTRL3	HALLMARK_SPERMATOGENESIS	-0.44694872168520355
Treated1	HALLMARK_SPERMATOGENESIS	-0.50620352853182915
Treated2	HALLMARK_SPERMATOGENESIS	-0.1493338452132098
Treated3	HALLMARK_SPERMATOGENESIS	-0.6164712396586514
CTRL1	HALLMARK_TGF_BETA_SIGNALING	0.07547156417617329
CTRL2	HALLMARK_TGF_BETA_SIGNALING	-0.3003423163405702
CTRL3	HALLMARK_TGF_BETA_SIGNALING	0.5185165606002075
Treated1	HALLMARK_TGF_BETA_SIGNALING	0.4717154676745088
Treated2	HALLMARK_TGF_BETA_SIGNALING	0.30332720304865246
Treated3	HALLMARK_TGF_BETA_SIGNALING	-0.21166454212108313
CTRL1	HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.7110982351320514
CTRL2	HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.7556726563863935
CTRL3	HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.8080981962428235
Treated1	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.7828150323948655
Treated2	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.7418476797467464
Treated3	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.516454557866255
CTRL1	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	-0.5640141273900807
CTRL2	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.018957674813047415
CTRL3	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	-0.3657612340710913
Treated1	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.435874674897045
Treated2	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	-0.014263378754011624
Treated3	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.494397759103643
CTRL1	HALLMARK_UV_RESPONSE_DN	0.3116428223358523
CTRL2	HALLMARK_UV_RESPONSE_DN	-0.062262002642619635
CTRL3	HALLMARK_UV_RESPONSE_DN	-0.15894986167646244
Treated1	HALLMARK_UV_RESPONSE_DN	0.01736852710054554
Treated2	HALLMARK_UV_RESPONSE_DN	-0.4214440417810636
Treated3	HALLMARK_UV_RESPONSE_DN	-0.494414022769534
CTRL1	HALLMARK_UV_RESPONSE_UP	-0.6293472108540951
CTRL2	HALLMARK_UV_RESPONSE_UP	-0.4685464367152652
CTRL3	HALLMARK_UV_RESPONSE_UP	-0.6954916581909306
Treated1	HALLMARK_UV_RESPONSE_UP	-0.3589128054762694
Treated2	HALLMARK_UV_RESPONSE_UP	-0.41983380325239184
Treated3	HALLMARK_UV_RESPONSE_UP	-0.3003444664469426
CTRL1	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.287086129399847
CTRL2	HALLMARK_WNT_BETA_CATENIN_SIGNALING	-0.09331476323119281
CTRL3	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.6378830083565501
Treated1	HALLMARK_WNT_BETA_CATENIN_SIGNALING	-0.4387186629526354
Treated2	HALLMARK_WNT_BETA_CATENIN_SIGNALING	-0.11039118323846336
Treated3	HALLMARK_WNT_BETA_CATENIN_SIGNALING	-0.0041782729805045216
CTRL1	HALLMARK_XENOBIOTIC_METABOLISM	0.6194235588972432
CTRL2	HALLMARK_XENOBIOTIC_METABOLISM	0.8513888888888892
CTRL3	HALLMARK_XENOBIOTIC_METABOLISM	-0.5361111111111063
Treated1	HALLMARK_XENOBIOTIC_METABOLISM	-0.6194444444444389
Treated2	HALLMARK_XENOBIOTIC_METABOLISM	-0.2861111111111072
Treated3	HALLMARK_XENOBIOTIC_METABOLISM	-0.3333333333333293
