gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Significant
RECQL	4376.503253402257	0.17630791326176193	0.052694090412727525	3.34587639488274	8.202295076999494e-4	0.0026981913160498885	P-val < 0.05
VPS50	3803.367552099551	-0.07397959220246428	0.052013736767540966	-1.422308736115092	0.1549366438884721	0.2569457877422745	Not Sig
HSPB6	930.084073443984	-0.5158926836114134	0.08458741478240099	-6.098929550436485	1.067811148481227e-9	8.778306399398176e-9	P-val < 0.05
ARHGAP33	3805.2311980629634	-0.9963315718807974	0.06056901602419176	-16.449525471618266	8.45278892297177e-61	1.1956907144763722e-58	P-val < 0.05
NDUFAB1	845.3075215894569	0.14495543064226887	0.09236386681431535	1.5693954318053998	0.11655582784144639	0.20412197616597563	Not Sig
PDK4	2412.155102814295	-0.48051954803834546	0.05853078024823103	-8.2096897734909	2.2176070922123195e-16	3.56747757398956e-15	P-val < 0.05
ZMYND10	228.2863023982098	-0.08687760068330627	0.1714966842721291	-0.5065847252501385	0.6124462281423988	0.7302996677768003	Not Sig
ABCB5	5.936752920301694	0.8472997498850668	0.9543845344447272	0.8877970244750838	0.37464994378840927	NA	Not Sig
ARX	3681.0714933585846	-0.12406785664034654	0.051714933945400374	-2.399072128204495	0.016436676656813712	0.038773165601829335	P-val < 0.05
SLC25A13	7835.422962877656	-0.09526321942702923	0.045782269858678594	-2.0807884738150637	0.03745327163315858	0.07905773947388244	P-val < 0.05
ST7	2102.007490617983	0.07750250004598941	0.0668732307520167	1.1589465496797784	0.24647797287970197	0.37156419091207793	Not Sig
CDC27	22364.014745588833	0.176861176636714	0.04013432623671527	4.406730926378918	1.049424181826301e-5	4.8930982935756444e-5	P-val < 0.05
HCCS	2323.824372610854	0.08909060569303599	0.07238650921143137	1.2307625642343683	0.21841168069073807	0.3377953538416324	Not Sig
DVL2	4109.598929658814	0.04613940168860272	0.04897582721419136	0.942085194126813	0.34614902413028764	0.48291814949913825	Not Sig
UPF1	7946.471492713907	0.49132343208209917	0.04471231815935819	10.988547503419174	4.3385174467556105e-28	1.5722143348127972e-26	P-val < 0.05
SKAP2	975.277225731239	-0.19468255397198275	0.08671789416076552	-2.2450101660801693	0.024767479943025014	0.05541679732861199	P-val < 0.05
SLC25A5	12832.486485983027	-0.12669238613075512	0.04756428855316151	-2.6636030935089874	0.007730871895494007	0.020033848824823446	P-val < 0.05
MCUB	2100.82856702565	-0.3586241109109765	0.06462620266415632	-5.549205989629969	2.8696990388148946e-8	1.9516046745733523e-7	P-val < 0.05
POLR2J	4028.9319161299063	-0.24942635641886735	0.06179988539411446	-4.03603266944928	5.436264962379405e-5	2.2394703884989753e-4	P-val < 0.05
DHX33	9109.037776719952	0.039241535111398766	0.04161956035206264	0.9428627976713833	0.34575108588145925	0.4825270818884541	Not Sig
THSD7A	59.75353858118061	0.6093560085619396	0.3305763162336031	1.8433141717609791	0.06528315318023872	0.1266820797517955	Not Sig
LIG3	6653.053849044471	-0.14599098412137398	0.04550305096354307	-3.208377922578018	0.001334859649825617	0.004170496005723265	P-val < 0.05
RPAP3	2901.1402065518937	-0.28985746571137105	0.05974536584982483	-4.851547255396393	1.2250201318500236e-6	6.626157153052699e-6	P-val < 0.05
ACSM3	31.38083617637109	-0.3208218136631225	0.42866003179028395	-0.7484295009339247	0.45420113375448995	0.5906745786481323	Not Sig
REXO5	448.0389052271743	-0.3152304170124525	0.12729722509002445	-2.4763337676019406	0.013273942237273871	0.03219967595442464	P-val < 0.05
CIAPIN1	3545.8154115106695	-0.09103457525424205	0.05265230485426347	-1.7289760724856589	0.08381337758282689	0.1555461624684548	Not Sig
SPPL2B	3622.0876150376475	0.31105015567862615	0.05198711907509048	5.983215866017573	2.1877451364574914e-9	1.7159786039724516e-8	P-val < 0.05
FAM214B	2401.0046358990226	-0.7758054676372637	0.05799808453734855	-13.376398097038438	8.307675066015342e-41	6.085668688537168e-39	P-val < 0.05
COPZ2	174.82189538998986	-0.5254788062092167	0.18393116049277308	-2.8569319347597086	0.004277575560909416	0.011862811293917391	P-val < 0.05
PRKAR2B	3067.675348732031	-0.6508908290835583	0.05949790371762461	-10.939727089758792	7.4423597788606235e-28	2.6547868073775695e-26	P-val < 0.05
MSL3	2724.6663132875246	-0.30150703533960665	0.057429626731277016	-5.2500260318669545	1.520777174369977e-7	9.389723246087477e-7	P-val < 0.05
CREBBP	29724.58250706126	0.12825061995309062	0.04829454745700826	2.6555921259487762	0.007916930553857173	0.020469451984137712	P-val < 0.05
TSPOAP1	174.46413656243377	-0.8236335908904319	0.1857641365633383	-4.433759961033195	9.260372626071794e-6	4.354413180498821e-5	P-val < 0.05
PON1	17.636524771055075	-1.6025558814391276	0.5856721424641631	-2.7362678967391503	0.006214041440543034	0.01649064613623731	P-val < 0.05
GCFC2	3663.189137311714	0.0018671606290319009	0.06455056051773464	0.0289255525289965	0.9769239661744692	0.9861551981005235	Not Sig
WDR54	2291.839271541849	0.06323649866702066	0.0739269763055626	0.8553913852183681	0.3923345111919505	0.5304662596610479	Not Sig
CROT	2439.975376020555	-0.3877825331502523	0.05860736689261031	-6.61661756380915	3.67510622733468e-11	3.533994553626892e-10	P-val < 0.05
ABCB4	56.21664723597462	-1.1923757667210992	0.33464529724604447	-3.5631033112783217	3.664963581477899e-4	0.0012994442596788718	P-val < 0.05
KMT2E	18236.072713820988	0.15885525092718022	0.042352461239631975	3.7507914836016414	1.7627725054812957e-4	6.651255860913697e-4	P-val < 0.05
RHBDD2	24305.814782302117	-0.09216869840611337	0.045702293529211895	-2.016719321694461	0.043724812402284714	0.0903434700496889	P-val < 0.05
IBTK	9527.352554382198	0.13086323075081502	0.04524906908767509	2.892064596892656	0.0038271924876961353	0.010737183027648124	P-val < 0.05
ZNF195	1755.6163824621087	0.1798933527614009	0.07570483284785273	2.376246614571362	0.01748976906318774	0.040951216125004984	P-val < 0.05
MYCBP2	10304.485150024746	0.36768125295117815	0.15438469685043896	2.3815913134665894	0.01723801643725634	0.04043560786191272	P-val < 0.05
FBXL3	7167.453230931518	-0.012969643970344225	0.04989649484537177	-0.2599309632978607	0.7949170266901275	0.865836160379806	Not Sig
ITGAL	7.3611052761896305	-0.14449294490555745	0.8574820100648548	-0.16850842724342271	0.8661833144876432	0.9139182278065234	Not Sig
PDK2	5270.085172514431	-0.6049704333262743	0.05036010167161939	-12.012891420892574	3.0402592734468667e-33	1.436837740960108e-31	P-val < 0.05
ITGA3	22456.646959921713	0.6944461734298547	0.046755045655378843	14.852860556451269	6.66623200372991e-50	6.702504148456088e-48	P-val < 0.05
ZFX	16186.074225373353	0.23296205873101447	0.04047445074165956	5.75578060880839	8.624233204076578e-9	6.270529856391871e-8	P-val < 0.05
LAMP2	29058.55456793966	0.10334006626019285	0.03762214032583723	2.746788602806402	0.006018191114183672	0.016022730781804426	P-val < 0.05
ITGA2B	31.436077553997638	0.5508737861350256	0.4382810620692162	1.256896165064116	0.20879123738146568	0.32613792322985624	Not Sig
ASB4	10.796704587708504	0.17162042238897215	0.7040087651228579	0.24377597395257194	0.8074043290617499	0.873407003501163	Not Sig
GDE1	8491.069731005644	-0.29445102161080244	0.04957467554628851	-5.939545107781285	2.8581402904870763e-9	2.2080344820406937e-8	P-val < 0.05
REX1BD	888.0174845014944	-0.16904889068697693	0.08849110795137631	-1.9103488994607813	0.05608830562057572	0.11141073373848814	Not Sig
CRLF1	356.13761484768037	-0.1529988263760959	0.14018316891898341	-1.091420800057096	0.2750877640500711	0.4044677511420078	Not Sig
OSBPL7	1722.868097665699	-0.598553751703853	0.07148984458066827	-8.372570330999283	5.637485679338352e-17	9.439221940319097e-16	P-val < 0.05
YBX2	418.19849048688474	-0.7268227719840207	0.12665591510624785	-5.738561609020083	9.548402871987636e-9	6.910631309362682e-8	P-val < 0.05
MAP3K14	3737.8460093925646	0.04335076404259109	0.04935081565387198	0.8784204165263856	0.3797156087087182	0.5181178053635257	Not Sig
CACNG3	32.38461223118839	-0.22847236854913833	0.4493770024789941	-0.5084202513452347	0.6111586535392672	0.7291458319418282	Not Sig
TMEM132A	688.7334993019182	0.021159876379782425	0.09845419910519974	0.21492101476720957	0.8298289003086922	0.8893625548245159	Not Sig
AP2B1	61009.72859607349	-0.3322330957785795	0.035444958013800286	-9.373211717424704	7.035830702661488e-21	1.5754576805926832e-19	P-val < 0.05
ZNF263	2264.831229392095	0.128901330322633	0.06010387314297488	2.14464265915115	0.0319814287704794	0.06915878603176627	P-val < 0.05
CX3CL1	540.6062002614344	-0.07351655674293184	0.10836822322256677	-0.6783958854058487	0.4975207172431374	0.6308121055433017	Not Sig
SPATA20	3166.1218579873434	-0.20540232748188095	0.053681350860970985	-3.8263256081958748	1.3007021969536935e-4	5.019511338046511e-4	P-val < 0.05
CACNA1G	34.32908489548792	-1.1686764619240508	0.45579762357232895	-2.5640249125577057	0.010346611783971593	0.025946858332441786	P-val < 0.05
TNFRSF12A	1395.7791611478276	1.5074932362465245	0.1988909000935483	7.579498285429225	3.4689378646022593e-14	4.552231896407993e-13	P-val < 0.05
DLX6	5477.215217609264	-0.044543038374071975	0.044342657121744324	-1.0045189274918167	0.3151285527405711	0.4495480418181843	Not Sig
MAP3K9	3675.807671259969	-0.1510136419976881	0.056457837481423974	-2.6748038666442957	0.007477298036225849	0.019438131815085982	P-val < 0.05
RALA	5019.268733323182	-0.08039533011754904	0.05252482374814771	-1.5306158951249063	0.12586435094582105	0.21732500229394186	Not Sig
BAIAP2L1	78.07486919531276	-1.056917949808983	0.2675349969917139	-3.9505782858072873	7.796259096515864e-5	3.12749990863753e-4	P-val < 0.05
KDM7A	1389.049676755422	0.5857943717145957	0.07531724929533991	7.777692058528755	7.385958874135151e-15	1.0333792801322381e-13	P-val < 0.05
ETV1	60.09828351348938	-0.2432719612331018	0.33335310709367943	-0.7297725926542425	0.46552919997527653	0.6010503460045218	Not Sig
AGK	2510.481980631322	-0.34780202553196676	0.05681939101527838	-6.121185379097867	9.288176679092297e-10	7.700476631562736e-9	P-val < 0.05
ALDH3B1	1853.3503636203657	-0.5243555907348096	0.06960154101675481	-7.533677890961988	4.9330728884577777e-14	6.34371523606003e-13	P-val < 0.05
PHTF2	12393.326392063545	0.2474324652595058	0.042770531707298956	5.785115484483923	7.24625310744899e-9	5.313832588018814e-8	P-val < 0.05
CCL26	19.463303211190553	0.3404427922182741	0.5343755736340884	0.6370852430679981	0.5240693202400744	0.6540821362689646	Not Sig
FARP2	8135.021479739189	-0.11608421875517441	0.04242670346474602	-2.7361121481340933	0.006216983423813764	0.01649631914693973	P-val < 0.05
GGCT	2065.811243642094	-0.13990314001719545	0.07789463969717203	-1.7960560644620922	0.07248560098551403	0.1382896625257072	Not Sig
DBF4	5692.223454979488	-0.20206264792636297	0.05531806934704677	-3.65274222892145	2.5945465296872043e-4	9.469171507191147e-4	P-val < 0.05
TBXA2R	197.95334357729905	-0.972022505177208	0.17178918376509794	-5.658228788759702	1.529431653930295e-8	1.0765330354757817e-7	P-val < 0.05
IFRD1	3873.307112331357	0.5993679705428848	0.054906901984442334	10.916077011824735	9.657773026452326e-28	3.427172708400755e-26	P-val < 0.05
COX10	4498.128473011374	-0.05579749399660044	0.05084324112061712	-1.0974417202127256	0.272448344166532	0.4016233999712332	Not Sig
GTF2IRD1	2411.0896032464625	0.009588557709559787	0.061032810244302224	0.15710496815038819	0.8751621221895076	0.9203616730449246	Not Sig
PAF1	8185.898525930974	0.16614882528589087	0.04388134725138529	3.7863200583625134	1.5289472106659046e-4	5.817146399177957e-4	P-val < 0.05
VPS41	7635.532021858105	-0.3761456352608814	0.0423178082506004	-8.888589716967317	6.188940219984376e-19	1.2159133414952063e-17	P-val < 0.05
ARHGAP44	10266.065564171338	-0.17951732923079103	0.040973456093220735	-4.381307957580202	1.1796899445102644e-5	5.4533740031214864e-5	P-val < 0.05
ELAC2	14369.09405361383	-0.06448728361067341	0.03989001656372813	-1.6166271454825993	0.10595878869569067	0.1888202185002008	Not Sig
SCIN	34.844147734308805	0.33707503039838954	0.37999979871413947	0.8870400235447474	0.37505735267085494	0.5131955544117348	Not Sig
ARSD	2329.0780346414144	-0.48667996615644565	0.06882901575717207	-7.070854650507377	1.5398236113190374e-12	1.7062842837258118e-11	P-val < 0.05
ADIPOR2	4756.670714908845	-0.036031885976128386	0.0528114180724844	-0.6822745400752944	0.49506536883576907	0.6285492868465725	Not Sig
CDKL3	260.6237701511206	0.06940353421032272	0.14907698974439212	0.46555497484435554	0.6415340778449328	0.7526026922144484	Not Sig
MARK4	2108.977953106699	-0.2607964793117563	0.06814178914275187	-3.827261986993143	1.2957657839900955e-4	5.001402332597074e-4	P-val < 0.05
PROM1	151.54682726588717	-0.011846187990765828	0.22320144686548857	-0.053073974909781316	0.9576729672324968	0.9740937913824408	Not Sig
CCDC124	971.698367055951	0.09008335292534923	0.09124688078531747	0.9872485738695469	0.32352079459885213	0.4590335847379811	Not Sig
PAFAH1B1	17100.71032643704	-0.027374199443974827	0.03549190654308152	-0.7712800497416759	0.4405409548941013	0.5777821808192922	Not Sig
NOS2	27.71224368025102	-0.6589936084815136	0.4423393155760023	-1.4897920787877286	0.13627891455303798	0.2317374246723066	Not Sig
DNAH9	63.187809876628	0.010858330996490102	0.30386726508677914	0.035733796443618744	0.971494622087328	0.9825264207905098	Not Sig
KIAA0100	45630.47014192139	-0.06324805667021155	0.033364728253417686	-1.895656280783069	0.058005509925542126	0.11458644072838241	Not Sig
TRAPPC6A	37.73732925717905	0.600674225032863	0.4014227677038026	1.4963631197821892	0.13455905476864075	0.2292309611594344	Not Sig
ST7L	1607.1882755186045	0.11490669554383566	0.07108947021899407	1.6163673071393105	0.10601492241513735	0.18888742821897864	Not Sig
TKTL1	12.950574786298935	-0.25065913315351174	0.6628454674714565	-0.37815621506728586	0.7053145498151001	0.8024131527681801	Not Sig
PAX6	8828.098640393595	-0.6790093678602117	0.04919864680258255	-13.8013830052043	2.5000973017618035e-43	2.0188777856864705e-41	P-val < 0.05
RPUSD1	2239.2465106120135	-0.20079241099225023	0.0659433575378111	-3.044922468151828	0.002327402996323407	0.006894477593528222	P-val < 0.05
RHBDF1	404.73931518920136	-0.487167175701655	0.12031132152593509	-4.0492213826829095	5.138831638860693e-5	2.1293449645388217e-4	P-val < 0.05
LUC7L	3193.1910823132457	0.49021305333735526	0.05457165005182317	8.98292525279759	2.636616511019933e-19	5.301925613483318e-18	P-val < 0.05
CACNA2D2	9.700894510308688	-1.0162776405226097	0.7740815225702987	-1.3128819263739961	0.18922273795114125	0.30112092312172073	Not Sig
BAIAP3	1946.8847956500838	-0.6260197662768687	0.07194931659953302	-8.700843814282065	3.294253973917255e-18	6.087247140451965e-17	P-val < 0.05
TSR3	413.71999743749285	0.0795749575067612	0.13799989277976724	0.5766305748784468	0.5641890403321317	0.6888553727157779	Not Sig
PIGQ	4837.4232671012005	-0.117384310615111	0.05352933017485834	-2.1928970572145148	0.028314796801375813	0.06218704328011772	P-val < 0.05
CRAMP1	4138.640545019743	0.12128697659628085	0.04943317810743926	2.4535540954432022	0.014145226200415697	0.03401720419706019	P-val < 0.05
TEAD3	1274.6951396463392	-0.5629683716416453	0.0800968615374815	-7.028594639481636	2.0862409855870277e-12	2.2907328081036148e-11	P-val < 0.05
SELE	15.78790369536224	1.1177079903454095	0.6063951397754701	1.8432007729469322	0.06529970209501171	0.12668957526208713	Not Sig
DNAJC11	3420.159642166167	0.043441198487075255	0.05173902750107662	0.8396214730972921	0.4011206556096787	0.5392531799967306	Not Sig
FMO3	18.93109842709664	-1.6707862523676462	0.5737851108546748	-2.911867562891178	0.0035927492865780648	0.01015563687504574	P-val < 0.05
MYLIP	1975.8521548124465	0.33210447364119317	0.061297192016517024	5.417939431086907	6.028983188648494e-8	3.928223449249341e-7	P-val < 0.05
E2F2	2429.2205326563126	-0.30483446480236387	0.07102564646679163	-4.291892857953649	1.7715643054140406e-5	7.940680827873117e-5	P-val < 0.05
PSMB1	4385.785743791784	-0.03634527757930117	0.05252077063396588	-0.6920172179613107	0.4889265162642464	0.6228802344780098	Not Sig
SYN1	405.78630299938044	-0.37761580067694367	0.12656650029458186	-2.9835367162562596	0.0028493784663774185	0.008260664928747732	P-val < 0.05
JARID2	3165.7118490486773	-0.1114882295505059	0.06038675971725606	-1.8462363285017782	0.06485789822951145	0.1259653004933608	Not Sig
CDKL5	6493.247960276844	0.05051370529937649	0.0580973870997113	0.8694660435017654	0.38459227325995643	0.5228935514274803	Not Sig
CAMK1G	11.738741376766642	2.450632325082297	0.7962850943260605	3.0775815628652454	0.002086877202716216	0.006243281549724666	P-val < 0.05
CDK11A	548.8028157967452	0.4265134698846387	0.11927199631733276	3.575973263245005	3.4892731473914167e-4	0.0012420770830639596	P-val < 0.05
NADK	2109.0103224541017	-0.2970316776724163	0.06585876598815102	-4.510131236377201	6.4787532689298796e-6	3.1215811204843965e-5	P-val < 0.05
TFAP2B	24.306417099157173	-0.5852954870542699	0.5229287118615914	-1.119264392598863	0.26302736170636365	0.3909103844619393	Not Sig
DLEC1	13.867825632993169	-0.9853615964043656	0.6762931954616165	-1.4570035644551897	0.1451153962957321	0.24379243946447385	Not Sig
CYTH3	9054.710173053145	-0.027230929283564843	0.04234005709625618	-0.6431481474306437	0.5201279753623866	0.6504972746536207	Not Sig
ADAM22	5202.920500636056	-0.39169137677574073	0.05221442710041943	-7.501592922248003	6.304691135854049e-14	8.017081208152659e-13	P-val < 0.05
SYPL1	16890.080484881415	0.11018027163379383	0.04398519123519872	2.504940152348892	0.012247211460679145	0.030019425701480636	P-val < 0.05
CYB561	3750.8379741702865	-0.14753765096772667	0.05466056996662096	-2.699160492798045	0.00695146434851322	0.018198019815233522	P-val < 0.05
SPAG9	15882.52802064787	-0.004908936885376905	0.03734547702838221	-0.13144662422295902	0.8954220077997271	0.9349420078385362	Not Sig
CELSR3	5330.757101306983	0.5539680958876785	0.057323262803503326	9.663931688372466	4.290731478751044e-22	1.0477046828650319e-20	P-val < 0.05
AASS	18030.165261498183	-0.21220203793950848	0.039165948855398376	-5.41802366956469	6.026143984230187e-8	3.927621203067854e-7	P-val < 0.05
SS18L2	687.9002911552238	-0.4611928387635746	0.09465664229312608	-4.872271270043415	1.1032254618221793e-6	6.014954132757768e-6	P-val < 0.05
MPND	450.62189611022524	-0.5919150986677433	0.11591360876802484	-5.106519458403965	3.2814683372617313e-7	1.9268879778292406e-6	P-val < 0.05
MGST1	7993.15935505478	-0.3354823948203944	0.05853617420281222	-5.7311978343175864	9.972387198855203e-9	7.199705520440657e-8	P-val < 0.05
CRY1	3017.141391482599	-0.09054486319166029	0.05489658232119443	-1.6493715885971065	0.0990715316057322	0.17842270478226124	Not Sig
NFIX	97039.96490896307	-0.06641014514171742	0.04144988847916615	-1.6021791029690462	0.10911600969209728	0.19346440612585739	Not Sig
ST3GAL1	3454.1727314156155	0.131528994799819	0.05052096856769203	2.603453546690934	0.009228977347947642	0.02346251293799629	P-val < 0.05
MMP25	35.38754086938713	1.1860442340713568	0.4032276353002681	2.941376359753109	0.0032675725817373465	0.009346141573562224	P-val < 0.05
IL32	165.55034082855016	-0.47194640078610733	0.21994348972821437	-2.145762083566532	0.03189196514300625	0.0690016980008651	P-val < 0.05
PKD1	12133.291428008959	0.2945896814669931	0.053248589604754475	5.532347122311193	3.1597380499409226e-8	2.133291216008501e-7	P-val < 0.05
MAPK8IP2	1829.352004680508	-0.011427274325369781	0.06548411382555745	-0.17450452724779625	0.8614689731269868	0.91009992829294994	Not Sig
MED24	10462.28401973263	-0.135640759190539	0.054769291473468464	-2.476584150376431	0.013264635160838237	0.032187852794966554	P-val < 0.05
RHOBTB2	2428.4137791896173	-0.17047624261746647	0.06281258215101525	-2.7140460840728395	0.006646691919639911	0.017509670943197303	P-val < 0.05
HEATR5B	6987.163759996166	0.2417944371650378	0.04484956377973676	5.39123275206261	6.997596858931299e-8	4.530546375427395e-7	P-val < 0.05
SEC62	13801.537945915365	0.43890794964398894	0.044844709212494574	9.787284996413824	1.2767819075763973e-22	3.265345848665771e-21	P-val < 0.05
RPS20	9535.00231429657	0.6534588700396069	0.042206686960261065	15.482354032072196	4.5645976502082753e-54	5.349969280195539e-52	P-val < 0.05
CSDE1	42308.52534967314	0.09826524232547593	0.04055385310784906	2.4230802943470993	0.01538952473992183	0.03661460873918764	P-val < 0.05
UBE3C	8013.557483699566	0.1142041681668345	0.04314166678940125	2.647189519225794	0.008116385225332125	0.020911339951863735	P-val < 0.05
REV3L	26857.661474223725	-0.043294709764109415	0.05753311578103635	-0.7525180789596643	0.45173956186079556	0.5881819433331288	Not Sig
TENM1	5822.792692342128	-0.25624801940194963	0.07171514329337347	-3.573136824863977	3.5273033351817124e-4	0.0012543085767668534	P-val < 0.05
