Sample	Total	AS_neg	AS_pos	AS_total	SI	Histology
BS_AWH9757B	13287	94	112	206	0.0155038759689922	HGAT
BS_B0SVFK4P	9279	276	345	621	0.066925315227934	LGAT
BS_B1C6GZ84	12048	320	105	425	0.0352755644090305	HGAT
BS_B1HVNV0T	12770	396	405	801	0.0627251370399374	ATRT
BS_B3M5SGPA	11385	100	105	205	0.018006148440931	LGAT
BS_B53Z0T1Q	8157	138	276	414	0.0507539536594336	Craniopharyngioma
BS_B6M763JS	8808	130	103	233	0.0264532243415077	LGAT
BS_B7GEH89C	4585	101	66	167	0.036423118865867	LGAT
BS_B7X8VXQ3	8105	58	57	115	0.014188772362739	Ganglioglioma
BS_BA6AZWB3	10498	94	195	289	0.0275290531529815	Medulloblastoma
BS_BC936YNZ	7390	40	88	128	0.0173207036535859	LGAT
BS_BHR08WGW	9644	85	93	178	0.0184570717544587	Craniopharyngioma
BS_BJDNWMJH	9666	188	201	389	0.0402441547692944	Ependymoma
BS_BKQZ550R	11337	40	18	58	0.00511599188497839	LGAT
BS_BMMY0H73	8704	78	236	314	0.0360753676470588	HGAT
BS_BN986DF6	8975	94	38	132	0.0147075208913649	LGAT
BS_BPSTSCBJ	11641	73	63	136	0.0116828451163989	LGAT
BS_BPWEFR89	11699	230	214	444	0.0379519617061287	Medulloblastoma
BS_BSV07M7Z	14093	296	266	562	0.0398779535939828	Medulloblastoma
BS_BVSW4GTG	8425	187	88	275	0.0326409495548961	Medulloblastoma
BS_BWBDH9GM	14282	655	465	1120	0.0784203893012183	HGAT
BS_BYCX6VK1	8635	96	146	242	0.0280254777070064	HGAT
BS_C05FKR8X	9451	215	212	427	0.0451804041900328	Ependymoma
BS_C0XFDP38	10522	217	225	442	0.0420072229614142	Craniopharyngioma
BS_C3P5BC92	6007	440	268	708	0.117862493757283	Craniopharyngioma
BS_C41DJZ1F	7284	251	112	363	0.049835255354201	HGAT
BS_C51RB0YR	13281	345	104	449	0.0338076952036744	LGAT
BS_C6SKJG3N	10929	44	32	76	0.00695397566108519	LGAT
BS_C6ZZ3FY5	3926	93	250	343	0.087366276107998	HGAT
BS_C7A2TYAC	11428	68	51	119	0.0104130206510326	LGAT
BS_C80S5N37	7268	82	161	243	0.0334342322509631	Ependymoma
BS_C83TK159	5879	90	144	234	0.0398026875318932	HGAT
BS_CB6VK7PB	13485	50	45	95	0.00704486466444197	LGAT
BS_CGB2WS2A	11116	71	54	125	0.0112450521770421	LGAT
BS_CHDGRYHJ	4815	121	517	638	0.132502596053998	Medulloblastoma
BS_CS170P7T	6734	112	135	247	0.0366795366795367	LGAT
BS_CTR5X93B	9226	62	47	109	0.011814437459354	LGAT
BS_CVGFNCBJ	9945	190	163	353	0.0354952237305178	LGAT
BS_CXVGG342	12382	251	67	318	0.0256824422548861	HGAT
BS_CXVJK2FY	8843	117	123	240	0.0271401108221192	Ependymoma
BS_CZ3ER8DY	6612	186	209	395	0.0597398669086509	Ependymoma
BS_CZ3NA7KV	4846	120	206	326	0.0672719768881552	Ependymoma
BS_D144EJRQ	10634	375	188	563	0.0529433891292082	Medulloblastoma
BS_D29RPBSZ	3693	80	94	174	0.0471161657189277	HGAT
BS_D2K9C7XR	14868	127	55	182	0.012241054613936	Craniopharyngioma
BS_D3YBV7KB	11415	66	65	131	0.0114761279018835	LGAT
BS_D5NQV7N5	5863	132	143	275	0.0469043151969981	Craniopharyngioma
BS_D8N31T39	12629	114	87	201	0.0159157494655159	LGAT
BS_DEHJF4C7	12017	78	69	147	0.0122326703836232	LGAT
BS_DFGS950G	5427	513	203	716	0.131932927952828	HGAT
BS_DFWFBYSN	10887	392	204	596	0.0547441903187288	Medulloblastoma
BS_DHA5FMVW	10049	208	219	427	0.0424917902278834	ATRT
BS_DMZP9G1H	11332	191	218	409	0.0360924814684081	Ganglioglioma
BS_DPF1CX0G	9541	106	82	188	0.0197044334975369	LGAT
BS_DRD9QXR5	12085	109	132	241	0.0199420769549028	Craniopharyngioma
BS_DRY58DTF	8947	230	185	415	0.0463842628814128	HGAT
BS_DS438CXE	11855	210	195	405	0.0341628005061156	HGAT
BS_DSS3S5XD	11137	52	75	127	0.0114034300080812	LGAT
BS_DV86M0Y7	10993	70	77	147	0.0133721459110343	LGAT
BS_E054DFJN	9021	323	234	557	0.0617448176477109	Craniopharyngioma
BS_E0N3PTPN	11031	44	49	93	0.00843078596682078	LGAT
BS_E1CGF3KV	9646	98	173	271	0.0280945469624715	LGAT
BS_E3BAT4C1	11131	246	221	467	0.0419549007276974	Medulloblastoma
BS_E3EJHXQV	7520	84	66	150	0.0199468085106383	LGAT
BS_E4F1D721	9578	106	304	410	0.0428064314053038	Ependymoma
BS_E4GC9EXR	11696	30	52	82	0.0070109439124487	Ganglioglioma
BS_E4QK839R	11203	230	130	360	0.03213424975453	LGAT
BS_E60JZ9Z3	14962	527	248	775	0.05179788798289	HGAT
BS_E94QRJDW	9289	149	42	191	0.0205619550005383	LGAT
BS_EBMCTR80	10064	164	75	239	0.023748012718601	LGAT
BS_EFE4YEK3	15852	412	363	775	0.0488897300025233	Medulloblastoma
BS_EFEZB0ZH	9928	141	86	227	0.0228646253021757	LGAT
BS_EHVYJAVA	13317	34	42	76	0.00570699106405347	LGAT
BS_EK5PCKY0	2514	76	281	357	0.14200477326969	Ependymoma
BS_EMMF4PZX	9794	291	231	522	0.0532979375127629	Craniopharyngioma
BS_EMYET8F4	10928	124	74	198	0.0181185944363104	Ependymoma
BS_EN2VK7NY	12891	46	30	76	0.00589558606779924	LGAT
BS_ERJAJ0KA	12375	59	111	170	0.0137373737373737	Ganglioglioma
BS_ERWT0ZWE	13468	446	274	720	0.0534600534600535	Medulloblastoma
BS_ET8CJXSF	12320	66	58	124	0.0100649350649351	LGAT
BS_EVCAC3NH	3399	136	208	344	0.101206237128567	Ependymoma
BS_EXGBH3TD	9219	69	56	125	0.0135589543334418	LGAT
BS_EXYHZ6D4	1565	253	99	352	0.224920127795527	LGAT
BS_EYSS0ZDS	11251	161	70	231	0.0205315083103724	LGAT
BS_EYYMKWB7	11382	180	147	327	0.0287295730100158	LGAT
BS_EZ3147MX	20782	152	764	916	0.0440766047541141	HGAT
BS_F0JB4EAK	5638	113	263	376	0.0666903157147925	HGAT
BS_F4E8R9VY	8199	189	117	306	0.0373216245883644	Ganglioglioma
BS_F8N6CFQE	9766	39	22	61	0.00624616014745034	LGAT
BS_FAQQ0GCQ	13441	42	77	119	0.0088535079235176	Ganglioglioma
BS_FCAKKZ20	10532	209	191	400	0.0379794910748196	Medulloblastoma
BS_FCDAH728	10222	143	460	603	0.0589904128350616	HGAT
BS_FEV5A0HN	10877	259	265	524	0.0481750482669854	HGAT
BS_FJWZ3M7V	11581	38	29	67	0.00578533805370866	LGAT
BS_FJZPQZ2C	14730	70	51	121	0.00821452817379498	LGAT
BS_FKDQJJB5	7509	166	124	290	0.0386203222799308	Medulloblastoma
BS_FRZ76GEG	10493	64	67	131	0.0124845134851806	Craniopharyngioma
BS_FTKPQ5FZ	2599	138	198	336	0.129280492497114	Ependymoma
BS_FW5ECXXK	3974	119	157	276	0.0694514343231002	Ependymoma
BS_FX2P2WEG	5818	234	224	458	0.0787212100378137	HGAT
BS_FYRDYBMZ	8067	205	265	470	0.0582620552869716	HGAT
BS_G00FHF3Q	12460	172	237	409	0.0328250401284109	Medulloblastoma
BS_G23JJAZY	5323	198	219	417	0.0783392823595717	Ependymoma
BS_G3NN392N	5742	310	231	541	0.0942180424939046	HGAT
BS_G3RJTBZD	12441	336	161	497	0.0399485571899365	HGAT
BS_G5QBBHDV	4390	196	287	483	0.11002277904328	LGAT
BS_G63HYD6N	14106	191	181	372	0.0263717566992769	Ependymoma
BS_G7AGNB5G	10397	68	67	135	0.0129845147638742	LGAT
BS_G9XE3N9T	10657	98	110	208	0.0195176879046636	LGAT
BS_GAGRGSSX	6215	171	238	409	0.0658085277554304	ATRT
BS_GC3CH9TY	11887	192	230	422	0.0355009674434256	Craniopharyngioma
BS_GCA4GET3	10608	75	83	158	0.014894419306184	LGAT
BS_GCQFGDTX	18515	429	185	614	0.0331623008371591	Medulloblastoma
BS_GE2RVZE6	13718	244	383	627	0.0457063711911357	Medulloblastoma
BS_GG9W3J9Y	12344	391	112	503	0.040748541801685	HGAT
BS_GHNJ4CYC	8158	44	41	85	0.0104192203971562	LGAT
BS_GJNCYABP	7376	70	115	185	0.0250813449023861	ATRT
BS_GMDQK06Q	13203	39	55	94	0.00711959403165947	Craniopharyngioma
BS_GMJBGBWB	10264	74	58	132	0.0128604832424006	Craniopharyngioma
BS_GNV89A5P	11289	313	250	563	0.0498715563823191	Medulloblastoma
BS_GPEGRCCT	12081	74	41	115	0.00951907954639517	LGAT
BS_GR46VD0Q	13257	95	105	200	0.0150863694651882	LGAT
BS_GS1KR5PK	17238	1136	639	1775	0.102970182155703	Medulloblastoma
BS_GTZCFGRZ	9401	144	134	278	0.029571322199766	Ganglioglioma
BS_GV3NZ9QD	11721	67	59	126	0.0107499360122856	Ependymoma
BS_GW0GKWMS	11317	135	86	221	0.0195281435009278	HGAT
BS_GWCRMKE6	11413	67	64	131	0.0114781389643389	LGAT
BS_GWSJ4Z9H	12172	127	306	433	0.0355734472559974	HGAT
BS_GXTFW99H	10727	226	201	427	0.039806096765172	HGAT
BS_GYA4V1RD	16014	39	49	88	0.00549519170725615	LGAT
BS_GYXSDZ56	12498	47	35	82	0.00656104976796287	LGAT
BS_H0QWRJE2	10577	131	283	414	0.0391415335161199	HGAT
BS_H1XPVS9A	10418	124	68	192	0.0184296410059512	LGAT
